data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
2984145	9178745	107		9633
2984145	3026229	49		4400
2984145	3036067	8		724
2984145	2999182	52		4694
2984145	2989486	68		6154
2984145	2973485	90		8089
2984145	3036540	91		8146
2984145	3019174	99		8924
2984145	2994486	44		3925
2984145	2986891	49		4433
2984145	3029248	55		4970
2984145	6446679	115		10377
2984145	2994379	76		6798
2984145	3023410	14		1274
2984145	2984521	62		5611
2984145	2988609	108		9747
2984145	3026233	113		10205
2984145	2981355	114		10281
2984145	2980783	35		3131
2984145	3019095	93		8357
2984145	3008308	84		7581
2984145	2996413	44		3976
2984145	2967914	120		10766
2984145	3029306	26		2385
2984145	2969832	77		6959
2984145	3029125	33		3009
2984145	2995155	82		7419
2984145	2973564	86		7743
2984145	3033803	51		4555
2984145	6451469	30		2705
2984145	3024313	49		4377
2984145	3009193	46		4179
2984145	2991750	89		7991
2984145	2985142	70		6271
2984145	3016018	23		2052
2984145	2982881	102		9199
2984145	3029284	83		7484
2984145	2996449	88		7914
2984145	2973396	33		2939
2984145	2983580	18		1654
2984145	3019229	96		8615
2984145	2984944	39		3546
2984145	3022164	57		5152
2984145	2977662	46		4152
2984145	2968005	110		9886
2984145	2984118	45		4085
2984145	3015661	80		7201
2984145	2973418	60		5426
2984145	2982575	37		3327
2984145	3032308	100		9044
2984145	3009078	86		7727
2984145	2967718	52		4637
2984145	2982985	103		9269
2984145	3028418	90		8070
2984145	3005687	16		1430
2984145	3016053	86		7707
2984145	3011268	43		3826
2984145	2985765	35		3115
2984145	6446710	107		9588
2984145	2979369	97		8709
2984145	3012282	102		9138
2984145	3006795	102		9174
2984145	3036048	96		8596
2984145	3031178	118		10601
2984145	2980247	92		8299
2984145	3028382	37		3357
2984145	3006511	86		7757
2984145	6457116	30		2696
2984145	2968822	14		1277
2984145	2980300	100		9007
2984145	2988208	55		4982
2984145	3008116	57		5088
2984145	6618050	44		3986
2984145	2978208	101		9102
2984145	3004963	85		7663
2984145	2973259	12		1038
2984145	3029809	21		1866
2984145	2992583	20		1817
2984145	6618042	49		4374
2984145	2975798	76		6803
2984145	2974661	79		7143
2984145	3023576	86		7738
2984145	3008015	51		4573
2984145	2996234	43		3866
2984145	3029282	60		5370
2984145	2972942	67		6044
2984145	3034939	34		3051
2984145	12072016	108		9764
2984145	2993771	39		3478
2984145	2980220	52		4662
2984145	2982075	108		9737
2984145	6451579	80		7214
2984145	2997234	102		9166
2984145	2974831	92		8300
2984145	2968290	85		7632
2984145	3007506	101		9100
2984145	2971205	107		9597
2984145	3031665	69		6197
2984145	3033242	98		8830
2984145	2978561	50		4534
2984145	3015384	45		4073
2984145	2977959	44		3938
2984145	2973863	58		5262
2984145	3027889	49		4419
2984145	3023736	33		2949
2984145	8288911	111		9999
2984145	2970746	15		1373
2984145	3010787	36		3225
2984145	3034169	37		3311
2984145	3012406	97		8762
2984145	2981375	91		8166
2984145	3020133	101		9109
2984145	3002132	71		6434
2984145	3020134	18		1608
2984145	3028380	111		9980
2984145	3015571	75		6750
2984145	3001268	101		9121
2984145	3029182	115		10392
2984145	8288944	99		8930
2984145	2997384	63		5671
2984145	3037512	55		4965
2984145	3037482	55		4908
2984145	6425526	43		3869
2984145	2970151	88		7888
2984145	2981717	46		4143
2984145	2970408	44		3963
2984145	3028783	96		8650
3018513	2988800	64		5731
3018513	2969187	96		8633
3018513	2980772	67		6053
3018513	3038354	85		7641
3018513	3028808	42		3743
3018513	2977162	51		4545
3018513	2974657	72		6479
3018513	3012937	58		5220
3018513	3017253	25		2207
3018513	3029227	54		4818
3018513	3014856	35		3194
3018513	6454958	118		10652
3018513	3036433	81		7284
3018513	2976341	113		10171
3018513	3004871	42		3787
3018513	3016702	115		10362
3018513	3020850	4		359
3018513	6456718	84		7560
3018513	6445063	27		2436
3018513	2967870	101		9127
3018513	2995750	105		9437
3018513	2974427	76		6797
3018513	2994497	84		7547
3018513	2978891	57		5103
3018513	6425695	45		4037
3018513	3009198	63		5673
3018513	3005825	63		5704
3018513	2996255	36		3205
3018513	6425528	64		5805
3018513	3038159	86		7726
3018513	3000047	97		8761
3018513	3016667	83		7498
3018513	2987825	81		7307
3018513	2991551	40		3620
3018513	2970148	52		4710
3018513	2999891	58		5201
3018513	3026227	110		9857
3018513	3030057	40		3557
3018513	2976258	75		6768
3018513	2978100	53		4753
3018513	6618043	62		5573
3018513	2968533	51		4611
3018513	3031387	88		7941
3018513	2982875	18		1617
3018513	2980402	31		2793
3018513	2989590	71		6391
3018513	3034041	77		6928
3018513	3033241	108		9689
3018513	6425693	42		3779
3018513	3036012	73		6597
3018513	8288967	60		5436
3018513	2969353	17		1492
3018513	2983130	102		9214
3018513	6445059	77		6910
3018513	3022158	50		4538
3018513	3003188	35		3172
3018513	2974338	56		5036
3018513	2986889	87		7833
3018513	2975020	93		8390
3018513	3037352	95		8535
3018513	3003650	24		2196
3018513	6453664	67		6014
3018513	2988186	109		9779
3018513	3008432	52		4714
3018513	3002510	64		5776
3018513	6447127	77		6889
3018513	3006152	68		6161
3018513	2991579	39		3479
3018513	3029283	91		8211
3018513	3008208	100		8991
3018513	3005326	70		6264
3018513	3032579	49		4378
3018513	3016070	104		9328
3018513	3028534	63		5654
3018513	3009566	58		5196
3018513	2990906	12		1085
3018513	2997581	14		1242
3018513	3007912	110		9928
3018513	6447163	76		6844
3018513	6456720	105		9447
3018513	6427095	100		9030
3018513	2981209	118		10608
3018513	2970092	82		7362
3018513	3035156	77		6929
3018513	3031532	48		4320
3018513	2987554	32		2841
3018513	6614189	20		1765
3018513	2988220	35		3174
3018513	6447121	92		8288
3018513	3009978	51		4550
3018513	6427089	115		10324
3018513	2974446	82		7380
3018513	3028129	44		3985
3018513	3023842	71		6392
3018513	3002138	12		1062
3018513	3028431	87		7824
3018513	2975120	116		10421
3018513	3019219	119		10695
3018513	3009150	55		4991
3018513	2976656	103		9294
3018513	6615537	83		7466
3018513	3016398	77		6888
3018513	2992978	22		2006
3018513	3007401	85		7693
3018513	3000866	75		6775
3018513	6446638	111		9972
3018513	2996397	108		9679
3018513	2987297	48		4291
3018513	6445065	67		6030
3018513	3003713	49		4413
3018513	2972324	72		6440
3018513	2982859	81		7331
3018513	2989461	61		5447
3018513	2972058	7		658
3018513	2994068	81		7314
3018513	6451486	17		1527
3018513	3028510	112		10057
3018513	3002443	86		7738
3018513	6427092	87		7850
3018513	2974337	56		4999
3018513	2981259	97		8707
3018513	6618146	66		5976
3018513	6457114	73		6558
3018513	2987547	77		6919
3018513	3020149	107		9630
3018513	3006703	97		8716
3018513	6427097	97		8738
3018513	2979395	37		3325
3018513	3016635	45		4065
3018513	6451516	62		5575
3018513	3022152	72		6487
3018513	6445057	44		3965
3018513	3002271	103		9273
3018513	2987472	74		6655
3018513	3026312	70		6327
3018513	3014868	116		10403
3018513	3017798	72		6494
3018513	2968749	67		6053
3018513	2972168	50		4462
3018513	2972195	67		6043
3018513	2982472	71		6408
3018513	2990987	62		5558
3018513	2998916	67		6018
3018513	2983127	93		8387
3018513	3020834	69		6252
3018513	3027745	80		7240
3018513	2983338	115		10390
3018513	3014634	33		2961
3018513	3028742	75		6753
3018513	3012200	70		6273
3018513	2987179	37		3325
3018513	2993832	82		7364
3018513	3006213	78		7052
3018513	2985141	43		3833
3018513	3015686	32		2906
3018513	3025375	118		10635
3018513	2999012	37		3339
3018513	3018355	9		805
3018513	3004870	23		2103
3018513	2968614	63		5625
3018513	2983732	60		5378
3018513	3014767	79		7090
3018513	2968023	58		5203
3018513	3029256	92		8307
3018513	2979209	56		5005
3018513	3016534	59		5271
3018513	2976742	35		3163
3018513	2972273	48		4335
3018513	6455473	43		3832
3018513	3002357	63		5714
3018513	2981217	25		2288
3018513	2987222	66		5932
3018513	3004838	71		6392
3018513	3005966	97		8755
3018513	2994070	78		7053
3018513	2974162	84		7539
3018513	2976472	21		1910
3018513	3009710	41		3647
3018513	3009663	75		6747
3018513	3000329	66		5951
3018513	3034238	69		6198
3018513	3023344	101		9057
3018513	6615741	40		3622
3018513	2976695	32		2855
3018513	3018389	31		2833
3018513	3007082	99		8916
3018513	2987551	70		6330
3018513	3028558	39		3486
3018513	3024276	62		5599
3018513	2968701	87		7831
3018513	3028637	27		2462
3018513	2980205	64		5727
3018513	2976994	80		7225
3018513	2977701	52		4704
3018513	3029118	21		1931
3018513	3036022	34		3018
3018513	2971033	51		4590
3018513	2967708	63		5661
3018513	12072017	29		2583
3018513	3017799	42		3816
3018513	3016624	99		8883
3018513	2978284	63		5633
3018513	3025033	110		9905
3018513	3033065	36		3206
3018513	3006089	75		6778
3018513	3034918	39		3553
3018513	6451513	26		2310
3018513	6615738	42		3801
3018513	2989362	120		10787
3018513	2974586	60		5381
3018513	6617829	18		1583
3018513	8297344	99		8882
3018513	3008037	9		797
3018513	3035398	17		1491
3018513	2987459	68		6116
3018513	2990787	48		4362
3018513	3026616	102		9187
3018513	2975265	14		1256
3018513	6455294	45		4062
3018513	3014717	54		4831
3018513	2984145	31		2785
3018513	3018513	0		0
3018513	2983390	38		3462
3018513	3034991	92		8254
3018513	3011218	114		10221
3018513	8288974	75		6763
3018513	3038156	109		9767
3018513	2999179	20		1825
3018513	2975256	50		4510
3018513	2974336	57		5108
3018513	3033784	54		4853
3018513	2980759	70		6283
3018513	2979088	49		4398
3018513	2988214	77		6952
3018513	3006704	49		4420
3018513	3026229	75		6776
3018513	3036067	23		2063
3018513	2999182	80		7168
3018513	2989486	41		3649
3018513	2973485	105		9489
3018513	3036540	65		5818
3018513	3019174	72		6455
3018513	2994486	53		4792
3018513	2973180	105		9468
3018513	2986891	68		6147
3018513	3029248	79		7105
3018513	6446679	91		8226
3018513	2994379	106		9558
3018513	3023410	28		2554
3018513	2984521	40		3627
3018513	2980783	39		3527
3018513	3019095	66		5946
3018513	3008308	114		10305
3018513	2996413	65		5846
3018513	3029306	27		2455
3018513	2969832	108		9675
3018513	3029125	4		386
3018513	2995155	113		10202
3018513	2973564	117		10523
3018513	3033803	75		6743
3018513	6451469	38		3447
3018513	3024313	40		3588
3018513	3009193	28		2527
3018513	2991750	119		10720
3018513	2985142	54		4821
3018513	3016018	53		4805
3018513	2982881	82		7337
3018513	3029284	114		10269
3018513	2996449	119		10669
3018513	2973396	14		1253
3018513	2983580	43		3847
3018513	2984944	66		5966
3018513	3022164	88		7932
3018513	2977662	16		1412
3018513	2984118	76		6811
3018513	3015661	111		9984
3018513	2973418	31		2752
3018513	2982575	56		5012
3018513	3032308	75		6712
3018513	3009078	117		10512
3018513	2967718	72		6449
3018513	2982985	117		10515
3018513	3028418	64		5765
3018513	3005687	46		4128
3018513	3016053	62		5580
3018513	3011268	73		6611
3018513	2985765	58		5251
3018513	6446710	80		7199
3018513	2979369	69		6179
3018513	3006795	119		10687
3018513	2980247	84		7546
3018513	3028382	31		2786
3018513	3006511	103		9269
3018513	6457116	42		3747
3018513	2968822	18		1607
3018513	2980300	73		6608
3018513	2988208	77		6896
3018513	3008116	40		3613
3018513	6618050	61		5495
3018513	2978208	82		7417
3018513	3004963	60		5432
3018513	2973259	39		3492
3018513	3029809	45		4031
3018513	2992583	32		2884
3018513	6618042	69		6201
3018513	2975798	105		9443
3018513	2974661	88		7891
3018513	3023576	115		10337
3018513	3008015	82		7357
3018513	2996234	72		6443
3018513	3029282	32		2864
3018513	2972942	36		3271
3018513	3034939	7		642
3018513	12072016	82		7373
3018513	2993771	69		6241
3018513	2980220	78		7046
3018513	6451579	111		9998
3018513	2997234	78		6990
3018513	2974831	114		10285
3018513	2968290	115		10355
3018513	3007506	79		7150
3018513	3031665	100		8981
3018513	3033242	73		6563
3018513	2978561	78		7060
3018513	3015384	76		6857
3018513	2977959	73		6599
3018513	2973863	30		2738
3018513	3027889	80		7183
3018513	3023736	64		5732
3018513	8288911	116		10467
3018513	2970746	43		3905
3018513	3010787	63		5661
3018513	3034169	68		6094
3018513	3012406	96		8663
3018513	2981375	66		5925
3018513	3002132	93		8371
3018513	3020134	21		1926
3018513	3028380	85		7606
3018513	3015571	106		9535
3018513	3001268	107		9659
3018513	8288944	107		9602
3018513	2997384	94		8444
3018513	3037512	46		4159
3018513	3037482	85		7675
3018513	6425526	61		5445
3018513	2970151	118		10654
3018513	2981717	44		3999
3018513	2970408	72		6487
3018513	3028783	69		6252
2993496	2969187	66		5941
2993496	2980772	109		9854
2993496	3038354	51		4552
2993496	3035681	20		1769
2993496	2974657	109		9792
2993496	3036938	30		2660
2993496	6454958	45		4071
2993496	3036433	76		6847
2993496	2976341	22		1969
2993496	3012647	32		2924
2993496	6456718	88		7907
2993496	2967870	45		4083
2993496	2995750	48		4348
2993496	2974427	105		9474
2993496	2989460	39		3476
2993496	3028542	29		2603
2993496	6614137	8		715
2993496	6454959	25		2270
2993496	3009198	114		10284
2993496	3005825	112		10049
2993496	6425528	67		6032
2993496	3038159	68		6081
2993496	3000047	53		4741
2993496	3016667	58		5182
2993496	2987825	46		4157
2993496	2998127	15		1354
2993496	2974188	23		2101
2993496	2999891	116		10480
2993496	3026227	50		4508
2993496	3030057	100		8999
2993496	3002570	19		1711
2993496	2976258	103		9251
2993496	2978100	83		7492
2993496	6447156	45		4021
2993496	6618043	108		9701
2993496	3026211	11		1026
2993496	3017651	39		3517
2993496	2973393	23		2095
2993496	3031387	54		4869
2993496	2989590	104		9325
2993496	2978396	21		1935
2993496	3033241	41		3664
2993496	3031868	55		4963
2993496	2992638	26		2325
2993496	3036012	73		6596
2993496	2983130	42		3784
2993496	6445059	92		8316
2993496	3022158	110		9928
2993496	2974338	112		10039
2993496	2986889	66		5913
2993496	2970253	19		1750
2993496	2975020	56		5073
2993496	3037352	37		3302
2993496	3003650	119		10703
2993496	6453664	71		6431
2993496	2988186	25		2272
2993496	3002510	117		10486
2993496	6447127	63		5674
2993496	2987945	23		2078
2993496	3029283	53		4800
2993496	2977214	10		866
2993496	3008208	30		2724
2993496	3005326	96		8680
2993496	3016070	51		4621
2993496	6615256	64		5796
2993496	3009566	113		10189
2993496	2997581	119		10690
2993496	6456555	14		1277
2993496	3007912	28		2496
2993496	6447163	73		6590
2993496	6456720	34		3101
2993496	6427095	40		3591
2993496	2981209	29		2630
2993496	6451576	16		1398
2993496	3020142	22		1981
2993496	6447157	48		4316
2993496	2970092	49		4380
2993496	3035156	99		8886
2993496	6447121	42		3770
2993496	6427089	54		4887
2993496	2974446	90		8142
2993496	3028431	81		7286
2993496	2975120	12		1118
2993496	3019219	14		1254
2993496	2976656	49		4368
2993496	6615537	79		7081
2993496	3016398	79		7083
2993496	3007401	74		6671
2993496	3000866	69		6228
2993496	2994901	31		2822
2993496	2975953	31		2781
2993496	2996397	20		1824
2993496	2987297	116		10449
2993496	6445065	77		6923
2993496	2972324	113		10191
2993496	2971154	49		4446
2993496	2982859	81		7272
2993496	2989461	79		7082
2993496	2989935	9		791
2993496	2977947	39		3542
2993496	2994068	57		5087
2993496	3028510	55		4965
2993496	3002443	42		3805
2993496	3022897	32		2858
2993496	3036359	33		2992
2993496	6427092	57		5129
2993496	2974337	109		9850
2993496	2981259	35		3125
2993496	6457114	94		8457
2993496	2987547	69		6200
2993496	3020149	54		4867
2993496	3006703	31		2767
2993496	3012277	35		3118
2993496	6427097	41		3650
2993496	2987071	44		3961
2993496	3016635	103		9278
2993496	3033912	26		2379
2993496	6451516	71		6434
2993496	3022152	84		7600
2993496	6445057	108		9681
2993496	3002271	54		4883
2993496	2987472	54		4868
2993496	3026312	91		8154
2993496	3014868	24		2138
2993496	3017798	69		6183
2993496	2972168	90		8106
2993496	6451536	10		890
2993496	2982472	65		5850
2993496	3014803	15		1350
2993496	2977063	17		1516
2993496	2990987	83		7444
2993496	2983127	36		3206
2993496	3027745	86		7714
2993496	2983338	14		1243
2993496	3029069	40		3619
2993496	3019203	10		858
2993496	3029312	6		549
2993496	3012200	58		5250
2993496	2987179	117		10554
2993496	2993832	63		5626
2993496	3006213	49		4399
2993496	2985141	112		10040
2993496	3025375	9		823
2993496	2999012	99		8928
2993496	2968614	74		6653
2993496	2983732	69		6174
2993496	3014767	63		5688
2993496	2968023	70		6286
2993496	3029256	35		3144
2993496	3035036	19		1730
2993496	6447161	16		1412
2993496	3002357	105		9486
2993496	2987222	64		5778
2993496	3004838	95		8513
2993496	3005966	30		2695
2993496	2994070	50		4520
2993496	6451561	59		5330
2993496	2976472	107		9607
2993496	3009663	71		6416
2993496	2993342	52		4651
2993496	3000329	86		7734
2993496	3023344	37		3292
2993496	3017816	21		1909
2993496	3018389	113		10204
2993496	3007082	90		8082
2993496	2987551	69		6167
2993496	3028558	115		10305
2993496	2986883	4		379
2993496	2968701	40		3629
2993496	3028637	106		9522
2993496	2980205	66		5897
2993496	2991421	14		1297
2993496	2976994	64		5790
2993496	3028551	36		3261
2993496	3026242	14		1218
2993496	2981791	3		300
2993496	2969516	107		9618
2993496	2971033	83		7476
2993496	2967708	72		6481
2993496	3033900	40		3584
2993496	3017799	105		9452
2993496	3016624	35		3106
2993496	3033065	111		10003
2993496	3034918	89		8049
2993496	2970187	18		1624
2993496	2989362	7		662
2993496	2974586	93		8390
2993496	6452559	22		1992
2993496	8297344	38		3427
2993496	2996495	43		3915
2993496	2987459	83		7484
2993496	2990787	102		9164
2993496	2974923	43		3911
2993496	3026616	26		2312
2993496	6455294	89		8004
2993496	3029254	36		3281
2993496	3014717	75		6766
2993496	2996711	14		1239
2993496	2984145	96		8683
2993496	2993496	0		0
2993496	2994783	30		2733
2993496	2980711	49		4422
2993496	3038156	20		1843
2993496	2999179	116		10431
2993496	2975256	83		7439
2993496	2974336	112		10072
2993496	2980238	18		1638
2993496	3033784	105		9463
2993496	2980759	100		9020
2993496	2991741	48		4278
2993496	2979088	79		7072
2993496	3034218	36		3226
2993496	3006704	98		8783
2993496	9178745	15		1347
2993496	3026229	61		5494
2993496	3036067	104		9394
2993496	2999182	55		4962
2993496	2973485	114		10299
2993496	2994486	101		9076
2993496	2986891	81		7327
2993496	3029248	66		5976
2993496	2980325	58		5178
2993496	2994379	21		1897
2993496	3023410	101		9119
2993496	2988609	16		1441
2993496	3026233	29		2647
2993496	2980783	108		9701
2993496	3008308	16		1436
2993496	2996413	91		8153
2993496	2967914	57		5093
2993496	3029306	111		9972
2993496	2969832	22		2005
2993496	2995155	16		1424
2993496	2973564	12		1064
2993496	3033803	67		5992
2993496	6451469	103		9299
2993496	2991750	35		3118
2993496	3016018	74		6645
2993496	3029284	19		1681
2993496	2996449	29		2632
2993496	2983580	92		8258
2993496	3019229	5		450
2993496	2984944	66		5969
2993496	3022164	39		3549
2993496	3014640	66		5898
2993496	2968005	40		3564
2993496	2984118	58		5176
2993496	3015661	23		2095
2993496	2982575	86		7734
2993496	3009078	16		1480
2993496	2967718	92		8257
2993496	3005687	81		7328
2993496	3011268	55		4952
2993496	2985765	77		6930
2993496	3012282	16		1420
2993496	3006795	116		10473
2993496	3036048	11		978
2993496	3031178	21		1932
2993496	3006511	109		9811
2993496	6457116	99		8916
2993496	2968822	110		9859
2993496	2988208	89		7976
2993496	6618050	99		8936
2993496	2973259	89		8009
2993496	3029809	86		7723
2993496	2992583	101		9118
2993496	6618042	91		8227
2993496	2975798	49		4367
2993496	3023576	29		2591
2993496	3008015	46		4143
2993496	2996234	67		6049
2993496	2993771	58		5209
2993496	2980220	72		6454
2993496	2982075	43		3891
2993496	6451579	18		1631
2993496	2974831	92		8313
2993496	2968290	36		3249
2993496	2971205	37		3336
2993496	3031665	29		2587
2993496	2978561	54		4898
2993496	3015384	52		4639
2993496	2977959	63		5629
2993496	3027889	51		4632
2993496	3023736	65		5812
2993496	2970746	84		7603
2993496	3010787	77		6901
2993496	3034169	60		5385
2993496	3020133	48		4341
2993496	3002132	89		8012
2993496	3020134	109		9797
2993496	3015571	24		2200
2993496	3029182	48		4278
2993496	2997384	33		3014
2993496	3037482	42		3776
2993496	6425526	98		8799
2993496	2970151	26		2377
2993496	2970408	59		5352
2983390	2988800	76		6859
2983390	2969187	99		8883
2983390	2980772	54		4887
2983390	3038354	98		8810
2983390	3028808	50		4483
2983390	2977162	59		5269
2983390	2974657	59		5285
2983390	3012937	39		3485
2983390	3017253	26		2325
2983390	3029227	66		5982
2983390	3014856	56		5002
2983390	3036433	82		7420
2983390	3004871	52		4702
2983390	3020850	36		3236
2983390	6456718	79		7144
2983390	6445063	26		2377
2983390	2967870	111		10000
2983390	2995750	113		10155
2983390	2974427	64		5731
2983390	2994497	96		8601
2983390	2978891	69		6206
2983390	6425695	54		4899
2983390	3009198	48		4317
2983390	3005825	50		4486
2983390	2996255	45		4086
2983390	6425528	93		8399
2983390	3038159	90		8105
2983390	3000047	105		9460
2983390	3016667	93		8386
2983390	2987825	102		9139
2983390	2991551	53		4761
2983390	2970148	69		6249
2983390	2999891	42		3812
2983390	3026227	116		10464
2983390	3030057	47		4205
2983390	2976258	65		5819
2983390	2978100	64		5725
2983390	6618043	100		9009
2983390	2968533	64		5801
2983390	3031387	98		8817
2983390	2982875	24		2182
2983390	2980402	10		890
2983390	2989590	61		5462
2983390	3034041	88		7965
2983390	3033241	118		10605
2983390	6425693	57		5152
2983390	3036012	79		7089
2983390	8288967	78		7008
2983390	2969353	25		2280
2983390	2983130	113		10181
2983390	6445059	71		6411
2983390	3022158	42		3752
2983390	3003188	5		469
2983390	2974338	44		3988
2983390	2986889	92		8260
2983390	2975020	100		9041
2983390	3037352	120		10786
2983390	3003650	29		2589
2983390	6453664	77		6902
2983390	3008432	30		2716
2983390	3002510	48		4283
2983390	6447127	86		7779
2983390	3006152	82		7368
2983390	2991579	54		4821
2983390	3029283	100		9030
2983390	3008208	117		10516
2983390	3005326	64		5715
2983390	3032579	61		5457
2983390	3016070	111		9965
2983390	3028534	44		3967
2983390	3009566	44		4002
2983390	2990906	27		2445
2983390	2997581	35		3111
2983390	6447163	80		7245
2983390	6456720	118		10617
2983390	6427095	112		10121
2983390	2970092	98		8829
2983390	3035156	68		6141
2983390	3031532	21		1927
2983390	2987554	52		4646
2983390	6614189	26		2385
2983390	2988220	50		4469
2983390	6447121	106		9577
2983390	3009978	66		5931
2983390	6427089	120		10770
2983390	2974446	119		10674
2983390	3028129	8		706
2983390	3023842	88		7876
2983390	3002138	27		2473
2983390	3028431	85		7644
2983390	3009150	71		6432
2983390	2976656	111		10029
2983390	6615537	83		7448
2983390	3016398	78		7017
2983390	2992978	46		4114
2983390	3007401	87		7813
2983390	3000866	82		7399
2983390	2987297	36		3209
2983390	6445065	73		6585
2983390	3003713	20		1829
2983390	2972324	56		5037
2983390	2982859	81		7253
2983390	2989461	94		8417
2983390	2972058	32		2842
2983390	2994068	93		8337
2983390	6451486	45		4028
2983390	3028510	117		10494
2983390	3002443	105		9408
2983390	6427092	96		8633
2983390	2974337	45		4093
2983390	2981259	113		10148
2983390	6618146	80		7226
2983390	6457114	67		6060
2983390	2987547	83		7500
2983390	3020149	113		10140
2983390	3006703	116		10457
2983390	6427097	110		9898
2983390	2979395	49		4429
2983390	3016635	45		4053
2983390	6451516	75		6779
2983390	3022152	72		6466
2983390	6445057	41		3682
2983390	3002271	109		9824
2983390	2987472	93		8382
2983390	3026312	107		9609
2983390	3017798	104		9357
2983390	2968749	79		7106
2983390	2972168	57		5140
2983390	2972195	83		7504
2983390	2982472	83		7453
2983390	2990987	67		6019
2983390	2998916	87		7843
2983390	2983127	111		9997
2983390	3020834	83		7504
2983390	3027745	77		6970
2983390	3014634	7		644
2983390	3028742	86		7732
2983390	3012200	89		8014
2983390	2987179	30		2711
2983390	2993832	90		8076
2983390	3006213	100		9026
2983390	2985141	37		3330
2983390	3015686	26		2346
2983390	2999012	48		4284
2983390	3018355	37		3351
2983390	3004870	27		2415
2983390	2968614	94		8473
2983390	2983732	79		7111
2983390	3014767	88		7879
2983390	2968023	83		7496
2983390	3029256	113		10155
2983390	2979209	73		6578
2983390	3016534	76		6826
2983390	2976742	6		566
2983390	2972273	66		5974
2983390	6455473	60		5406
2983390	3002357	54		4835
2983390	2981217	50		4468
2983390	2987222	93		8415
2983390	3004838	66		5903
2983390	3005966	118		10592
2983390	2994070	97		8695
2983390	2974162	100		9015
2983390	2976472	47		4213
2983390	3009710	3		243
2983390	3009663	81		7279
2983390	3000329	102		9148
2983390	3034238	80		7230
2983390	3023344	114		10266
2983390	6615741	59		5289
2983390	2976695	56		5078
2983390	3018389	33		3000
2983390	2987551	80		7209
2983390	3028558	33		2983
2983390	3024276	79		7074
2983390	2968701	107		9654
2983390	3028637	43		3836
2983390	2980205	91		8158
2983390	2976994	88		7905
2983390	2977701	68		6093
2983390	3029118	46		4123
2983390	3036022	49		4414
2983390	2971033	83		7500
2983390	2967708	94		8444
2983390	12072017	49		4427
2983390	3017799	43		3832
2983390	2978284	82		7395
2983390	3033065	36		3212
2983390	3006089	87		7863
2983390	3034918	59		5341
2983390	6451513	13		1156
2983390	6615738	62		5566
2983390	2974586	59		5303
2983390	6617829	45		4040
2983390	3008037	30		2680
2983390	3035398	36		3202
2983390	2987459	103		9272
2983390	2990787	47		4253
2983390	2975265	46		4100
2983390	6455294	58		5202
2983390	3014717	82		7352
2983390	2984145	60		5393
2983390	3018513	38		3462
2983390	2983390	0		0
2983390	8288974	92		8251
2983390	2999179	34		3031
2983390	2975256	64		5766
2983390	2974336	45		4017
2983390	3033784	47		4273
2983390	2980759	62		5541
2983390	2979088	75		6736
2983390	2988214	92		8252
2983390	3006704	51		4575
2983390	3026229	87		7838
2983390	3036067	53		4782
2983390	2999182	93		8346
2983390	2989486	58		5259
2983390	3036540	81		7327
2983390	3019174	84		7530
2983390	2994486	50		4515
2983390	2986891	71		6403
2983390	3029248	86		7733
2983390	6446679	109		9780
2983390	3023410	49		4367
2983390	2984521	3		229
2983390	2980783	39		3544
2983390	3019095	81		7248
2983390	2996413	101		9113
2983390	3029306	37		3302
2983390	3029125	41		3664
2983390	3033803	84		7517
2983390	6451469	43		3908
2983390	3024313	22		2017
2983390	3009193	14		1223
2983390	2985142	85		7616
2983390	3016018	77		6941
2983390	2982881	105		9415
2983390	2973396	28		2534
2983390	2983580	77		6897
2983390	2984944	80		7243
2983390	3022164	111		9950
2983390	2977662	39		3476
2983390	2984118	104		9354
2983390	2973418	47		4193
2983390	2982575	62		5592
2983390	3032308	90		8080
2983390	2967718	108		9748
2983390	3028418	81		7330
2983390	3005687	69		6254
2983390	3016053	83		7496
2983390	3011268	99		8870
2983390	2985765	70		6297
2983390	6446710	93		8374
2983390	2979369	79		7121
2983390	2980247	118		10579
2983390	3028382	69		6208
2983390	6457116	48		4299
2983390	2968822	47		4191
2983390	2980300	87		7837
2983390	2988208	113		10165
2983390	3008116	10		896
2983390	6618050	98		8862
2983390	2978208	108		9705
2983390	3004963	80		7196
2983390	2973259	61		5516
2983390	3029809	62		5539
2983390	2992583	46		4171
2983390	6618042	105		9491
2983390	3008015	105		9455
2983390	2996234	103		9251
2983390	3029282	53		4764
2983390	2972942	42		3797
2983390	3034939	44		3925
2983390	12072016	95		8522
2983390	2993771	92		8258
2983390	2980220	112		10046
2983390	2997234	96		8628
2983390	3007506	101		9128
2983390	3033242	90		8085
2983390	2978561	93		8351
2983390	3015384	100		8993
2983390	2977959	103		9283
2983390	2973863	52		4649
2983390	3027889	106		9582
2983390	3023736	90		8065
2983390	2970746	65		5856
2983390	3010787	96		8610
2983390	3034169	92		8266
2983390	2981375	84		7591
2983390	3020134	42		3808
2983390	3028380	97		8767
2983390	2997384	115		10368
2983390	3037512	82		7397
2983390	3037482	107		9609
2983390	6425526	98		8795
2983390	2981717	82		7422
2983390	2970408	87		7857
2983390	3028783	84		7537
3034991	2988800	90		8132
3034991	3028808	97		8745
3034991	2977162	97		8742
