data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
2998221	12045325	39		3530
2998221	3029140	58		5179
2998221	3027804	8		692
2998221	2973571	17		1527
2998221	3023502	56		5028
2998221	2987591	13		1176
2998221	2987989	54		4853
2998221	6431177	58		5216
2998221	3037372	64		5799
2998221	2970027	24		2205
2998221	6616371	66		5965
2998221	2987192	70		6323
2998221	6431189	42		3789
2998221	3038244	63		5629
2998221	2980115	48		4358
2998221	3032162	60		5413
2998221	2972527	91		8175
2998221	2974157	83		7484
2998221	2974365	46		4107
2998221	3028606	74		6638
2998221	2997132	63		5678
2998221	2989579	76		6853
2998221	3024038	60		5394
2998221	2976215	66		5941
2998221	2998221	0		0
2998221	2976121	59		5268
2976121	3227183	77		6921
2976121	3018443	44		3963
2976121	2985947	116		10466
2976121	6616385	41		3712
2976121	12024241	42		3743
2976121	2988658	38		3404
2976121	2997248	41		3649
2976121	3029090	15		1314
2976121	3213049	42		3755
2976121	3016133	76		6854
2976121	2985266	103		9295
2976121	2985196	74		6620
2976121	2988063	46		4149
2976121	3038305	71		6420
2976121	2975949	64		5800
2976121	3014517	81		7332
2976121	6431123	109		9841
2976121	3038653	70		6279
2976121	2974624	4		321
2976121	2969578	44		3928
2976121	2967125	97		8735
2976121	12045325	85		7650
2976121	3029140	12		1097
2976121	3027804	55		4970
2976121	2973571	73		6534
2976121	3023502	68		6157
2976121	2987591	55		4962
2976121	2987989	67		5999
2976121	6431177	3		233
2976121	3037372	67		6019
2976121	2970027	45		4076
2976121	6616371	108		9691
2976121	2987192	86		7699
2976121	6431189	35		3160
2976121	3038244	82		7414
2976121	2980115	32		2861
2976121	3032162	76		6873
2976121	2974157	120		10775
2976121	2974365	92		8244
2976121	3028606	59		5296
2976121	2997132	8		744
2976121	2989579	99		8871
2976121	3024038	102		9197
2976121	2976215	100		8975
2976121	2998221	59		5268
2976121	2976121	0		0
;

end;

