NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,2979299,"Saint-Jean-de-Monts",2,"Nurses",20469,51.7866
1,2979299,"Saint-Jean-de-Monts",3,"OtherCadres",20469,25.5864
1,2979299,"Saint-Jean-de-Monts",4,"CommunityBased",20469,99.8886
1,2979299,"Saint-Jean-de-Monts",5,"Beds",20469,0
1,2979299,"Saint-Jean-de-Monts",6,"CTScanner",20469,0
1,2979299,"Saint-Jean-de-Monts",7,"MRIUnit",20469,0
1,2979299,"Saint-Jean-de-Monts",8,"Mammography",20469,0
1,2979299,"Saint-Jean-de-Monts",9,"Radiotherapy",20469,0
1,3019259,"Évron",1,"Physicians",23959,9.8233
1,3019259,"Évron",2,"Nurses",23959,60.6163
1,3019259,"Évron",3,"OtherCadres",23959,29.9489
1,3019259,"Évron",4,"CommunityBased",23959,116.92
1,3019259,"Évron",5,"Beds",23959,0
1,3019259,"Évron",6,"CTScanner",23959,0
1,3019259,"Évron",7,"MRIUnit",23959,0
1,3019259,"Évron",8,"Mammography",23959,0
1,3019259,"Évron",9,"Radiotherapy",23959,0
1,3003661,"Le Loroux-Bottereau",1,"Physicians",27393,11.2312
1,3003661,"Le Loroux-Bottereau",2,"Nurses",27393,69.3045
1,3003661,"Le Loroux-Bottereau",3,"OtherCadres",27393,34.2416
1,3003661,"Le Loroux-Bottereau",4,"CommunityBased",27393,133.6779
1,3003661,"Le Loroux-Bottereau",5,"Beds",27393,0
1,3003661,"Le Loroux-Bottereau",6,"CTScanner",27393,0
1,3003661,"Le Loroux-Bottereau",7,"MRIUnit",27393,0
1,3003661,"Le Loroux-Bottereau",8,"Mammography",27393,0
1,3003661,"Le Loroux-Bottereau",9,"Radiotherapy",27393,0
1,3022348,"Saint-Gilles-Croix-de-Vie",1,"Physicians",69645,28.5545
1,3022348,"Saint-Gilles-Croix-de-Vie",2,"Nurses",69645,176.202
1,3022348,"Saint-Gilles-Croix-de-Vie",3,"OtherCadres",69645,87.0568
1,3022348,"Saint-Gilles-Croix-de-Vie",4,"CommunityBased",69645,339.8674
1,3022348,"Saint-Gilles-Croix-de-Vie",5,"Beds",69645,0
1,3022348,"Saint-Gilles-Croix-de-Vie",6,"CTScanner",69645,0
1,3022348,"Saint-Gilles-Croix-de-Vie",7,"MRIUnit",69645,0
1,3022348,"Saint-Gilles-Croix-de-Vie",8,"Mammography",69645,0
1,3022348,"Saint-Gilles-Croix-de-Vie",9,"Radiotherapy",69645,0
1,2993619,"Clisson",1,"Physicians",35981,14.7523
