NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
3,160030,"Macapa",6,"CTScanner",684285,13.6172715
3,160030,"Macapa",7,"MRIUnit",684285,11.495988
3,160030,"Macapa",8,"Mammography",684285,10.674846
3,160030,"Macapa",9,"Radiotherapy",684285,6.979707
3,160050,"Oiapoque",1,"Physicians",28718,57.14882
3,160050,"Oiapoque",2,"Nurses",28718,257.88764
3,160050,"Oiapoque",3,"OtherCadres",28718,72.08218
3,160050,"Oiapoque",4,"CommunityBased",28718,0
3,160050,"Oiapoque",5,"Beds",28718,52.26676
3,160050,"Oiapoque",6,"CTScanner",28718,0.5714882
3,160050,"Oiapoque",7,"MRIUnit",28718,0.4824624
3,160050,"Oiapoque",8,"Mammography",28718,0.4480008
3,160050,"Oiapoque",9,"Radiotherapy",28718,0.2929236
3,160053,"Porto_Grande",1,"Physicians",31359,62.40441
3,160053,"Porto_Grande",2,"Nurses",31359,281.60382
3,160053,"Porto_Grande",3,"OtherCadres",31359,78.71109
3,160053,"Porto_Grande",4,"CommunityBased",31359,0
3,160053,"Porto_Grande",5,"Beds",31359,57.07338
3,160053,"Porto_Grande",6,"CTScanner",31359,0.6240441
3,160053,"Porto_Grande",7,"MRIUnit",31359,0.5268312
3,160053,"Porto_Grande",8,"Mammography",31359,0.4892004
3,160053,"Porto_Grande",9,"Radiotherapy",31359,0.3198618
3,160070,"Tartarugalzinho",1,"Physicians",23564,46.89236
3,160070,"Tartarugalzinho",2,"Nurses",23564,211.60472
3,160070,"Tartarugalzinho",3,"OtherCadres",23564,59.14564
3,160070,"Tartarugalzinho",4,"CommunityBased",23564,0
3,160070,"Tartarugalzinho",5,"Beds",23564,42.88648
3,160070,"Tartarugalzinho",6,"CTScanner",23564,0.4689236
3,160070,"Tartarugalzinho",7,"MRIUnit",23564,0.3958752
3,160070,"Tartarugalzinho",8,"Mammography",23564,0.3675984
3,160070,"Tartarugalzinho",9,"Radiotherapy",23564,0.2403528
3,160080,"Vitoria_Do_Jari",1,"Physicians",16831,33.49369
3,160080,"Vitoria_Do_Jari",2,"Nurses",16831,151.14238
3,160080,"Vitoria_Do_Jari",3,"OtherCadres",16831,42.24581
3,160080,"Vitoria_Do_Jari",4,"CommunityBased",16831,0
3,160080,"Vitoria_Do_Jari",5,"Beds",16831,30.63242
3,160080,"Vitoria_Do_Jari",6,"CTScanner",16831,0.3349369
3,160080,"Vitoria_Do_Jari",7,"MRIUnit",16831,0.2827608
3,160080,"Vitoria_Do_Jari",8,"Mammography",16831,0.2625636
3,160080,"Vitoria_Do_Jari",9,"Radiotherapy",16831,0.1716762
