original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
"3,741632","45,549426",5.17138317523934,"12 Rue De La Fileterie, 63600 Ambert, France",45.549451,3.741688,"3,74163245,549426",,12,Rue De La Fileterie,63600,Ambert,,Ambert,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,251312","45,541124",0.155120619977276,"Centre hospitalier Paul Ardier, Rue des Petits Capucins, 63500 Issoire, France",45.5416574,3.25253519384523,"3,25131245,541124",Centre hospitalier Paul Ardier,,Rue des Petits Capucins,63500,,Peix,Issoire,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,808072","45,574487",21.4006088284321,"2 Rue Du Capitaine Chazotte, 63240 Mont-Dore, France",45.57453,2.80834,"2,80807245,574487",,2,Rue Du Capitaine Chazotte,63240,Mont-Dore,,Mont-Dore,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,111256","45,890207",17.5831508263849,"27 Boulevard Etienne Clementel, 63200 Riom, France",45.890152,3.111043,"3,11125645,890207",,27,Boulevard Etienne Clementel,63200,Riom,,Riom,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,523492","45,855762",7.18216958724926,"1 Route Du Fau, 63300 Thiers, France",45.855726,3.523415,"3,52349245,855762",,1,Route Du Fau,63300,Thiers,,Thiers,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,133679","45,782878",0,"5 Rue Louis Blériot, 63000 Clermont-Ferrand, France",45.782878,3.133679,"3,13367945,782878",,5,Rue Louis Blériot,63000,Clermont-Ferrand,,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,1096629999","45,8293653",48.1582817675718,"22 Rue Georges Brassens, 63118 Cébazat, France",45.829521,3.109083,"3,109662999945,8293653",,22,Rue Georges Brassens,63118,Cebazat,,Cébazat,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,0604430999","45,7735031",3.07323427942333,"14 Rue Des Garnaudes, 63400 Chamalières, France",45.773527,3.060463,"3,060443099945,7735031",,14,Rue Des Garnaudes,63400,Chamalières,,Chamalières,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,160382","45,741122",3.25745231857423,"63800 Cournon-d'Auvergne, France",45.7407301,3.1611668,"3,16038245,741122",,,,63800,Centre d'Affaires du Zénith,,Cournon-d'Auvergne,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,086511","45,773656",0.111195079952792,"1 Boulevard Léon Malfreyt, 63000 Clermont-Ferrand, France",45.773657,3.086511,"3,08651145,773656",,1,Boulevard Léon Malfreyt,63000,Clermont-Ferrand,,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,9336","45,5139",25.1905388285281,"4bis Rue Des Carriéres, 63610 Besse-Et-Saint-Anastaise, France",45.513979,2.933903,"2,933645,5139",,4bis,Rue Des Carriéres,63610,Besse-Et-Saint-Anastaise,Besse-en-Chandesse,Besse-Et-Saint-Anastaise,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,0864023999","45,7847164",0.0542205763975266,"33 Rue Maréchal Leclerc, 63000 Clermont-Ferrand, France",45.784716,3.086402,"3,086402399945,7847164",,33,Rue Maréchal Leclerc,63000,Clermont-Ferrand,,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,01497","45,830804",21.5238752955007,"13bis Impasse Des Dredioux, 63530 Chanat-la-Mouteyre, France",45.830993,3.01491,"3,0149745,830804",,13bis,Impasse Des Dredioux,63530,Chanat-La-Mouteyre,,Chanat-la-Mouteyre,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,6808419999","45,618299",865.047291479564,"3 Lieu Dit Le Prat, 63480 Bertignat, France",45.625822,3.678009,"3,680841999945,618299",,3,Lieu Dit Le Prat,63480,Bertignat,,Bertignat,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,105411","45,787418",0,"Pôle Santé République, 105 Avenue de la République, 63100 Clermont-Ferrand, France",45.7875931,3.10517692145843,"3,10541145,787418",Pôle Santé République,105,Avenue de la République,63100,,Champfleuri,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,252175","45,534782",0.111195079952792,"16 Route De Saint-Germain, 63500 Issoire, France",45.534783,3.252175,"3,25217545,534782",,16,Route De Saint-Germain,63500,Issoire,,Issoire,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,1086000695","45,80249055",0,"Clinique de la Plaine, 123 Boulevard Étienne Clémentel, 63100 Clermont-Ferrand, France",45.80249055,3.10860006954225,"3,108600069545,80249055",Clinique de la Plaine,123,Boulevard Étienne Clémentel,63100,,La Croix-de-Neyrat,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,142423","45,698691",303.230880931979,"7 Chemin De La Prairie, 63670 La Roche-Blanche, France",45.700873,3.140081,"3,14242345,698691",,7,Chemin De La Prairie,63670,La Roche-Blanche,,La Roche-Blanche,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,063007","45,730666",0.111195079952792,"23 Avenue Des Cottages, 63122 Ceyrat, France",45.730667,3.063007,"3,06300745,730666",,23,Avenue Des Cottages,63122,Ceyrat,,Ceyrat,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,735266","45,584275",0.111195080742881,"230 Rue Vercingétorix, 63150 La Bourboule, France",45.584276,2.735266,"2,73526645,584275",,230,Rue Vercingétorix,63150,La Bourboule,,La Bourboule,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,116573","45,781633",47.8365806469434,"10 Rue d’Aubrac, 63100 Clermont-Ferrand, France",45.781203,3.116592,"3,11657345,781633",,10,Rue d’Aubrac,63100,Clermont-Ferrand,,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,03312","45,647261",1.55629429209987,"63450 Cournols, France",45.6472361,3.033193,"3,0331245,647261",,,,63450,,,Cournols,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,745076","45,589071",0.111195080742881,"41 Rue Henri Pourrat, 63150 La Bourboule, France",45.589072,2.745076,"2,74507645,589071",,41,Rue Henri Pourrat,63150,La Bourboule,,La Bourboule,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,09433","45,727116",9.85931376195144,"26 Rue De La Prugne, 63540 Romagnat, France",45.727147,3.094211,"3,0943345,727116",,26,Rue De La Prugne,63540,Romagnat,,Romagnat,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,09447","45,757242",3.92504483072214,"Hôpital Gabriel Montpied, Place Henri Dunant, 63000 Clermont-Ferrand, France",45.7572567,3.0909794644716,"3,0944745,757242",Hôpital Gabriel Montpied,,Place Henri Dunant,63000,,Saint-Jacques,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,0553308999","45,794982",2.7250962164161,"Rue Jacques Brel, 63830 Durtol, France",45.7945357,3.0565001,"3,055330899945,794982",Rue Jacques Brel,,Rue Jacques Brel,63830,Montchany,,Durtol,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,079073","45,749807",11.7873728493116,"2e Rue De La Châtaigneraie, 63110 Beaumont, France",45.749888,3.079171,"3,07907345,749807",,2e,Rue De La Châtaigneraie,63110,Beaumont,,Beaumont,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,688732","46,10089",3.93404195033698,"Rue de Lozelle, 63330 Pionsat, France",46.0984586,2.6896865,"2,68873246,10089",Rue de Lozelle,,Rue de Lozelle,63330,,,Pionsat,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,096665","45,831664",0,"1 Rue De Châteaugay, 63118 Cébazat, France",45.831664,3.096665,"3,09666545,831664",,1,Rue De Châteaugay,63118,Cebazat,,Cébazat,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,136609","45,825104",3.88468868355127,"Chemin de Champ Long, 63360 Gerzat, France",45.8259588,3.1341338,"3,13660945,825104",Chemin de Champ Long,,Chemin de Champ Long,63360,,,Gerzat,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,0953634999","45,756091",1.97886480673978,"Hôpital Gabriel Montpied, Place Henri Dunant, 63000 Clermont-Ferrand, France",45.7572567,3.0909794644716,"3,095363499945,756091",Hôpital Gabriel Montpied,,Place Henri Dunant,63000,,Saint-Jacques,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,077748","45,779056",1.0055754348042,"Centre hospitalier Sainte-Marie, Rue Sainte-Geneviève, 63000 Clermont-Ferrand, France",45.7796736,3.07540177153002,"3,07774845,779056",Centre hospitalier Sainte-Marie,,Rue Sainte-Geneviève,63000,Ballainvilliers,Bonnabaud,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,482307","43,483112",1.31404135611395,"Centre hospitalier de la Côte Basque - Site de Saint-Leon, 13 Avenue Interne Jacques Loeb, 64100 Bayonne, France",43.4824684,-1.48049446199239,"-1,48230743,483112",Centre hospitalier de la Côte Basque - Site de Saint-Leon,13,Avenue Interne Jacques Loeb,64100,,Saint-Léon,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,770643","43,485684",0.111195079952792,"1 Rue Du Moulin, 64300 Orthez, France",43.485685,-0.770643,"-0,77064343,485684",,1,Rue Du Moulin,64300,Orthez,,Orthez,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,61904","43,196704",4.42138226427151,"Fleming, 64400 Oloron-Sainte-Marie, France",43.196716,-0.619092,"-0,6190443,196704",Fleming,,,64400,Oloron-Sainte-Marie,,Oloron-Sainte-Marie,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,743021999","43,333203999",15.3822830412079,"38 Chemin d’Aruntz, 64700 Biriatou, France",43.333127,-1.74318,"-1,74302199943,333203999",,38,Chemin d’Aruntz,64700,Biriatou,,Biriatou,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,341414","43,304765",4.95747441344205,"Service Départemental d'Incendie et de Secours des Pyrénées-Atlantiques, 33 Avenue du Général Leclerc, 64000 Pau, France",43.30453855,-0.340313492531089,"-0,34141443,304765",Service Départemental d'Incendie et de Secours des Pyrénées-Atlantiques,33,Avenue du Général Leclerc,64000,Lotissement Clos Louis Basile,Pau Sud,Pau,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,347388","43,325729",0,"Centre hospitalier de Pau, 4 Boulevard Hauterive, 64000 Pau, France",43.32592785,-0.346607809582203,"-0,34738843,325729",Centre hospitalier de Pau,4,Boulevard Hauterive,64000,Lotissement Le Clos des Églantines,Le Hameau,Pau,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,120295","43,186644",5.67326683216592,"27 Rue Du Colonel Betboy, 64530 Pontacq, France",43.186593,-0.120293,"-0,12029543,186644",,27,Rue Du Colonel Betboy,64530,Pontacq,,Pontacq,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,519252","43,462581",40.3096052061147,"L’Orangerie, 53 Route de Pitoys, 64600 Anglet, France",43.4629372,-1.5191592,"-1,51925243,462581",L’Orangerie,53,Route de Pitoys,64600,Anglet,Sutar,Anglet,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,638848","43,399286",0.0807924809008337,"42 Rue Dominique Larrea, 64500 Saint-Jean-de-Luz, France",43.399286,-1.638849,"-1,63884843,399286",,42,Rue Dominique Larrea,64500,Saint-Jean-De-Luz,,Saint-Jean-de-Luz,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,773927899","43,487559999",0.8403633963154,"Parking Place d'Armes, Rue Pierre Lasserre, 64300 Orthez, France",43.4874646,-0.773669855068075,"-0,77392789943,487559999",Parking Place d'Armes,,Rue Pierre Lasserre,64300,Départ,,Orthez,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,352556","43,3291323",0.942521700155239,"Avenue de l'Europe, 64000 Pau, France",43.3293326,-0.353215,"-0,35255643,3291323",Avenue de l'Europe,,Avenue de l'Europe,64000,,Pau Nord,Pau,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,385153","43,360353",18.2925686256504,"27 Avenue De l’Ursuya, 64250 Cambo-les-Bains, France",43.360464,-1.38532,"-1,38515343,360353",,27,Avenue De l’Ursuya,64250,Cambo-Les-Bains,,Cambo-les-Bains,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,6102463","43,1958732",14.8580197966924,"12ter Avenue Du 4 Septembre, 64400 Oloron-Sainte-Marie, France",43.195822,-0.610077,"-0,610246343,1958732",,12ter,Avenue Du 4 Septembre,64400,Oloron-Sainte-Marie,,Oloron-Sainte-Marie,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,612040299","43,1934078",17.5146435437927,"5 Avenue De La Gare, 64400 Oloron-Sainte-Marie, France",43.193508,-0.612207,"-0,61204029943,1934078",,5,Avenue De La Gare,64400,Oloron-Sainte-Marie,,Oloron-Sainte-Marie,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,630733","43,402784",0.137444596677982,"5 Rue Etxalde, 64500 Saint-Jean-de-Luz, France",43.402785,-1.630734,"-1,63073343,402784",,5,Rue Etxalde,64500,Saint-Jean-De-Luz,,Saint-Jean-de-Luz,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,4805068","43,4820424",0,"Centre hospitalier de la Côte Basque - Site de Saint-Leon, 13 Avenue Interne Jacques Loeb, 64100 Bayonne, France",43.4824684,-1.48049446199239,"-1,480506843,4820424",Centre hospitalier de la Côte Basque - Site de Saint-Leon,13,Avenue Interne Jacques Loeb,64100,,Saint-Léon,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,65406","43,392067",3.43687749985183,"17 Avenue André Ithurralde, 64500 Saint-Jean-de-Luz, France",43.392093,-1.654037,"-1,6540643,392067",,17,Avenue André Ithurralde,64500,Saint-Jean-De-Luz,,Saint-Jean-de-Luz,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,032305899","43,3270491",7.30849409379843,"2 Avenue Frédéric De Saint Jayme, 64120 Saint-Palais, France",43.327054,-1.032396,"-1,03230589943,3270491",,2,Avenue Frédéric De Saint Jayme,64120,Saint-Palais,,Saint-Palais,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,3493952","43,324697099",76.6225694476409,"8 Boulevard Hauterive, 64000 Pau, France",43.324122,-0.349917,"-0,349395243,324697099",,8,Boulevard Hauterive,64000,Pau,,Pau,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,4542463","43,4792433",14.563502968442,"Argi Alde - Bât F, 3 Allée Docteur Robert Lafon, 64100 BAYONNE Bayonne, France",43.479459,-1.45415759894378,"-1,454246343,4792433",Argi Alde - Bât F,3,Allée Docteur Robert Lafon,64100 BAYONNE,Mousserolles,Prissé,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,454553","43,479306",10.6475782226718,"1 Allée Docteur Robert Lafon, 64100 Bayonne, France",43.4792431,-1.4544535,"-1,45455343,479306",,1,Allée Docteur Robert Lafon,64100,Bayonne,Prissé,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,2561925","43,1982232",0,"Les Gaves du Haut, 64800 Mirepeix, France",43.1982232,-0.2561925,"-0,256192543,1982232",Les Gaves du Haut,,Les Gaves du Haut,64800,,Lotissement Clos Fleuri,Mirepeix,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,593648","43,436902",0.111195079952792,"1 Rue De l’’Uhabia, 64210 Bidart, France",43.436903,-1.593648,"-1,59364843,436902",,1,Rue De l’’Uhabia,64210,Bidart,,Bidart,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,484311","43,479233",29.9297787334727,"36 Avenue Interne Jacques Loeb, 64100 Bayonne, France",43.479498,-1.484246,"-1,48431143,479233",,36,Avenue Interne Jacques Loeb,64100,Bayonne,,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,476376","43,504666",2.61905903598274,"14 Chemin d’Amade, 64100 Bayonne, France",43.504643,-1.476383,"-1,47637643,504666",,14,Chemin d’Amade,64100,Bayonne,,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,50553","43,477497",53.6831339873372,"20bis Avenue De Maignon, 64600 Anglet, France",43.477813,-1.505027,"-1,5055343,477497",,20bis,Avenue De Maignon,64600,Anglet,,Anglet,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,539361399","43,4858537",3.59368068624421,"Clinique Aguiléra, 21 Rue de l'Estagnas, 64200 Biarritz, France",43.4855643,-1.53886664858439,"-1,53936139943,4858537",Clinique Aguiléra,21,Rue de l'Estagnas,64200,Biarritz,Aguilera,Biarritz,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,394495","43,361967",0,"Toki Eder, Côte de la Gare, 64250 Cambo-les-Bains, France",43.362063,-1.39457178700055,"-1,39449543,361967",Toki Eder,,Côte de la Gare,64250,,Lapurdi,Cambo-les-Bains,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,396243","43,357648",0.111195080742881,"2 Square Albanitz, 64250 Cambo-les-Bains, France",43.357649,-1.396243,"-1,39624343,357648",,2,Square Albanitz,64250,Cambo-Les-Bains,,Cambo-les-Bains,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,399695","43,360357",14.9650519847734,"6 Allée Edmond Rostand, 64250 Cambo-les-Bains, France",43.3603862,-1.3995143,"-1,39969543,360357",,6,Allée Edmond Rostand,64250,Capitaine,,Cambo-les-Bains,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,403821","43,358431",0.111195079952792,"2 Rue De La Bergerie, 64250 Cambo-les-Bains, France",43.358432,-1.403821,"-1,40382143,358431",,2,Rue De La Bergerie,64250,Cambo-Les-Bains,,Cambo-les-Bains,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,399295","43,356506",4.69488124881562,"Avenue de Navarre, 64250 Cambo-les-Bains, France",43.3564802,-1.3992429,"-1,39929543,356506",Avenue de Navarre,,Avenue de Navarre,64250,Capitaine,,Cambo-les-Bains,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,40326","43,357523",20.1403562177432,"1 Avenue Juanchuto, 64250 Cambo-les-Bains, France",43.3573461,-1.4032065,"-1,4032643,357523",,1,Avenue Juanchuto,64250,Capitaine,,Cambo-les-Bains,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,399295","43,356506",4.69488124881562,"Avenue de Navarre, 64250 Cambo-les-Bains, France",43.3564802,-1.3992429,"-1,39929543,356506",Avenue de Navarre,,Avenue de Navarre,64250,Capitaine,,Cambo-les-Bains,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,7616499","43,3641518",17.4416626390552,"79 Boulevard De l’’Empereur, 64700 Hendaye, France",43.364209,-1.761449,"-1,761649943,3641518",,79,Boulevard De l’’Empereur,64700,Hendaye,,Hendaye,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,639619","43,397745",0.111195079952792,"7 Rue Léonce Goyetche, 64500 Saint-Jean-de-Luz, France",43.397746,-1.639619,"-1,63961943,397745",,7,Rue Léonce Goyetche,64500,Saint-Jean-De-Luz,,Saint-Jean-de-Luz,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,65406","43,392067",3.43687749985183,"17 Avenue André Ithurralde, 64500 Saint-Jean-de-Luz, France",43.392093,-1.654037,"-1,6540643,392067",,17,Avenue André Ithurralde,64500,Saint-Jean-De-Luz,,Saint-Jean-de-Luz,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,349336","43,323259",4.5154890099902,"Boulevard Hauterive, 64000 Pau, France",43.3231815,-0.3490063,"-0,34933643,323259",Boulevard Hauterive,,Boulevard Hauterive,64000,,Pau Nord,Pau,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,365353","43,303803",1.86845398860826,"Polyclinique Marzet, Avenue Honoré Baradat, 64000 Pau, France",43.3041526,-0.36455361984315,"-0,36535343,303803",Polyclinique Marzet,,Avenue Honoré Baradat,64000,,Dufau-Tourasse,Pau,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,350188","43,323728",1.96644326121887,"Polyclinique de Navarre, Boulevard Hauterive, 64000 Pau, France",43.324434,-0.350333978643213,"-0,35018843,323728",Polyclinique de Navarre,,Boulevard Hauterive,64000,,Pau Nord,Pau,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,714781","43,09256",4.48171576861618,"Rue Virgou, 64570 Arette, France",43.0934895,-0.7147644,"-0,71478143,09256",Rue Virgou,,Rue Virgou,64570,Det Beziat,,Arette,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,351362","43,287412",9.43126051915299,"66 Rue Georges Clémenceau, 64320 Bizanos, France",43.287404,-0.351478,"-0,35136243,287412",,66,Rue Georges Clémenceau,64320,Bizanos,,Bizanos,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,348679","43,323963",0,"Clinique Princess, Boulevard Hauterive, 64000 Pau, France",43.32377835,-0.348722284454377,"-0,34867943,323963",Clinique Princess,,Boulevard Hauterive,64000,,Pau Nord,Pau,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,325012","43,276363",16.7293231217503,"4 Chemin De Labielle, 64320 Aressy, France",43.27624,-0.324893,"-0,32501243,276363",,4,Chemin De Labielle,64320,Idron,,Aressy,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,389878899","43,3013855",0.0561950876063991,"26 Avenue Du Baron Seguier, 64140 Billère, France",43.301385,-0.389879,"-0,38987889943,3013855",,26,Avenue Du Baron Seguier,64140,Billère,,Billère,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,255217","43,174453",4.05857375825019,"Chemin de Montreuil, 64800 Nay, France",43.1751575,-0.254172,"-0,25521743,174453",Chemin de Montreuil,,Chemin de Montreuil,64800,,,Nay,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,929169","43,472464",38.0623515132103,"2 Boulevard Du General Lanabere, 64270 Salies-de-Béarn, France",43.472188,-0.929448,"-0,92916943,472464",,2,Boulevard Du General Lanabere,64270,Salies-De-Bearn,,Salies-de-Béarn,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,234144","43,170879",12.250046453718,"51 Rue Abotia, 64220 Ispoure, France",43.170892,-1.233994,"-1,23414443,170879",,51,Rue Abotia,64220,Ispoure,,Ispoure,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,389565","43,253637",38.3207097016226,"31 Route De Pau, 64290 Gan, France",43.253604,-0.390036,"-0,38956543,253637",,31,Route De Pau,64290,Gan,,Gan,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
