original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,district,state_code,city,county,state,country,country_code,attribution,attribution_license,attribution_url
"3,891398","43,63562",1.47223260441409,"Clinique du Parc, Allée du Docteur Louis Constantin, 34170 Castelnau-le-Lez, France",43.635283,3.89163986957642,"3,89139843,63562",Clinique du Parc,,Allée du Docteur Louis Constantin,34170,,,Castelnau-le-Lez,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,8518642","43,613054299",0,"Clinique de Clémentville, Rue des Coronilles, 34967 Montpellier, France",43.61295395,3.85205208509019,"3,851864243,613054299",Clinique de Clémentville,,Rue des Coronilles,34967,Les Cévennes,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,702823","43,932439",2.04181839593176,"Clinique Saint-Louis, Place Joseph Boudouresques, 34190 Ganges, France",43.93269105,3.70254279966841,"3,70282343,932439",Clinique Saint-Louis,,Place Joseph Boudouresques,34190,Ganges,,Ganges,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,125644","43,664581",2.93706971535889,"Pôle Santé Professeur Louis Serre, Chemin des Alicantes, 34400 Lunel, France",43.6649632,4.12529742833333,"4,12564443,664581",Pôle Santé Professeur Louis Serre,,Chemin des Alicantes,34400,Lunel,,Lunel,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,70383","43,408403",3.14308198034166,"5 Quai Du Mas Coulet, 34200 Sete, France",43.408385,3.7038,"3,7038343,408403",,5,Quai Du Mas Coulet,34200,Sète,,Sete,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,865622","43,619404",7.43754593674058,"7 Avenue Charles Flahault, 34090 Montpellier, France",43.619338,3.865607,"3,86562243,619404",,7,Avenue Charles Flahault,34090,Montpellier,,Montpellier,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,843375","43,649604",6.45645910195883,"Galerie Marchande Carrefour, Route de Ganges, 34980 Saint-Clément-de-Rivière, France",43.6495839,3.84208127763158,"3,84337543,649604",Galerie Marchande Carrefour,,Route de Ganges,34980,,,Saint-Clément-de-Rivière,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,099725","43,716164",22.1763543636572,"5 Place Du Foyer, 34400 Vérargues, France",43.716193,4.099998,"4,09972543,716164",,5,Place Du Foyer,34400,Verargues,,Vérargues,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,696857","43,651048",0.111195079952792,"1 Avenue Font Mosson, 34570 Montarnaud, France",43.651049,3.696857,"3,69685743,651048",,1,Avenue Font Mosson,34570,Saint-Paul-Et-Valmalle,,Montarnaud,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,090688","43,560646",0,"322 Allee Des Jardins, 34280 La Grande-Motte, France",43.560646,4.090688,"4,09068843,560646",,322,Allee Des Jardins,34280,La Grande-Motte,,La Grande-Motte,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,89132","43,634287",1.21227006617419,"50f Rue Emile Combes, 34170 Castelnau-le-Lez, France",43.634277,3.891314,"3,8913243,634287",,50f,Rue Emile Combes,34170,Castelnau-Le-Lez,,Castelnau-le-Lez,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,821616","43,58037",0,"18 Avenue Georges Clemenceau, 34430 Saint-Jean-de-Védas, France",43.58037,3.821616,"3,82161643,58037",,18,Avenue Georges Clemenceau,34430,Saint-Jean-De-Vedas,,Saint-Jean-de-Védas,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,76182","43,584272",16.5510881433176,"10 Rue Des Frères, 34570 Pignan, France",43.584126,3.76178,"3,7618243,584272",,10,Rue Des Frères,34570,Pignan,,Pignan,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,907831","43,626317",0,"Clinique du Mas de Rochet, Allée Lino Ventura, 34170 Castelnau-le-Lez, France",43.62640725,3.90756934594866,"3,90783143,626317",Clinique du Mas de Rochet,,Allée Lino Ventura,34170,,,Castelnau-le-Lez,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,080838","43,595735",8.87480480457893,"2 Rue Alphonse Daudet, 34240 Lamalou-les-Bains, France",43.595812,3.080867,"3,08083843,595735",,2,Rue Alphonse Daudet,34240,Lamalou-Les-Bains,,Lamalou-les-Bains,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,861205","43,629339",33.2249438285689,"80 Avenue Augustin Fliche, 34090 Montpellier, France",43.629624,3.861329,"3,86120543,629339",,80,Avenue Augustin Fliche,34090,Montpellier,,Montpellier,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,861205","43,629339",33.2249438285689,"80 Avenue Augustin Fliche, 34090 Montpellier, France",43.629624,3.861329,"3,86120543,629339",,80,Avenue Augustin Fliche,34090,Montpellier,,Montpellier,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,858065","43,640849",2.77009692139573,"Place Jean Baumel Plan des 4 Seigneurs, Avenue Abbé Paul Parguel, 34095 Montpellier, France",43.6405795,3.85805185192094,"3,85806543,640849",Place Jean Baumel Plan des 4 Seigneurs,,Avenue Abbé Paul Parguel,34095,Plan des 4 Seigneurs,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,853046894","43,63096566",0,"CHU de Montpellier, 371 Avenue du Doyen Gaston Giraud, 34296 Montpellier, France",43.6298864,3.8514806969527,"3,85304689443,63096566",CHU de Montpellier,371,Avenue du Doyen Gaston Giraud,34296,Hôpitaux-Facultés,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,830932","43,639062",2.53014035276852,"Clinique de rééducation fonctionnelle Fontfroide, Rue Saint-Priest, 34 Montpellier, France",43.63955045,3.83133132888129,"3,83093243,639062",Clinique de rééducation fonctionnelle Fontfroide,,Rue Saint-Priest,34,Hôpitaux-Facultés,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,658998","43,400635",2.55438152013773,"Route des Quatre Chansons, 34200 Sète, France",43.4006385,3.65904,"3,65899843,400635",Route des Quatre Chansons,,Route des Quatre Chansons,34200,,,Sète,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,292936","43,902293",0,"Les Couleurs, Place de la Mairie, 84220 Roussillon, France",43.90235505,5.29292072115839,"5,29293643,902293",Les Couleurs,,Place de la Mairie,84220,,PAC,Roussillon,Vaucluse,Provence-Alpes-Côte d'Azur,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,896874","43,59848",6.85231565639845,"Hôtel de Ville, 1 Place Georges Frêche, 34070 Montpellier, France",43.5985194,3.89663189172194,"3,89687443,59848",Hôtel de Ville,1,Place Georges Frêche,34070,Hameau de Moularès,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,834617","43,637375",7.56229893412935,"1482 Rue Saint-Priest, 34090 Montpellier, France",43.637346,3.834702,"3,83461743,637375",,1482,Rue Saint-Priest,34090,Montpellier,,Montpellier,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,248464","43,366951",0.0128940022739237,"Clinique Pech du Soleil, Avenue Pech Estève, 34760 Boujan-sur-Libron, France",43.366596,3.24857816989067,"3,24846443,366951",Clinique Pech du Soleil,,Avenue Pech Estève,34760,Boujan-Sur-Libron,,Boujan-sur-Libron,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,682512599","47,840838",0,"Hôpital Saint-Thomas de Villeneuve, 2 bis Rue Hippolyte Fillioux, 35470 Bain-de-Bretagne, France",47.8406169,-1.6813831,"-1,68251259947,840838",Hôpital Saint-Thomas de Villeneuve,2 bis,Rue Hippolyte Fillioux,35470,La Croix Rouge,,Bain-de-Bretagne,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-2,065861","48,632627",0,"Hôpital Arthur Gardiner, 1 Rue Henri Dunant, 35800 Dinard, France",48.6322443,-2.06644603324471,"-2,06586148,632627",Hôpital Arthur Gardiner,1,Rue Henri Dunant,35800,La Gare,,Dinard,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,687049","48,145076",0,"Centre hospitalier privé Saint-Grégoire, 6 Boulevard de la Boutière, 35760 Saint-Grégoire, France",48.1445598,-1.6872186,"-1,68704948,145076",Centre hospitalier privé Saint-Grégoire,6,Boulevard de la Boutière,35760,La Victoire,,Saint-Grégoire,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,711695","48,100846",1.37753798182021,"Clinique mutualiste La Sagesse, 4 Place Saint-Guénolé, 35043 Rennes, France",48.1005152,-1.71293378454388,"-1,71169548,100846",Clinique mutualiste La Sagesse,4,Place Saint-Guénolé,35043,Quartiers Ouest,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-2,009297","48,63794",31.0857530942556,"6 Rue De La Marne, 35400 St-Malo, France",48.637771,-2.009634,"-2,00929748,63794",,6,Rue De La Marne,35400,Saint-Malo,,St-Malo,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,193463","48,358442",0,"133bis Rue De La Forêt, 35300 Fougères, France",48.358442,-1.193463,"-1,19346348,358442",,133bis,Rue De La Forêt,35300,Fougères,,Fougères,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-2,080783","47,65397",0.134069439587514,"8 Avenue Etienne Gascon, 35600 Redon, France",47.653971,-2.080782,"-2,08078347,65397",,8,Avenue Etienne Gascon,35600,Redon,,Redon,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,229008","48,122503",0,"Centre hospitalier Simone Veil, 30 Route de Rennes, 35500 Vitré, France",48.122762,-1.227231,"-1,22900848,122503",Centre hospitalier Simone Veil,30,Route de Rennes,35500,,,Vitré,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,984634","48,625636",60.08109862042,"2 Rue De La Maison Neuve, 35400 St-Malo, France",48.625835,-1.985394,"-1,98463448,625636",,2,Rue De La Maison Neuve,35400,Saint-Malo,,St-Malo,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,726273","48,411631",228.471878268525,"26 Rue Madrid, 35270 Combourg, France",48.411368,-1.729343,"-1,72627348,411631",,26,Rue Madrid,35270,Combourg,,Combourg,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,242392","47,945093",0.111195079952792,"63 Faubourg De Rennes, 35130 La Guerche-de-Bretagne, France",47.945094,-1.242392,"-1,24239247,945093",,63,Faubourg De Rennes,35130,La Guerche-De-Bretagne,,La Guerche-de-Bretagne,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,653911","48,110363",30.6202993996853,"3 Avenue François Château, 35000 Rennes, France",48.11076715,-1.65445278252723,"-1,65391148,110363",,3,Avenue François Château,35000,Quartiers Nord-Est,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,362132","48,408546",15.4382130858568,"14bis Rue Victor Roussin, 35460 Saint-Étienne-en-Coglès, France",48.408582,-1.36193,"-1,36213248,408546",,14bis,Rue Victor Roussin,35460,Saint-Etienne-En-Cogles,,Saint-Étienne-en-Coglès,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,499627","47,960852",4.94232527550379,"Rue Armand Jouault, 35150 Janzé, France",47.9614101,-1.4994696,"-1,49962747,960852",Rue Armand Jouault,,Rue Armand Jouault,35150,,,Janzé,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,733286","47,725559",1.5823259210934,"Centre hospitalier de Grand-Fougeray, 29 Rue Saint-Roch, 35590 Grand-Fougeray, France",47.7256409,-1.73240304106937,"-1,73328647,725559",Centre hospitalier de Grand-Fougeray,29,Rue Saint-Roch,35590,La Personne,,Grand-Fougeray,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,951345","48,137995",0,"Centre hospitalier de Montfort, 33 Rue Saint-Nicolas, 35160 Montfort-sur-Meu, France",48.1376315,-1.95177003214069,"-1,95134548,137995",Centre hospitalier de Montfort,33,Rue Saint-Nicolas,35160,Domaine de la Rivière,,Montfort-sur-Meu,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,48057","48,456742",2.05332368493086,"Centre hospitalier d'Antrain, Rue du Vivier, 35560 Val-Couesnon, France",48.45577935,-1.47830768207654,"-1,4805748,456742",Centre hospitalier d'Antrain,,Rue du Vivier,35560,Antrain,,Val-Couesnon,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-2,201189","48,187217",4.31823530032807,"3 Rue De La Croix Duval, 35290 Saint-Méen-le-Grand, France",48.187209,-2.201246,"-2,20118948,187217",,3,Rue De La Croix Duval,35290,Saint-Meen-Le-Grand,,Saint-Méen-le-Grand,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,697427","48,116168",14.2953851974481,"4 Rue Du Docteur Dordain Et Ses Fils, 35000 Rennes, France",48.11621,-1.697609,"-1,69742748,116168",,4,Rue Du Docteur Dordain Et Ses Fils,35000,Rennes,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,724373","48,019814",44.6669237232231,"102 Le Haut Carcé, 35170 Bruz, France",48.019889,-1.724963,"-1,72437348,019814",,102,Le Haut Carcé,35170,Bruz,,Bruz,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,675844","48,115853",2.18104290554468,"6 Rue De La Borderie, 35000 Rennes, France",48.11584,-1.675822,"-1,67584448,115853",,6,Rue De La Borderie,35000,Rennes,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,661881","48,101231",1.92112251036403,"Clinique Saint-Yves, Rue Adolphe Leray, 35200 Rennes, France",48.10188485,-1.66324339955129,"-1,66188148,101231",Clinique Saint-Yves,,Rue Adolphe Leray,35200,Quartiers Sud-Ouest,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,637647","48,122708",38.4679720188957,"41 Avenue Des Buttes De Coësmes, 35700 Rennes, France",48.122732,-1.638164,"-1,63764748,122708",,41,Avenue Des Buttes De Coësmes,35700,Rennes,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,669629","48,106732",2.37476028688424,"Pôle Saint-Hélier, Rue Saint-Hélier, 35000|35700|35200 Rennes, France",48.10624975,-1.66968281546559,"-1,66962948,106732",Pôle Saint-Hélier,,Rue Saint-Hélier,35000|35700|35200,Quartiers Centre,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,702504","48,108694",17.5919542131396,"34E Rue de Lorient, 35043 Rennes, France",48.108523,-1.70227160126934,"-1,70250448,108694",,34E,Rue de Lorient,35043,Quartiers Ouest,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,663171","48,091602",13.7171935807899,"47 Boulevard Oscar Leroux, 35200 Rennes, France",48.0917058,-1.6632708,"-1,66317148,091602",,47,Boulevard Oscar Leroux,35200,Quartiers Sud-Ouest,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,688124","48,143276",7.5545773050283,"1 Boulevard De La Boutière, 35760 Saint-Grégoire, France",48.143243,-1.688035,"-1,68812448,143276",,1,Boulevard De La Boutière,35760,Saint-Gregoire,,Saint-Grégoire,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,701993","48,121394",51.3348996641618,"24 Avenue De La Bataille Flandres-Dunkerque Mai 1940, 35000 Rennes, France",48.121511,-1.701324,"-1,70199348,121394",,24,Avenue De La Bataille Flandres-Dunkerque Mai 1940,35000,Rennes,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,771634","48,52427",0,"Ehpad Saint Thomas de Villeneuve, D 8, 35120 Baguer-Morvan, France",48.5241399,-1.77114202758611,"-1,77163448,52427",Ehpad Saint Thomas de Villeneuve,,D 8,35120,,,Baguer-Morvan,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,6152683","48,0862212",19.6568577568498,"2 Avenue Des Méliettes, 35135 Chantepie, France",48.086181,-1.615526,"-1,615268348,0862212",,2,Avenue Des Méliettes,35135,Chantepie,,Chantepie,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,626778","48,130355",0,"Hôpital Privé Sévigné, 3 Rue du Chêne Germain, 35510 Cesson-Sévigné, France",48.1297575,-1.62703806702507,"-1,62677848,130355",Hôpital Privé Sévigné,3,Rue du Chêne Germain,35510,Quartiers Nord-Est,,Cesson-Sévigné,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,661597","48,137977",0,"Hôpital de la Tauvrais, 5 Rue de la Tauvrais, 35700 Rennes, France",48.1382658,-1.6595494,"-1,66159748,137977",Hôpital de la Tauvrais,5,Rue de la Tauvrais,35700,Quartiers Nord-Est,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,65982","48,084664",32.9795938012175,"5 Boulevard De Bulgarie, 35200 Rennes, France",48.084951,-1.659708,"-1,6598248,084664",,5,Boulevard De Bulgarie,35200,Rennes,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,600384","48,044711",15.4589762956614,"2 Rue De La Maillardière, 35770 Vern-sur-Seiche, France",48.04485,-1.600388,"-1,60038448,044711",,2,Rue De La Maillardière,35770,Vern-Sur-Seiche,,Vern-sur-Seiche,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-2,009301","48,626505",0.539179430224257,"Hôpital du Rosais, Rue Maurice Noguès, 35400 Saint-Malo, France",48.62367495,-2.01024173849025,"-2,00930148,626505",Hôpital du Rosais,,Rue Maurice Noguès,35400,,,Saint-Malo,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,20587","48,124605",1.4146356797388,"47 Rue De Paris, 35500 Vitré, France",48.124606,-1.205889,"-1,2058748,124605",,47,Rue De Paris,35500,Vitré,,Vitré,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-2,011327","48,629351",3.03256761209653,"5 Boulevard Du Rosais, 35400 St-Malo, France",48.629333,-2.011296,"-2,01132748,629351",,5,Boulevard Du Rosais,35400,Saint-Malo,,St-Malo,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,656243","48,112046",6.44493842788679,"27 Boulevard de Strasbourg, 35700 Rennes, France",48.1120587,-1.6563277,"-1,65624348,112046",,27,Boulevard de Strasbourg,35700,Quartiers Centre,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,69279","48,119813",0,"Hôpital Pontchaillou, 2 Rue Henri Le Guilloux, 35000 Rennes, France",48.12074235,-1.69485720853883,"-1,6927948,119813",Hôpital Pontchaillou,2,Rue Henri Le Guilloux,35000,Quartiers Nord-Ouest,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-2,026381","48,647893",2.25920123653159,"Cargo Culte, 1 Rue Broussais, 35400 Saint-Malo, France",48.6478734,-2.0263891,"-2,02638148,647893",Cargo Culte,1,Rue Broussais,35400,Saint-Malo,,Saint-Malo,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,8664598","48,6832588",0,"Hôpital des Prés Bosgers, Rue des Artisans, 35260 Cancale, France",48.68324945,-1.86639492690927,"-1,866459848,6832588",Hôpital des Prés Bosgers,,Rue des Artisans,35260,,,Cancale,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-2,065861","48,632627",0,"Hôpital Arthur Gardiner, 1 Rue Henri Dunant, 35800 Dinard, France",48.6322443,-2.06644603324471,"-2,06586148,632627",Hôpital Arthur Gardiner,1,Rue Henri Dunant,35800,La Gare,,Dinard,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-2,065582299","47,6609908",0.920387279903264,"Rue de la Riaudais, 35600 Redon, France",47.6615602,-2.0617408,"-2,06558229947,6609908",Rue de la Riaudais,,Rue de la Riaudais,35600,,,Redon,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,193463","48,358442",0,"133bis Rue De La Forêt, 35300 Fougères, France",48.358442,-1.193463,"-1,19346348,358442",,133bis,Rue De La Forêt,35300,Fougères,,Fougères,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,6800197","48,1113387",0,"Place de la Mairie, 35000 Rennes, France",48.11136175,-1.68009569091564,"-1,680019748,1113387",Rennes,,Place de la Mairie,35000,Quartiers Centre,,Rennes,Ille-et-Vilaine,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,69478","48,00034",171.353327615432,"8 Le Bois Esnault, 35131 Pont-Péan, France",48.000419,-1.69708,"-1,6947848,00034",,8,Le Bois Esnault,35131,Pont-Pean,,Pont-Péan,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,984174","48,624773",21.5556968454548,"10 Rue De La Maison Neuve, 35400 St-Malo, France",48.624806,-1.984463,"-1,98417448,624773",,10,Rue De La Maison Neuve,35400,Saint-Malo,,St-Malo,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,713066","48,152092",22.1364083661985,"19 Rue Jean Jaurès, 35760 Montgermont, France",48.152051,-1.712774,"-1,71306648,152092",,19,Rue Jean Jaurès,35760,Montgermont,,Montgermont,Ille-et-Vilaine,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,995581","46,95689",0,"1 Avenue Jean Bonnefont, 36100 Issoudun, France",46.95689,1.995581,"1,99558146,95689",,1,Avenue Jean Bonnefont,36100,Issoudun,,Issoudun,Indre,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,696831","46,815442",0.111195080742881,"22 Avenue Marcel Lemoine, 36000 Chateauroux, France",46.815443,1.696831,"1,69683146,815442",,22,Avenue Marcel Lemoine,36000,Chateauroux,,Chateauroux,Indre,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,697971","46,798744",2.23049184700598,"Centre hospitalier, Allée des Érables, 36000 Châteauroux, France",46.79833815,1.69522544329501,"1,69797146,798744",Centre hospitalier,,Allée des Érables,36000,,,Châteauroux,Indre,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,984691","46,567194",19.2560239871836,"50 Rue Des Oiseaux, 36400 La Châtre, France",46.567364,1.984643,"1,98469146,567194",,50,Rue Des Oiseaux,36400,La Chatre,,La Châtre,Indre,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,6986874","46,7970236",5.15974885501385,"249bis Avenue De Verdun, 36000 Chateauroux, France",46.797027,1.698755,"1,698687446,7970236",,249bis,Avenue De Verdun,36000,Chateauroux,,Chateauroux,Indre,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,5726452","47,1621917",3.8730607913455,"Rue des Princes, 36600 Valençay, France",47.162171,1.572604,"1,572645247,1621917",,,Rue des Princes,36600,Valencay,,Valençay,Indre,Centre,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,42101","46,893011",3.06535344021448,"22 Rue Notre Dame, 36500 Buzançais, France",46.892986,1.421027,"1,4210146,893011",,22,Rue Notre Dame,36500,Buzancais,,Buzançais,Indre,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,164692","46,9888",0,"13 Avenue De Verdun, 36700 Châtillon-sur-Indre, France",46.9888,1.164692,"1,16469246,9888",,13,Avenue De Verdun,36700,Chatillon-Sur-Indre,,Châtillon-sur-Indre,Indre,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,467271","46,631198",5.07599595214953,"Chemin Rural, 36800 Chasseneuil, France",46.6325125,1.4672782,"1,46727146,631198",Chemin Rural,,Chemin Rural,36800,,,Chasseneuil,Indre,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,611624","46,981621",0,"60 Rue Nationale, 36110 Levroux, France",46.981621,1.611624,"1,61162446,981621",,60,Rue Nationale,36110,Levroux,,Levroux,Indre,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,995581","46,95689",0,"1 Avenue Jean Bonnefont, 36100 Issoudun, France",46.95689,1.995581,"1,99558146,95689",,1,Avenue Jean Bonnefont,36100,Issoudun,,Issoudun,Indre,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,692129","46,796356",4.44929553140065,"153 Avenue John Kennedy, 36000 Châteauroux, France",46.7963135,1.69223794635076,"1,69212946,796356",,153,Avenue John Kennedy,36000,,,Châteauroux,Indre,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,00721","46,484453",2.53327158133662,"Les Dryades, Rue Vedy-Amengual, 36160 Pouligny-Notre-Dame, France",46.48418575,2.0070157525598,"2,0072146,484453",Les Dryades,,Rue Vedy-Amengual,36160,Pouligny-Notre-Dame,,Pouligny-Notre-Dame,Indre,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
