original_lon,original_lat,distance,formatted,lat,lon,KEY,housenumber,name,street,postcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
"4,774936","48,47707",0.133409194104009,"26 Rue Audiffred, 52220 Robert-Magny-Laneuville-A-Remy, France",48.477071,4.774937,"4,77493648,47707",26,,Rue Audiffred,52220,Robert-Magny-Laneuville-A-Remy,Montier-en-Der,Robert-Magny-Laneuville-A-Remy,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,967104","48,656766",0,"Centre hospitalier Geneviève de Gaulle Anthonioz, 1 Rue Albert Schweitzer, 52115 Saint-Dizier, France",48.65516525,4.96493512271281,"4,96710448,656766",1,Centre hospitalier Geneviève de Gaulle Anthonioz,Rue Albert Schweitzer,52115,,,Saint-Dizier,Haute-Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,954883","48,633565",1.49198939964407,"Centre Hospitalier Georges Heuyer, Carrefour Henri Rollin, 52100 Saint-Dizier, France",48.6336083,4.95580848160634,"4,95488348,633565",,Centre Hospitalier Georges Heuyer,Carrefour Henri Rollin,52100,Valcourt,Site de l'Ancien Hôpital,Saint-Dizier,Haute-Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,95446","48,499779",5.74111806305242,"23 Rue Charles De Gaulle, 52130 Vassy, France",48.499765,4.954535,"4,9544648,499779",23,,Rue Charles De Gaulle,52130,Wassy,,Vassy,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,95363","48,631962",4.41671170901926,"2 Rue Godard Jeanson, 52100 Saint-Dizier, France",48.631939,4.953581,"4,9536348,631962",2,,Rue Godard Jeanson,52100,Valcourt,,Saint-Dizier,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,138873","48,121851",0,"2 Rue Jeanne d’Arc, 52000 Chaumont, France",48.121851,5.138873,"5,13887348,121851",2,,Rue Jeanne d’Arc,52000,Chaumont,,Chaumont,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,014594","49,222413",10.8176156915992,"12 Rue Fernand Brunet, 51100 Reims, France",49.2223606,4.0147195,"4,01459449,222413",12,,Rue Fernand Brunet,51100,,Val de Murigny,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,3454886","48,1637507",0,"Chemin de Chaumont, 52700 Bourdons-sur-Rognon, France",48.1637507,5.3454886,"5,345488648,1637507",,Chemin de Chaumont,Chemin de Chaumont,52700,,,Bourdons-sur-Rognon,Haute-Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,3365624","47,866542",3.71498433053195,"10 Rue De La Charité, 52200 Langres, France",47.866539,5.336612,"5,336562447,866542",10,,Rue De La Charité,52200,Langres,,Langres,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,1423351","48,1202269",0,"52000 Chaumont, France",48.1202327,5.1422017,"5,142335148,1202269",,,,52000,,,Chaumont,Haute-Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,3366161","47,8664832",1.14433569495869,"Centre hospitalier de Langres, 10 Rue de la Charité, 52200 Langres, France",47.86697895,5.33683509800976,"5,336616147,8664832",10,Centre hospitalier de Langres,Rue de la Charité,52200,Langres,Saint-Gilles,Langres,Haute-Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,9669505","48,6569216",0,"1 Rue Albert Schweitzer, 52100 Bettancourt-la-Ferrée, France",48.6569216,4.9669505,"4,966950548,6569216",1,,Rue Albert Schweitzer,52100,,,Bettancourt-la-Ferrée,Haute-Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,141979","48,119655",1.20277500485606,"Clinique de Chaumont, Avenue des États-Unis, 52000 Chaumont, France",48.11967275,5.14121149782648,"5,14197948,119655",,Clinique de Chaumont,Avenue des États-Unis,52000,,,Chaumont,Haute-Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,151857","48,178402",7.82418269633173,"18 Rue Des Chenevières, 52000 Riaucourt, France",48.178395,5.151752,"5,15185748,178402",18,,Rue Des Chenevières,52000,Riaucourt,,Riaucourt,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,701546","47,827805",1.83543287117632,"Hôpital du Haut-Anjou, Rue des Martyrs de la Résistance, 53200 Château-Gontier-sur-Mayenne, France",47.8270855,-0.700399132789722,"-0,70154647,827805",,Hôpital du Haut-Anjou,Rue des Martyrs de la Résistance,53200,Château-Gontier,,Château-Gontier-sur-Mayenne,Mayenne,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,776239","48,100936",8.99277363516072,"73 Route De Niafles, 53810 Changé, France",48.100951,-0.77612,"-0,77623948,100936",73,,Route De Niafles,53810,Change,,Changé,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,957426","47,848853",0.0746217619952845,"3 Route De Nantes, 53400 Craon, France",47.848853,-0.957427,"-0,95742647,848853",3,,Route De Nantes,53400,Craon,,Craon,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,923868999","48,2953195",14.4679417604529,"3 Clos De l’Eminence, 53500 Ernée, France",48.295192,-0.92383,"-0,92386899948,2953195",3,,Clos De l’Eminence,53500,Ernee,,Ernée,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,408835","48,156593",0.133666405631902,"4 Rue De La Libération, 53600 Évron, France",48.156594,-0.408836,"-0,40883548,156593",4,,Rue De La Libération,53600,Evron,,Évron,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,609613","48,304605",2.52570057858022,"229 Boulevard Paul Lintier, 53100 Mayenne, France",48.3046236,-0.6096326,"-0,60961348,304605",229,,Boulevard Paul Lintier,53100,,,Mayenne,Mayenne,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,065278","47,795309",5.41984991822021,"27 Rue Daudier, 53800 Renazé, France",47.795326,-1.065346,"-1,06527847,795309",27,,Rue Daudier,53800,Renaze,,Renazé,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,784002","48,065078",0.111195079952792,"39 Rue Du Haut Rocher, 53000 Laval, France",48.065079,-0.784002,"-0,78400248,065078",39,,Rue Du Haut Rocher,53000,Laval,,Laval,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,283456","48,342266",0,"21 Rue Saint Georges, 53700 Villaines-la-Juhel, France",48.342266,-0.283456,"-0,28345648,342266",21,,Rue Saint Georges,53700,Villaines-La-Juhel,,Villaines-la-Juhel,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,784002","48,065078",0.111195079952792,"39 Rue Du Haut Rocher, 53000 Laval, France",48.065079,-0.784002,"-0,78400248,065078",39,,Rue Du Haut Rocher,53000,Laval,,Laval,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,769442","48,072853",0.0742989001085797,"38 Rue Jules Ferry, 53000 Laval, France",48.072853,-0.769443,"-0,76944248,072853",38,,Rue Jules Ferry,53000,Laval,,Laval,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,709332","47,8283",0.705839401902683,"Rue des Quatres Vents, 53200 Château-Gontier-sur-Mayenne, France",47.8283145,-0.7092909,"-0,70933247,8283",,Rue des Quatres Vents,Rue des Quatres Vents,53200,,,Château-Gontier-sur-Mayenne,Mayenne,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,7942553","48,0518002",0,"Avenue des Français Libres, 53000 Laval, France",48.0518783,-0.7943292,"-0,794255348,0518002",,Avenue des Français Libres,Avenue des Français Libres,53000,,Le Bourny,Laval,Mayenne,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,601602","48,306662",0,"Centre Hospitalier du Nord-Mayenne, 186 Rue de la Baudrairie, 53100 Mayenne, France",48.306662,-0.601602,"-0,60160248,306662",186,Centre Hospitalier du Nord-Mayenne,Rue de la Baudrairie,53100,,,Mayenne,Mayenne,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,612483","48,304586",0.937162089073118,"5 Rue Roullois, 53100 Mayenne, France",48.304591,-0.6124728,"-0,61248348,304586",5,,Rue Roullois,53100,,,Mayenne,Mayenne,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,850631","47,967507",7.70166403531985,"1 La Bréhonnière, 53230 Astillé, France",47.967438,-0.85064,"-0,85063147,967507",1,,La Bréhonnière,53230,Astille,,Astillé,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,787851","48,056551",10.6378046061873,"129 Avenue Des Français Libres, 53000 Laval, France",48.056539,-0.787709,"-0,78785148,056551",129,,Avenue Des Français Libres,53000,Laval,,Laval,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,7069","47,8267669",11.0279838799568,"15 Place Paul Doumer, 53200 Château-Gontier, France",47.826782,-0.707046,"-0,706947,8267669",15,,Place Paul Doumer,53200,Château-Gontier,,Château-Gontier,Mayenne,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,190247","48,68125",1.38984574472263,"Maternité Régionale Universitaire de Nancy, Rue Dauphine, 54100 Nancy, France",48.68120605,6.18913715816136,"6,19024748,68125",,Maternité Régionale Universitaire de Nancy,Rue Dauphine,54100,,Saint-Pierre - René II - Bonsecours,Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,88684","48,675709",0.111195080742881,"1 Cours Raymond Poincaré, 54200 Toul, France",48.67571,5.88684,"5,8868448,675709",1,,Cours Raymond Poincaré,54200,Toul,,Toul,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,738442","48,447942",15.4071109161154,"35bis Rue De l’Abbé Munier, 54120 Baccarat, France",48.447982,6.738242,"6,73844248,447942",35bis,,Rue De l’Abbé Munier,54120,Baccarat,,Baccarat,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,9419579","48,5842029",37.8672909006882,"23 Rue Poincare, 54480 Cirey-sur-Vezouze, France",48.584157,6.942468,"6,941957948,5842029",23,,Rue Poincare,54480,Cirey-Sur-Vezouze,,Cirey-sur-Vezouze,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,492694","48,589033",4.15026211054407,"Centre hospitalier de Lunéville, 6 Rue Girardet, 54300 Lunéville, France",48.5890742,6.49161415472731,"6,49269448,589033",6,Centre hospitalier de Lunéville,Rue Girardet,54300,,,Lunéville,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,980135","48,448356999",26.2641930670558,"9 Rue Des Vignottes, 54115 Battigny, France",48.448495,5.980424,"5,98013548,448356999",9,,Rue Des Vignottes,54115,Battigny,,Battigny,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,119594","48,765579",1.31389070812516,"Centre Hospitalier de Pompey-Lay-Saint-Christophe, Rue de Lasalle, 54340 Pompey, France",48.76494985,6.11944897106268,"6,11959448,765579",,Centre Hospitalier de Pompey-Lay-Saint-Christophe,Rue de Lasalle,54340,,,Pompey,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,266055","48,719064",0.111195079952792,"4 Rue De La Grande Ozeraille, 54280 Seichamps, France",48.719065,6.266055,"6,26605548,719064",4,,Rue De La Grande Ozeraille,54280,Seichamps,,Seichamps,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,051184","48,905927",1.83760491092511,"2 Place Colombe, 54700 Pont-à-Mousson, France",48.905935,6.051206,"6,05118448,905927",2,,Place Colombe,54700,Pont-A-Mousson,,Pont-à-Mousson,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,301313","48,633892",0,"Centre Hospitalier de Saint-Nicolas-de-Port, Rue Pierre Jacobi, 54210 Saint-Nicolas-de-Port, France",48.63333605,6.30089715411385,"6,30131348,633892",,Centre Hospitalier de Saint-Nicolas-de-Port,Rue Pierre Jacobi,54210,,,Saint-Nicolas-de-Port,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,503107","48,589561",0.231823429426986,"Clinique Jeanne d'arc, Quai de Strasbourg, 54300 Lunéville, France",48.5888734,6.50348685423607,"6,50310748,589561",,Clinique Jeanne d'arc,Quai de Strasbourg,54300,,,Lunéville,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,183719","48,687285",4.44717743691538,"57 Rue Des Quatre Églises, 54000 Nancy, France",48.687322,6.183742,"6,18371948,687285",57,,Rue Des Quatre Églises,54000,Nancy,,Nancy,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,142446","48,703093",4.40839538876526,"Rue Ambroise Paré, 54100 Nancy, France",48.7032879,6.142275,"6,14244648,703093",,Rue Ambroise Paré,Rue Ambroise Paré,54100,,Plateau de Haye,Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,160123","48,660884",0.111195079952792,"102 Avenue Jean Jaurés, 54500 Vandœuvre-lès-Nancy, France",48.660885,6.160123,"6,16012348,660884",102,,Avenue Jean Jaurés,54500,Vandœuvre-lès-Nancy,,Vandœuvre-lès-Nancy,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,217801","48,701485",1.03685252449461,"Clinique Pasteur, Rue Parmentier, 54270 Essey-lès-Nancy, France",48.70251305,6.21725749706157,"6,21780148,701485",,Clinique Pasteur,Rue Parmentier,54270,,,Essey-lès-Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,13888","48,701627",0.962267019608145,"2 Rue Marie Marvingt, 54100 Nancy, France",48.701635,6.138875,"6,1388848,701627",2,,Rue Marie Marvingt,54100,Nancy,,Nancy,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,1922165999","48,5650694",20.9277636931865,"33 Rue Du Doyen Jacques Parisot, 54630 Flavigny-sur-Moselle, France",48.565184,6.191991,"6,192216599948,5650694",33,,Rue Du Doyen Jacques Parisot,54630,Richardmenil,,Flavigny-sur-Moselle,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,0961737","48,5874484",0,"Centre Jacques Parisot, 78 Rue Jacques Callot, 54550 Bainville-sur-Madon, France",48.5882602,6.09542900170904,"6,096173748,5874484",78,Centre Jacques Parisot,Rue Jacques Callot,54550,,,Bainville-sur-Madon,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,8445266999","48,5915305",0.0570336071354038,"Centre Les Rives du Château, Route de Strasbourg, 54450 Blâmont, France",48.5916465,6.84402950371098,"6,844526699948,5915305",,Centre Les Rives du Château,Route de Strasbourg,54450,Blamont,,Blâmont,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,102577","48,610289",0,"14 Rue Boyard, 54230 Neuves-Maisons, France",48.610289,6.102577,"6,10257748,610289",14,,Rue Boyard,54230,Neuves-Maisons,,Neuves-Maisons,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,1922165999","48,5650694",20.9277636931865,"33 Rue Du Doyen Jacques Parisot, 54630 Flavigny-sur-Moselle, France",48.565184,6.191991,"6,192216599948,5650694",33,,Rue Du Doyen Jacques Parisot,54630,Richardmenil,,Flavigny-sur-Moselle,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,156726","48,649347",6.6172192326222,"Rue du Morvan, 54500 Vandœuvre-lès-Nancy, France",48.6494119,6.1567232,"6,15672648,649347",,Rue du Morvan,Rue du Morvan,54500,,Brabois,Vandœuvre-lès-Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,935057","49,257621",3.5509803565796,"Avenue Albert de Briey, 54150 Val de Briey, France",49.2559762,5.9354124,"5,93505749,257621",,Avenue Albert de Briey,Avenue Albert de Briey,54150,Briey,,Val de Briey,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,781606","49,537822",0.933119087872033,"Centre hospitalier Hôtel Dieu, 4 Rue Alfred Labbé, 54350 Piedmont, France",49.53740885,5.78070813024318,"5,78160649,537822",4,Centre hospitalier Hôtel Dieu,Rue Alfred Labbé,54350,,,Piedmont,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,01043","49,2261059",0,"Hôpital de Joeuf, Rue Saint-Robert, 54240 Jœuf, France",49.22539865,6.01125723649862,"6,0104349,2261059",,Hôpital de Joeuf,Rue Saint-Robert,54240,Quartier Mermoz,,Jœuf,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,189412","48,683933",3.10892114215016,"29 Avenue Du Maréchal De Lattre De Tassigny, 54000 Nancy, France",48.68394,6.189453,"6,18941248,683933",29,,Avenue Du Maréchal De Lattre De Tassigny,54000,Nancy,,Nancy,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,808925","48,4138019",10.8292603127448,"3 Rue De La Gare, 54120 Thiaville-Sur-Meurthe, France",48.413787,6.80907,"6,80892548,4138019",3,,Rue De La Gare,54120,Thiaville-Sur-Meurthe,Lachapelle,Thiaville-Sur-Meurthe,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,152279","48,652169",0,"Institut National de Recherche et de Sécurité, Rue de Franche-Comté, 54500 Vandœuvre-lès-Nancy, France",48.65170555,6.15239882755365,"6,15227948,652169",,Institut National de Recherche et de Sécurité,Rue de Franche-Comté,54500,,Brabois,Vandœuvre-lès-Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,19335","48,686145",1.3245334833399,"Hôpital Saint-Julien, Place du Général Giraud, 54100 Nancy, France",48.6869236,6.19346570483325,"6,1933548,686145",,Hôpital Saint-Julien,Place du Général Giraud,54100,,Saint-Pierre - René II - Bonsecours,Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,745579","48,449876",3.17079426784964,"25 Rue Du Parc, 54120 Baccarat, France",48.449864,6.74554,"6,74557948,449876",25,,Rue Du Parc,54120,Baccarat,,Baccarat,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,19335","48,686145",1.3245334833399,"Hôpital Saint-Julien, Place du Général Giraud, 54100 Nancy, France",48.6869236,6.19346570483325,"6,1933548,686145",,Hôpital Saint-Julien,Place du Général Giraud,54100,,Saint-Pierre - René II - Bonsecours,Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,8421468","48,5920704",19.1178702724938,"15 Rue De Voise, 54450 Blâmont, France",48.592145,6.842381,"6,842146848,5920704",15,,Rue De Voise,54450,Blamont,,Blâmont,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,887925","48,677253",0.133248452594163,"1 Rue De l’Hôpital Militaire, 54200 Toul, France",48.677254,5.887926,"5,88792548,677253",1,,Rue De l’Hôpital Militaire,54200,Toul,,Toul,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,138725","48,703443",0,"13 Rue Blaise Pascal, 54320 Maxéville, France",48.703443,6.138725,"6,13872548,703443",13,,Rue Blaise Pascal,54320,Maxeville,,Maxéville,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,184756","48,746595",65.1403900705544,"1 Rue Du Professeur Montaut, 54690 Lay-Saint-Christophe, France",48.746443,6.185614,"6,18475648,746595",1,,Rue Du Professeur Montaut,54690,Lay-Saint-Christophe,,Lay-Saint-Christophe,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,195198","48,687039",0.45895065597903,"Avenue Charles Étienne Collignon, 54100 Nancy, France",48.6870653,6.1952679,"6,19519848,687039",,Avenue Charles Étienne Collignon,Avenue Charles Étienne Collignon,54100,,Saint-Pierre - René II - Bonsecours,Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,932206","49,462348",0.37629874856984,"Rue de Verdun, 54190 Villerupt, France",49.462847,5.9329089,"5,93220649,462348",,Rue de Verdun,Rue de Verdun,54190,,Cantebonne,Villerupt,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,132799","48,652087",0.111195080742881,"17 Rue Du Bois De La Champelle, 54500 Vandœuvre-lès-Nancy, France",48.652086,6.132799,"6,13279948,652087",17,,Rue Du Bois De La Champelle,54500,Vandœuvre-lès-Nancy,,Vandœuvre-lès-Nancy,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,1442273855","48,701179143",0,"Polyclinique Majorelle, Avenue Raymond Pinchard, 54100 Nancy, France",48.70130745,6.14373711509776,"6,144227385548,701179143",,Polyclinique Majorelle,Avenue Raymond Pinchard,54100,,Plateau de Haye,Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,186567","48,685639",0.975826281526241,"2 Rue des Fabriques, 54100 Nancy, France",48.6856318,6.1865746,"6,18656748,685639",2,,Rue des Fabriques,54100,,Saint-Nicolas - Charles III - Ville vieille - Trois Maisons - Léopold,Nancy,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,196292","48,564138",9.88782620787701,"47 Rue Du Doyen Jacques Parisot, 54630 Flavigny-sur-Moselle, France",48.564086,6.196401,"6,19629248,564138",47,,Rue Du Doyen Jacques Parisot,54630,Richardmenil,,Flavigny-sur-Moselle,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,137122","48,677948",0,"Centre Psychothérapique de Nancy, Allée des Poiriers, 54520 Laxou, France",48.67758145,6.13630572183691,"6,13712248,677948",,Centre Psychothérapique de Nancy,Allée des Poiriers,54520,,,Laxou,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,1972432999","48,688215",4.71014409337645,"9 Rue Des Cinq Piquets, 54000 Nancy, France",48.688245,6.197198,"6,197243299948,688215",9,,Rue Des Cinq Piquets,54000,Nancy,,Nancy,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,1866161","48,6773108",21.606756002994,"38 Rue Sainte Colette, 54500 Vandœuvre-lès-Nancy, France",48.677129,6.18672,"6,186616148,6773108",38,,Rue Sainte Colette,54500,Vandœuvre-lès-Nancy,,Vandœuvre-lès-Nancy,Meurthe-et-Moselle,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,0144154","49,22819",0,"Rue Sainte-Alice, 54240 Jœuf, France",49.22819,6.0144154,"6,014415449,22819",,Rue Sainte-Alice,Rue Sainte-Alice,54240,Quartier Mermoz,,Jœuf,Meurthe-et-Moselle,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,3816572","49,1565598",3.81777657463344,"Place Saint-Nicolas, 55100 Verdun, France",49.15659115,5.38141264582747,"5,381657249,1565598",,Place Saint-Nicolas,Place Saint-Nicolas,55100,La Cité Verte,,Verdun,Meuse,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,587629","48,760515",0,"Centre hospitalier de Commercy, 1 Rue Henri Garnier, 55205 Commercy, France",48.7602123,5.5881753898651,"5,58762948,760515",1,Centre hospitalier de Commercy,Rue Henri Garnier,55205,,,Commercy,Meuse,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,161996","48,786333",3.37091861146709,"Route de Behonne, 55000 Bar-le-Duc, France",48.7860762,5.1610952,"5,16199648,786333",,Route de Behonne,Route de Behonne,55000,,,Bar-le-Duc,Meuse,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,3836478","49,1568528",0,"Hôpital Saint-Nicolas, 2 Rue d'Anthouard, 55100 Verdun, France",49.15521725,5.383043004454,"5,383647849,1568528",2,Hôpital Saint-Nicolas,Rue d'Anthouard,55100,,,Verdun,Meuse,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,5413639999","48,889379",7.83928386144809,"Église abbatiale Saint-Michel, Rue de l'Église, 55300 Saint-Mihiel, France",48.8891199,5.54155037517353,"5,541363999948,889379",,Église abbatiale Saint-Michel,Rue de l'Église,55300,Saint-Mihiel,,Saint-Mihiel,Meuse,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,130681","48,791418",0,"Centre hospitalier spécialisé de Fains-Véel, 36 Rue de Bar, 55000 Fains-Véel, France",48.789867,5.12986317060336,"5,13068148,791418",36,Centre hospitalier spécialisé de Fains-Véel,Rue de Bar,55000,,,Fains-Véel,Meuse,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
