original_lon,original_lat,distance,formatted,lat,lon,KEY,housenumber,name,street,suburb,district,postcode,city,state_code,county,state,country,country_code,attribution,attribution_license,attribution_url
"2,236305","48,9236",0,"Hôpital Louis Mourier, 178 Rue des Renouillers, 92700 Colombes, France",48.925104,2.23636089511586,"2,23630548,9236",178,Hôpital Louis Mourier,Rue des Renouillers,,,92700,Colombes,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,170584","48,838364",10.9045995829544,"104 Boulevard Raymond Poincaré, 92380 Garches, France",48.83838,2.170731,"2,17058448,838364",104,,Boulevard Raymond Poincaré,,Garches,92380,Garches,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,279034","48,827805",27.4103505954071,"11 Parvis Corentin Celton, 92130 Issy-les-Moulineaux, France",48.827559,2.279058,"2,27903448,827805",11,,Parvis Corentin Celton,,Issy-les-Moulineaux,92130,Issy-les-Moulineaux,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,255686","48,814398",0,"Hôpital d'Instruction des Armées Percy, Allée de la Vallée, 92140 Clamart, France",48.81406925,2.25570017519229,"2,25568648,814398",,Hôpital d'Instruction des Armées Percy,Allée de la Vallée,,,92140,Clamart,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,1832311","48,869638599",12.4066353776278,"4 Rue Du Lac, 92500 Rueil-Malmaison, France",48.869681,2.183388,"2,183231148,869638599",4,,Rue Du Lac,,Rueil-Malmaison,92500,Rueil-Malmaison,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,306142","48,777709",0.111195079952792,"4 Av Du Pdt Franklin Roosevelt, 92330 Sceaux, France",48.77771,2.306142,"2,30614248,777709",4,,Av Du Pdt Franklin Roosevelt,,Sceaux,92330,Sceaux,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,310843","48,901887",0,"2 Rue Gaston Paymal, 92110 Clichy, France",48.901887,2.310843,"2,31084348,901887",2,,Rue Gaston Paymal,,Clichy,92110,Clichy,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,2388935089","48,899959826",3.21183906425454,"La Cité des Fleurs, Rue de Dieppe, 92400 Courbevoie, France",48.8999756,2.2388567,"2,238893508948,899959826",,La Cité des Fleurs,Rue de Dieppe,Quartier du Faubourg de l'Arche,Courbevoie,92400,Courbevoie,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,19697","48,828932",0,"Centre du Parc de Saint-Cloud, 26 Rue Pradier, 92410 Ville-d'Avray, France",48.82882295,2.19684462222147,"2,1969748,828932",26,Centre du Parc de Saint-Cloud,Rue Pradier,,Résidence Corot,92410,Ville-d'Avray,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,302362","48,756511",0,"Hôpital Privé d'Antony, 1 Rue Velpeau, 92160 Antony, France",48.75674855,2.30220369845135,"2,30236248,756511",1,Hôpital Privé d'Antony,Rue Velpeau,,Quartier Jean Zay,92160,Antony,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,247833","48,840266",0.0951859458855872,"Centre Chirurgical des Princes, Rue de Paris, 92100 Boulogne-Billancourt, France",48.8399455,2.24793328367089,"2,24783348,840266",,Centre Chirurgical des Princes,Rue de Paris,Les Princes-Marmottan,Boulogne-Billancourt,92100,Boulogne-Billancourt,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,244765","48,835294",0.11598366659022,"Clinique Marcel Sembat, Villa Jeanne, 92100 Boulogne-Billancourt, France",48.83522915,2.24489888383562,"2,24476548,835294",,Clinique Marcel Sembat,Villa Jeanne,Centre Ville,Boulogne-Billancourt,92100,Boulogne-Billancourt,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,2826334","48,8071244",0.201296787462124,"Rue des Fauvettes, 92320 Châtillon, France",48.8071178,2.2825947,"2,282633448,8071244",,Rue des Fauvettes,Rue des Fauvettes,,,92320,Châtillon,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,26203","48,790833",0,"5 Rue Des Carnets, 92140 Clamart, France",48.790833,2.26203,"2,2620348,790833",5,,Rue Des Carnets,,Clamart,92140,Clamart,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,258897","48,89581",0,"Clinique La Montagne, Rue Victor Hugo, 92400 Courbevoie, France",48.89587735,2.25965989034817,"2,25889748,89581",,Clinique La Montagne,Rue Victor Hugo,Quartier Cœur de Ville,,92400,Courbevoie,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,291845","48,786414",0.111195079952792,"19 Rue Du Marechal Gallieni, 92260 Fontenay-aux-Roses, France",48.786415,2.291845,"2,29184548,786414",19,,Rue Du Marechal Gallieni,,Fontenay-aux-Roses,92260,Fontenay-aux-Roses,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,241748","48,908015",0,"67 Avenue Foch, 92250 La Garenne-Colombes, France",48.908015,2.241748,"2,24174848,908015",67,,Avenue Foch,,La Garenne-Colombes,92250,La Garenne-Colombes,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,253137","48,907518",0,"15 Rue Jean Bonal, 92250 La Garenne-Colombes, France",48.907518,2.253137,"2,25313748,907518",15,,Rue Jean Bonal,,La Garenne-Colombes,92250,La Garenne-Colombes,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,303922","48,916044",0,"89 Avenue Des Grésillons, 92230 Gennevilliers, France",48.916044,2.303922,"2,30392248,916044",89,,Avenue Des Grésillons,,Gennevilliers,92230,Gennevilliers,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,27954","48,820062",0.111195079952792,"60 Avenue Du Général De Gaulle, 92130 Issy-les-Moulineaux, France",48.820063,2.27954,"2,2795448,820062",60,,Avenue Du Général De Gaulle,,Issy-les-Moulineaux,92130,Issy-les-Moulineaux,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,294798","48,810605",0.111195079952792,"21 Rue Maximilien De Robespierre, 92240 Malakoff, France",48.810606,2.294798,"2,29479848,810605",21,,Rue Maximilien De Robespierre,,Malakoff,92240,Malakoff,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,232132","48,784399",6.90301932818522,"3 Avenue de Villacoublay, 92360 Meudon, France",48.78460605,2.23236188573568,"2,23213248,784399",3,,Avenue de Villacoublay,Meudon-la-Forêt,Écoquartier de la Pointe de Trivaux,92360,Meudon,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,280003","48,883298",0.111195079952792,"5 Rue Pierre Chérest, 92200 Neuilly-sur-Seine, France",48.883299,2.280003,"2,28000348,883298",5,,Rue Pierre Chérest,,Neuilly-sur-Seine,92200,Neuilly-sur-Seine,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,279091","48,886569",0,"27 Boulevard Victor Hugo, 92200 Neuilly-sur-Seine, France",48.886569,2.279091,"2,27909148,886569",27,,Boulevard Victor Hugo,,Neuilly-sur-Seine,92200,Neuilly-sur-Seine,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,280214","48,885792",0.111195079952792,"26 Boulevard Victor Hugo, 92200 Neuilly-sur-Seine, France",48.885793,2.280214,"2,28021448,885792",26,,Boulevard Victor Hugo,,Neuilly-sur-Seine,92200,Neuilly-sur-Seine,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,273487","48,893158",0,"63 Boulevard Victor Hugo, 92200 Neuilly-sur-Seine, France",48.893158,2.273487,"2,27348748,893158",63,,Boulevard Victor Hugo,,Neuilly-sur-Seine,92200,Neuilly-sur-Seine,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,172494","48,885086",0,"Clinique Les Martinets, Avenue Albert 1er, 92500 Rueil-Malmaison, France",48.88472325,2.17190183399183,"2,17249448,885086",,Clinique Les Martinets,Avenue Albert 1er,Village Belle Rive,,92500,Rueil-Malmaison,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,183395","48,870357",0,"2 Rue De Zurich, 92500 Rueil-Malmaison, France",48.870357,2.183395,"2,18339548,870357",2,,Rue De Zurich,,Rueil-Malmaison,92500,Rueil-Malmaison,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,1998843","48,8764843",22.0244120726726,"4 Allée Des Blanchettes, 92500 Rueil-Malmaison, France",48.87656,2.199606,"2,199884348,8764843",4,,Allée Des Blanchettes,,Rueil-Malmaison,92500,Rueil-Malmaison,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,205002","48,84219",0.0219544201598951,"Clinique du Val d'Or, Rue Pasteur, 92210 Saint-Cloud, France",48.84219,2.2050023,"2,20500248,84219",,Clinique du Val d'Or,Rue Pasteur,,Saint-Cloud,92210,Saint-Cloud,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,326267","48,934755",44.1539153916531,"97 Avenue De Verdun, 92390 Villeneuve-la-Garenne, France",48.934685,2.325672,"2,32626748,934755",97,,Avenue De Verdun,,Villeneuve-la-Garenne,92390,Villeneuve-la-Garenne,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,247984","48,8396542",0,"Centre Chirurgical des Princes, Rue de Paris, 92100 Boulogne-Billancourt, France",48.8399455,2.24793328367089,"2,24798448,8396542",,Centre Chirurgical des Princes,Rue de Paris,Les Princes-Marmottan,,92100,Boulogne-Billancourt,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,277846","48,79498",0.111195079952792,"12 Rue Des Moulins À Vent, 92260 Fontenay-aux-Roses, France",48.794981,2.277846,"2,27784648,79498",12,,Rue Des Moulins À Vent,,Fontenay-aux-Roses,92260,Fontenay-aux-Roses,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,19885","48,842383",0.111195080742881,"11 Rue De La Porte Jaune, 92380 Garches, France",48.842384,2.19885,"2,1988548,842383",11,,Rue De La Porte Jaune,,Garches,92380,Garches,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,224618","48,81996",1.59706927657379,"8 Avenue Du Onze Novembre 1918, 92190 Meudon, France",48.819969,2.224601,"2,22461848,81996",8,,Avenue Du Onze Novembre 1918,,Meudon,92190,Meudon,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,196928","48,82905",13.3830325708993,"28 Rue Pradier, 92410 Ville-d'Avray, France",48.828932,2.196964,"2,19692848,82905",28,,Rue Pradier,,Ville-D'Avray,92410,Ville-d'Avray,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,267633","48,887303",2.06278606373694,"3 Avenue Céline, 92200 Neuilly-sur-Seine, France",48.887288,2.2676164,"2,26763348,887303",3,,Avenue Céline,,,92200,Neuilly-sur-Seine,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,214335","48,820397",3.15603938159662,"12 Rue Ernest Renan, 92310 Sèvres, France",48.820418,2.214364,"2,21433548,820397",12,,Rue Ernest Renan,,Sèvres,92310,Sèvres,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,285501","48,753591",0,"37 Rue Julien Perin, 92160 Antony, France",48.753591,2.285501,"2,28550148,753591",37,,Rue Julien Perin,,Antony,92160,Antony,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,286125","48,761666",0,"Clinique l'Amandier, 57 Avenue de la Division Leclerc, 92290 Châtenay-Malabry, France",48.7615783,2.28599140322271,"2,28612548,761666",57,Clinique l'Amandier,Avenue de la Division Leclerc,,,92290,Châtenay-Malabry,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,211497","48,894867",10.8250300760368,"Clinique de la Défense, 16 Boulevard Émile Zola, 92000 Nanterre, France",48.89462715,2.21158170325606,"2,21149748,894867",16,Clinique de la Défense,Boulevard Émile Zola,Quartier de l'Université,Nanterre,92000,Nanterre,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,202689","48,865695",0.111195079952792,"47 Avenue Jean Jaurès, 92150 Suresnes, France",48.865696,2.202689,"2,20268948,865695",47,,Avenue Jean Jaurès,,Suresnes,92150,Suresnes,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,2253944999","48,8685617",2.83196648546806,"5 Rue Edgard Fournier, 92150 Suresnes, France",48.868559,2.225433,"2,225394499948,8685617",5,,Rue Edgard Fournier,,Suresnes,92150,Suresnes,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,241839","48,877997",3.72959056673925,"14 Quai De Dion Bouton, 92800 Puteaux, France",48.877972,2.241805,"2,24183948,877997",14,,Quai De Dion Bouton,,Puteaux,92800,Puteaux,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,574284","48,89817",0,"10 Rue Du Génèral Leclerc, 93370 Montfermeil, France",48.89817,2.574284,"2,57428448,89817",10,,Rue Du Génèral Leclerc,,Montfermeil,93370,Montfermeil,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,571787","48,902164",13.4031367989266,"16 Place Jean Mermoz, 93370 Montfermeil, France",48.902141,2.571967,"2,57178748,902164",16,,Place Jean Mermoz,,Montfermeil,93370,Montfermeil,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,452936","48,878397",2.87813855903116,"Centre hospitalier intercommunal André Grégoire, Avenue du Docteur Fernand Lamaze, 93100 Montreuil, France",48.877664,2.4531496059469,"2,45293648,878397",,Centre hospitalier intercommunal André Grégoire,Avenue du Docteur Fernand Lamaze,Ramenas - Léo-Lagrange,,93100,Montreuil,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,372784","48,936168",0,"Hôpital Delafontaine, Rue Diderot, 93200 Saint-Denis, France",48.93526725,2.37482154107797,"2,37278448,936168",,Hôpital Delafontaine,Rue Diderot,Joliot-Curie - Lamaze - Cosmonautes,,93200,Saint-Denis,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,488802","48,958343",9.23332128976603,"1 Boulevard Robert Ballanger, 93600 Aulnay-sous-Bois, France",48.958415,2.488739,"2,48880248,958343",1,,Boulevard Robert Ballanger,,Aulnay-sous-Bois,93600,Aulnay-sous-Bois,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,545804","48,862629",0,"Établissement Public de Santé de Ville-Evrard, Place de la Farandole, 93330 Neuilly-sur-Marne, France",48.8594949,2.54818318969811,"2,54580448,862629",,Établissement Public de Santé de Ville-Evrard,Place de la Farandole,,,93330,Neuilly-sur-Marne,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,460834","48,913259",0,"16 Rue Fernand Pelloutier, 93700 Drancy, France",48.913259,2.460834,"2,46083448,913259",16,,Rue Fernand Pelloutier,,Drancy,93700,Drancy,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,496856","48,927598",0.111195080742881,"14 Avenue Du Gros Peuplier, 93600 Aulnay-sous-Bois, France",48.927597,2.496856,"2,49685648,927598",14,,Avenue Du Gros Peuplier,,Aulnay-sous-Bois,93600,Aulnay-sous-Bois,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,405403","48,916208",0,"237 Avenue Jean Jaurès, 93300 Aubervilliers, France",48.916208,2.405403,"2,40540348,916208",237,,Avenue Jean Jaurès,Paul Bert,,93300,Aubervilliers,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,463462","48,906599",31.8841139250854,"52 Rue Des Républicains Espagnols, 93000 Bobigny, France",48.906841,2.463228,"2,46346248,906599",52,,Rue Des Républicains Espagnols,,Bobigny,93000,Bobigny,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,3634773999","48,9631254",50.7640682521478,"32 Avenue Victor Hugo, 93380 Pierrefitte-sur-Seine, France",48.963581,2.363433,"2,363477399948,9631254",32,,Avenue Victor Hugo,,Pierrefitte-Sur-Seine,93380,Pierrefitte-sur-Seine,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,4603402999","48,9130225",4.76960432592864,"Clinique du Bois d'Amour, Allée Circulaire, 93700 Drancy, France",48.9131982,2.46021763297698,"2,460340299948,9130225",,Clinique du Bois d'Amour,Allée Circulaire,,La Mare,93700,Drancy,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,36678","48,925812",0.874969014959235,"Clinique du Grand Stade, Rue Danielle Casanova, 93200 Saint-Denis, France",48.925906,2.36649614720523,"2,3667848,925812",,Clinique du Grand Stade,Rue Danielle Casanova,Franc-Moisin - Bel-Air - Stade de France,Saint-Denis,93200,Saint-Denis,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,367401","48,955076",1.62267485107692,"Rue d'Amiens, 93240 Stains, France",48.9541784,2.3678467,"2,36740148,955076",,Rue d'Amiens,Rue d'Amiens,,Clos-Saint-Lazare,93240,Stains,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,420859","48,933166",1.48305023610048,"Clinique du Bourget, Rue Rigaud, 93350 Le Bourget, France",48.93257925,2.4207956234439,"2,42085948,933166",,Clinique du Bourget,Rue Rigaud,,Le Bourget,93350,Le Bourget,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,525631","48,894828",0,"71 ter Boulevard du Midi, 93340 Le Raincy, France",48.894828,2.525631,"2,52563148,894828",71 ter,,Boulevard du Midi,Gare,,93340,Le Raincy,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,401759","48,885013",0.234101993833867,"10 Rue Simonnot, 93310 Le Pré-Saint-Gervais, France",48.885015,2.40176,"2,40175948,885013",10,,Rue Simonnot,,Le Pre-Saint-Gervais,93310,Le Pré-Saint-Gervais,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,540049","48,960353",13.4450812124359,"3 Voie De l’Orchidee Sauvage, 93420 Villepinte, France",48.960348,2.539865,"2,54004948,960353",3,,Voie De l’Orchidee Sauvage,,Villepinte,93420,Villepinte,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,323069","48,952887",5.90449991282158,"25 Rue Du Commandant Louis Bouchet, 93800 Épinay-sur-Seine, France",48.952924,2.323011,"2,32306948,952887",25,,Rue Du Commandant Louis Bouchet,,Épinay-sur-Seine,93800,Épinay-sur-Seine,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,438409","48,891018",1.12736584618803,"Institut de réadaptation de Romainville, Rue des Coudes Cornettes, 93230 Romainville, France",48.8908593,2.43890662235655,"2,43840948,891018",,Institut de réadaptation de Romainville,Rue des Coudes Cornettes,Bas-Pays,,93230,Romainville,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,4327173429","48,8692881",0,"Place du Général de Gaulle, 93100 Montreuil, France",48.8693019,2.43272343304348,"2,432717342948,8692881",,Place du Général de Gaulle,Place du Général de Gaulle,La Noue - Clos-Français,,93100,Montreuil,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,5719274","48,8990839",0,"Groupe hospitalier intercommunal Le Raincy-Montfermeil, Rue du 8 Mai 1945, 93370 Montfermeil, France",48.89797705,2.57198779031591,"2,571927448,8990839",,Groupe hospitalier intercommunal Le Raincy-Montfermeil,Rue du 8 Mai 1945,L'Arboretum,,93370,Montfermeil,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,5233647","48,918317599",0,"Clinique Vauban, Avenue Vauban, 93190 Livry-Gargan, France",48.9184072,2.52307155431713,"2,523364748,918317599",,Clinique Vauban,Avenue Vauban,Danton,,93190,Livry-Gargan,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,4511842","48,9197463",5.50452898813638,"135 Avenue Henri Barbusse, 93700 Drancy, France",48.919758,2.451111,"2,451184248,9197463",135,,Avenue Henri Barbusse,,Drancy,93700,Drancy,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,512615","48,936506",5.70442758637585,"Avenue du Docteur Schaeffner, 93270 Sevran, France",48.9365294,2.5122953,"2,51261548,936506",,Avenue du Docteur Schaeffner,Avenue du Docteur Schaeffner,Rougemont - Charcot,,93270,Sevran,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,42461","48,91573",0,"Hôpital Avicenne, Place Alain Bashung, 93000 Bobigny, France",48.9147036,2.42392479278159,"2,4246148,91573",,Hôpital Avicenne,Place Alain Bashung,,,93000,Bobigny,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,491059","48,910287",9.80056725730879,"13 Avenue Du 14 Juillet, 93140 Bondy, France",48.910249,2.490938,"2,49105948,910287",13,,Avenue Du 14 Juillet,,Bondy,93140,Bondy,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,414796","48,878578",2.66968368080772,"12 Rue Du Coq Francais, 93260 Les Lilas, France",48.878602,2.414797,"2,41479648,878578",12,,Rue Du Coq Francais,,Les Lilas,93260,Les Lilas,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,426188","48,868819",4.355238444799,"Rue Descartes, 93170 Bagnolet, France",48.8687437,2.4261228,"2,42618848,868819",,Rue Descartes,Rue Descartes,Malassis,,93170,Bagnolet,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,3901017","48,9052967",2.64114198612947,"Hôpital Européen de Paris, Rue du Docteur Rozan, 93300 Aubervilliers, France",48.90547555,2.38935286154354,"2,390101748,9052967",,Hôpital Européen de Paris,Rue du Docteur Rozan,Villette - Quatre-Chemins,,93300,Aubervilliers,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,4845728999","48,9137455",70.737709380428,"28 Avenue Henri Varagnat, 93140 Bondy, France",48.914233,2.483951,"2,484572899948,9137455",28,,Avenue Henri Varagnat,,Bondy,93140,Bondy,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,431144","48,878491",0,"40 Rue Floreal, 93170 Bagnolet, France",48.878491,2.431144,"2,43114448,878491",40,,Rue Floreal,,Bagnolet,93170,Bagnolet,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,4578877999","48,936367",7.34439977988836,"6 Avenue Henri Barbusse, 93150 Le Blanc-Mesnil, France",48.936304,2.457918,"2,457887799948,936367",6,,Avenue Henri Barbusse,,Le Blanc-Mesnil,93150,Le Blanc-Mesnil,,Seine-Saint-Denis,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,476917","48,910697",0,"Centre de soins Ambroise Paré, Rue Rol Tanguy, 93140 Bondy, France",48.91053615,2.47688627431973,"2,47691748,910697",,Centre de soins Ambroise Paré,Rue Rol Tanguy,Noue Caillet - Terre-Saint-Blaise,La Noue Caillet,93140,Bondy,,Seine-Saint-Denis,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
