original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,suburb,district,city,state_code,county,state,country,country_code,attribution,attribution_license,attribution_url
"1,1429215","49,035102599",2.78671088195958,"Rue du Docteur Michel Baudoux, 27000 Évreux, France",49.0348604,1.1413607,"1,142921549,035102599",Rue du Docteur Michel Baudoux,,Rue du Docteur Michel Baudoux,27000,Saint-Michel,,Évreux,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,4886571","49,0917814",9.98503217760147,"2 Rue de la Gravelle, 27200 Vernon, France",49.0917144,1.4887484,"1,488657149,0917814",,2,Rue de la Gravelle,27200,,,Vernon,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,482525","48,440698",2.21916601791135,"Hôtel Dieu, 34 Rue du Docteur Maunoury, 28000 Chartres, France",48.4409595,1.48072513406731,"1,48252548,440698",Hôtel Dieu,34,Rue du Docteur Maunoury,28000,,,Chartres,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,388164","48,178818",22.0392557064403,"32 Rue De La Grêve, 28800 Bonneval, France",48.17881,1.388461,"1,38816448,178818",,32,Rue De La Grêve,28800,,Bonneval,Bonneval,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,365552","48,736375",9.56037976135806,"3 Rue Des Flandres, 28100 Dreux, France",48.736419,1.36544,"1,36555248,736375",,3,Rue Des Flandres,28100,,Dreux,Dreux,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,009816","48,466279",0,"Hôpital de La Loupe, Rue Edmond Morchoisne, 28240 La Loupe, France",48.4671319,1.01110989244341,"1,00981648,466279",Hôpital de La Loupe,,Rue Edmond Morchoisne,28240,,,La Loupe,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,291396","48,308338",21.1523548329334,"10 Rue De La Plaine, 28120 Blandainville, France",48.308337,1.291682,"1,29139648,308338",,10,Rue De La Plaine,28120,,Blandainville,Blandainville,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,536632","48,468698",7.87116229513534,"23 Grande Rue, 28300 Gasville-Oiseme, France",48.468714,1.536528,"1,53663248,468698",,23,Grande Rue,28300,,Gasville-Oiseme,Gasville-Oiseme,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,355571","48,711808",0.111195080742881,"15 Allee Henri Dunant, 28500 Vernouillet, France",48.711809,1.355571,"1,35557148,711808",,15,Allee Henri Dunant,28500,,Vernouillet,Vernouillet,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,351633","48,072866",4.73351870763328,"Route de Jallans, 28200 Châteaudun, France",48.0728583,1.3517277,"1,35163348,072866",Route de Jallans,,Route de Jallans,28200,,,Châteaudun,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,488035","48,445986",0,"1 Rue Saint Martin, 28000 Chartres, France",48.445986,1.488035,"1,48803548,445986",,1,Rue Saint Martin,28000,,Chartres,Chartres,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,5412582999","48,4506388",0.832730506588228,"Avenue Nicolas Conté, 28000 Chartres, France",48.4509562,1.5425914,"1,541258299948,4506388",Avenue Nicolas Conté,,Avenue Nicolas Conté,28000,Zone d'activités Chartres Est Secteur Le Jardin d’Entreprises,,Chartres,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,833721","48,317276",0.111195079952792,"1 Avenue De l’Europe, 28400 Nogent-le-Rotrou, France",48.317277,0.833721,"0,83372148,317276",,1,Avenue De l’Europe,28400,,Nogent-Le-Rotrou,Nogent-le-Rotrou,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,9089327","47,9037601",6.87042523339326,"13 Rue Théophile Chollet, 45000 Orleans, France",47.903806,1.908871,"1,908932747,9037601",,13,Rue Théophile Chollet,45000,,Orleans,Orleans,,Loiret,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,4987939","48,4055309",1.87041562024826,"Rue des Artisans, 28630 Morancez, France",48.4044585,1.4982219,"1,498793948,4055309",Rue des Artisans,,Rue des Artisans,28630,,,Morancez,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,833721","48,317276",0.111195079952792,"1 Avenue De l’Europe, 28400 Nogent-le-Rotrou, France",48.317277,0.833721,"0,83372148,317276",,1,Avenue De l’Europe,28400,,Nogent-Le-Rotrou,Nogent-le-Rotrou,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,3792849","48,7284639",3.19088029087401,"15 Rue Charles Peguy, 28100 Dreux, France",48.72846,1.379328,"1,379284948,7284639",,15,Rue Charles Peguy,28100,,Dreux,Dreux,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,505686","48,423069",0.532218278063107,"Centre Hospitalier Louis Pasteur, N 123, 28630 Le Coudray, France",48.42066675,1.50598551355842,"1,50568648,423069",Centre Hospitalier Louis Pasteur,,N 123,28630,,,Le Coudray,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,351633","48,072866",4.73351870763328,"Route de Jallans, 28200 Châteaudun, France",48.0728583,1.3517277,"1,35163348,072866",Route de Jallans,,Route de Jallans,28200,,,Châteaudun,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,355571","48,711808",0.111195080742881,"15 Allee Henri Dunant, 28500 Vernouillet, France",48.711809,1.355571,"1,35557148,711808",,15,Allee Henri Dunant,28500,,Vernouillet,Vernouillet,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,4548548999","48,4589782",10.2496723112424,"14 Rue du Verger, 28300 Mainvilliers, France",48.4589137,1.4549542,"1,454854899948,4589782",,14,Rue du Verger,28300,,,Mainvilliers,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,570225","48,454564",0,"22 Rue De La Boissiere, 28630 Nogent-le-Phaye, France",48.454564,1.570225,"1,57022548,454564",,22,Rue De La Boissiere,28630,,Nogent-Le-Phaye,Nogent-le-Phaye,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,452196","48,45422",0,"2 Rue Roland Buthier, 28300 Mainvilliers, France",48.45422,1.452196,"1,45219648,45422",,2,Rue Roland Buthier,28300,,Mainvilliers,Mainvilliers,,Eure-et-Loir,Centre,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,247579","48,300424",5.65942291751645,"4 Avenue du Maréchal Foch, 28120 Illiers-Combray, France",48.3004575,1.2475214,"1,24757948,300424",,4,Avenue du Maréchal Foch,28120,,,Illiers-Combray,,Eure-et-Loir,Centre-Loire Valley,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,094997","47,987744",0.846467605479555,"14 Avenue Yves Thepot, 29000 Quimper, France",47.987738,-4.095004,"-4,09499747,987744",,14,Avenue Yves Thepot,29000,,Quimper,Quimper,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,830612","48,56988",0,"Centre hospitalier des Pays de Morlaix, 15 Rue Kersaint Gilly, 29600 Morlaix, France",48.5698889,-3.8306012,"-3,83061248,56988",Centre hospitalier des Pays de Morlaix,15,Rue Kersaint Gilly,29600,,,Morlaix,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,487571","48,392393",0.667992637147888,"Avenue du Maréchal Foch, 29200 Brest, France",48.392258,-4.487507,"-4,48757148,392393",Avenue du Maréchal Foch,,Avenue du Maréchal Foch,29200,Centre Ville,,Brest,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-3,902565","47,866574",3.15973945955045,"Hôpital du Porzou, Cours Charlemagne, 29900 Concarneau, France",47.86530935,-3.90479595285306,"-3,90256547,866574",Hôpital du Porzou,,Cours Charlemagne,29900,,,Concarneau,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,48906","48,400718",8.39014221756425,"32 Rue Auguste Kervern, 29200 Brest, France",48.4007931,-4.489071,"-4,4890648,400718",,32,Rue Auguste Kervern,29200,Saint-Martin,Traon-Quizac,Brest,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,241418","48,44802",36.1108726070297,"15 Route Vieille Route De Pencran, 29800 Landerneau, France",48.447889,-4.24097,"-4,24141848,44802",,15,Route Vieille Route De Pencran,29800,,Landerneau,Landerneau,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,318112","48,083908",1.0951713371888,"Centre hospitalier Michel Mazéas, Rue Laënnec, 29100 Douarnenez, France",48.0840608,-4.31641354814485,"-4,31811248,083908",Centre hospitalier Michel Mazéas,,Rue Laënnec,29100,,,Douarnenez,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,128863","47,980714",0,"Clinique Saint-Michel et Sainte-Anne, 88 Rue de Kerjestin, 29000 Quimper, France",47.98067405,-4.12814262880659,"-4,12886347,980714",Clinique Saint-Michel et Sainte-Anne,88,Rue de Kerjestin,29000,Kermoysan,,Quimper,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,100121","47,982769",0.353988545824141,"Polyclinique Quimper-Sud, Rue Gustave Flaubert, 29000 Quimper, France",47.98208165,-4.09984272570561,"-4,10012147,982769",Polyclinique Quimper-Sud,,Rue Gustave Flaubert,29000,Créac'h-Gwen,,Quimper,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-3,575925","48,27508",0,"1 Rue Du Docteur Menguy, 29270 Carhaix-Plouguer, France",48.27508,-3.575925,"-3,57592548,27508",,1,Rue Du Docteur Menguy,29270,,Carhaix-Plouguer,Carhaix-Plouguer,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,488901","48,245286",0,"Mairie, Place Léon Blum, 29160 Crozon, France",48.2453522,-4.48895532160025,"-4,48890148,245286",Mairie,,Place Léon Blum,29160,,,Crozon,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,319878","48,571631",0.0735759152538336,"1 Rue Barbier De Lescoat, 29260 Lesneven, France",48.571631,-4.319879,"-4,31987848,571631",,1,Rue Barbier De Lescoat,29260,,Lesneven,Lesneven,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,090669","48,195457",2.13135874529357,"Clinique Kerfriden, Rue du Lycée, 29150 Châteaulin, France",48.1949312,-4.09067290401903,"-4,09066948,195457",Clinique Kerfriden,,Rue du Lycée,29150,,L'Usine,Châteaulin,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,100099","47,871148",0.111195080742881,"1 Chemin De Kersalé, 29950 Bénodet, France",47.871149,-4.100099,"-4,10009947,871148",,1,Chemin De Kersalé,29950,,Benodet,Bénodet,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,715409","48,647003",8.23225561300785,"3 Place De La Mairie, 29620 Lanmeur, France",48.646954,-3.715493,"-3,71540948,647003",,3,Place De La Mairie,29620,,Lanmeur,Lanmeur,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,720931","48,521408",7.23368150596306,"8c Rue Jules Ferry, 29640 Plougonven, France",48.521343,-3.720927,"-3,72093148,521408",,8c,Rue Jules Ferry,29640,,Lanneanou,Plougonven,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,517894","48,428546",6.08899187861835,"Rue Park ar Roz, 29820 Bohars, France",48.4284613,-4.5176883,"-4,51789448,428546",Rue Park ar Roz,,Rue Park ar Roz,29820,,,Bohars,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,492259","48,391432",10.9639940375545,"2b Rue Colonel Fonferrier, 29200 Brest, France",48.3913334,-4.4922598,"-4,49225948,391432",,2b,Rue Colonel Fonferrier,29200,Centre Ville,Le Bouguen,Brest,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,510383","48,439833",5.96772019235597,"Route de Ploudalmézeau, 29820 Bohars, France",48.4382218,-4.5097754,"-4,51038348,439833",Route de Ploudalmézeau,,Route de Ploudalmézeau,29820,,,Bohars,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,388558","48,435792",2.07759119886573,"147 Rue De Paris, 29490 Guipavas, France",48.435794,-4.38853,"-4,38855848,435792",,147,Rue De Paris,29490,,Gouesnou,Guipavas,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,222775","47,863934",0.267802275936488,"1 Rue Roger Signor, 29120 Pont-l'Abbé, France",47.863936,-4.222773,"-4,22277547,863934",,1,Rue Roger Signor,29120,,Pont-L'Abbe,Pont-l'Abbé,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,448706","48,393516",28.38906121722,"62 Rampe Du Vieux Bourg, 29200 Brest, France",48.393766,-4.448628,"-4,44870648,393516",,62,Rampe Du Vieux Bourg,29200,,Brest,Brest,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,488943","48,399668",2.07699531420509,"17 Rue Auguste Kervern, 29200 Brest, France",48.3996814,-4.4889626,"-4,48894348,399668",,17,Rue Auguste Kervern,29200,Saint-Martin,Traon-Quizac,Brest,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,095036","47,997358",1.97063685733577,"1 Rue Etienne Gourmelen, 29000 Quimper, France",47.997345,-4.095018,"-4,09503647,997358",,1,Rue Etienne Gourmelen,29000,,Quimper,Quimper,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,557977","47,869242",1.72748352053305,"École Maternelle et Élémentaire Kersquine, Rue du 8 Mai 1945, 29300 Quimperlé, France",47.86926835,-3.55902601599738,"-3,55797747,869242",École Maternelle et Élémentaire Kersquine,,Rue du 8 Mai 1945,29300,,Quimperle,Quimperlé,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,00658","48,718319",103.765604098694,"8 Chemin Roc H Yan, 29680 Roscoff, France",48.717437,-4.006118,"-4,0065848,718319",,8,Chemin Roc H Yan,29680,,Roscoff,Roscoff,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,99036","48,724928",4.78363856259463,"5 Rue Victor Hugo, 29680 Roscoff, France",48.724971,-3.990362,"-3,9903648,724928",,5,Rue Victor Hugo,29680,,Roscoff,Roscoff,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,618842","48,428964",3.19818904228412,"Rue de Brest, 29290 Saint-Renan, France",48.4279638,-4.617351,"-4,61884248,428964",Rue de Brest,,Rue de Brest,29290,,,Saint-Renan,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-3,97116702","47,9505608",307.071128132499,"386 Bois De Pleuven, 29140 Saint-Yvi, France",47.950626,-3.975289,"-3,9711670247,9505608",,386,Bois De Pleuven,29140,,Saint-Yvi,Saint-Yvi,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,336589","48,089039",10.1246062587483,"75 Rue Ar Veret, 29100 Douarnenez, France",48.088951,-4.336554,"-4,33658948,089039",,75,Rue Ar Veret,29100,,Douarnenez,Douarnenez,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,564048","47,876244",0.111195079952792,"1 Impasse de Kerglanchard, 29300 Quimperlé, France",47.876245,-3.564048,"-3,56404847,876244",,1,Impasse de Kerglanchard,29300,,,Quimperlé,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,491759","48,420197",0.685234901915762,"Clinique du Grand Large, Rue Paul Marzin, 29200 Brest, France",48.4198308,-4.49157266860208,"-4,49175948,420197",Clinique du Grand Large,,Rue Paul Marzin,29200,,Keraveloc,Brest,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,537294","48,390558",1.74291438552132,"Boulevard Tanguy Prigent, 29200 Brest, France",48.3905209,-4.537218,"-4,53729448,390558",Boulevard Tanguy Prigent,,Boulevard Tanguy Prigent,29200,Mesnos,,Brest,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,510383","48,439833",5.96772019235597,"Route de Ploudalmézeau, 29820 Bohars, France",48.4382218,-4.5097754,"-4,51038348,439833",Route de Ploudalmézeau,,Route de Ploudalmézeau,29820,,,Bohars,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,558759","48,423714",9.1738417157269,"8 Rue Alexandre Lemonnier, 29820 Guilers, France",48.423702,-4.558636,"-4,55875948,423714",,8,Rue Alexandre Lemonnier,29820,,Guilers,Guilers,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,829019","48,56673",20.7444781193647,"142 Rue Du Docteur Kergaradec., 29600 Morlaix, France",48.566761,-3.828741,"-3,82901948,56673",,142,Rue Du Docteur Kergaradec.,29600,,Morlaix,Morlaix,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,470452","48,425714",22.884647041456,"11 Rue André Colin, 29200 Brest, France",48.425918,-4.470411,"-4,47045248,425714",,11,Rue André Colin,29200,,Brest,Brest,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,328619","48,093228",6.33440689202424,"6 Rue Anatole France, 29100 Douarnenez, France",48.093177,-4.328581,"-4,32861948,093228",,6,Rue Anatole France,29100,,Douarnenez,Douarnenez,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,46393","48,239622",40.7848318636072,"1 Route De Ranvedan, 29160 Crozon, France",48.239687,-4.463388,"-4,4639348,239622",,1,Route De Ranvedan,29160,,Crozon,Crozon,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,318112","48,083908",1.0951713371888,"Centre hospitalier Michel Mazéas, Rue Laënnec, 29100 Douarnenez, France",48.0840608,-4.31641354814485,"-4,31811248,083908",Centre hospitalier Michel Mazéas,,Rue Laënnec,29100,,,Douarnenez,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-3,537729","47,868139",0.111195079952792,"1 Rue d’Arzano, 29300 Quimperlé, France",47.86814,-3.537729,"-3,53772947,868139",,1,Rue d’Arzano,29300,,Quimperle,Quimperlé,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,529538","48,399703",10.4770048215609,"60 Rue Francis Thomas, 29200 Brest, France",48.399722,-4.529399,"-4,52953848,399703",,60,Rue Francis Thomas,29200,,Brest,Brest,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,516012","48,429019",2.87116137769416,"1 Rue de Bohars ar C'hoat, 29820 Bohars, France",48.4290439,-4.5160017,"-4,51601248,429019",,1,Rue de Bohars ar C'hoat,29820,,,Bohars,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-3,817613","48,575421",4.02971450313245,"29600 Morlaix, France",48.5757024,-3.818297,"-3,81761348,575421",,,,29600,,,Morlaix,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,083018499","47,9775042",8.97617450792482,"4 Rue Georges Perros, 29000 Quimper, France",47.9774335,-4.0830767,"-4,08301849947,9775042",,4,Rue Georges Perros,29000,Zone d'activités de Kervilier,,Quimper,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,476831","48,428046",3.85467002701122,"110 Rue Ernestine De Trémaudan, 29200 Brest, France",48.428013,-4.476815,"-4,47683148,428046",,110,Rue Ernestine De Trémaudan,29200,,Brest,Brest,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,902565","47,866574",3.15973945955045,"Hôpital du Porzou, Cours Charlemagne, 29900 Concarneau, France",47.86530935,-3.90479595285306,"-3,90256547,866574",Hôpital du Porzou,,Cours Charlemagne,29900,,,Concarneau,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-3,82834","48,592451",6.55405436077105,"6 Impasse De La Vierge Noire, 29600 Morlaix, France",48.592454,-3.828251,"-3,8283448,592451",,6,Impasse De La Vierge Noire,29600,,Morlaix,Morlaix,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,62588","48,2746706",0.0305514748572836,"Rue des Fuchsias, 29270 Kergloff, France",48.2738819,-3.6257293,"-3,6258848,2746706",Rue des Fuchsias,,Rue des Fuchsias,29270,,,Kergloff,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,068598","48,512057",4.23584145790215,"Docteur Paturel Porzier Catherine, 12 Rue Albert Lebrun, 29400 Landivisiau, France",48.5120699,-4.06848096858082,"-4,06859848,512057",Docteur Paturel Porzier Catherine,12,Rue Albert Lebrun,29400,,Creac'h Kelenn,Landivisiau,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,1827054","48,298085",19.6668613494139,"38 Route De Landerneau, 29590 Le Faou, France",48.298224,-4.182541,"-4,182705448,298085",,38,Route De Landerneau,29590,,Le Faou,Le Faou,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,076947","48,000635",8.4632408340661,"Boulevard Président Allende, 29000 Quimper, France",48.0008919,-4.0773136,"-4,07694748,000635",Boulevard Président Allende,,Boulevard Président Allende,29000,Zone d'activités de l'Hippodrome,,Quimper,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,128728","47,976712",0.763963624572679,"10 Rue Robert Schuman, 29000 Quimper, France",47.976706,-4.128733,"-4,12872847,976712",,10,Rue Robert Schuman,29000,,Quimper,Quimper,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,088761","47,995873",5.15207393179438,"1 Avenue Des Sports, 29000 Quimper, France",47.995844,-4.088707,"-4,08876147,995873",,1,Avenue Des Sports,29000,,Quimper,Quimper,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,286513","47,902474",2.45119688713387,"5bis Rue Guy Moquet, 29720 Plonéour-Lanvern, France",47.902453,-4.286503,"-4,28651347,902474",,5bis,Rue Guy Moquet,29720,,Ploneour-Lanvern,Plonéour-Lanvern,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,245326","48,450322",2.50393826037706,"6 bis Rue du Docteur Pouliquen, 29800 Landerneau, France",48.45034,-4.2453056,"-4,24532648,450322",,6 bis,Rue du Docteur Pouliquen,29800,,,Landerneau,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,106258","47,995245",0.671307256147991,"1 Rue Laennec, 29000 Quimper, France",47.995239,-4.106259,"-4,10625847,995245",,1,Rue Laennec,29000,,Quimper,Quimper,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,486293799","48,2467306",36.6764623863612,"34 Rue De Poulpatré, 29160 Crozon, France",48.247023,-4.486523,"-4,48629379948,2467306",,34,Rue De Poulpatré,29160,,Crozon,Crozon,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,529538","48,399703",10.4770048215609,"60 Rue Francis Thomas, 29200 Brest, France",48.399722,-4.529399,"-4,52953848,399703",,60,Rue Francis Thomas,29200,,Brest,Brest,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,572403","47,908784",193.459043352137,"4 Kerbalannou, 29300 Mellac, France",47.907242,-3.571201,"-3,57240347,908784",,4,Kerbalannou,29300,,Mellac,Mellac,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,854631299","48,5664204",8.93058170392786,"5 Rue Marcellin Berthelot, 29600 Saint-Martin-des-Champs, France",48.566412,-3.854752,"-3,85463129948,5664204",,5,Rue Marcellin Berthelot,29600,,Saint-Martin-Des-Champs,Saint-Martin-des-Champs,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-3,575554199","47,868487599",37.062028761135,"GBHair Coiffeur, 49 Rue Éric Tabarly, 29300 Quimperlé, France",47.868157,-3.575491,"-3,57555419947,868487599",GBHair Coiffeur,49,Rue Éric Tabarly,29300,,Quimperle,Quimperlé,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-3,9223889","47,8757017",6.56677571771312,"2 Impasse De Porzambars, 29900 Concarneau, France",47.875757,-3.922358,"-3,922388947,8757017",,2,Impasse De Porzambars,29900,,Concarneau,Concarneau,,Finistère,Brittany,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-4,095805594","47,98601815",0,"Centre hospitalier intercommunal de Cornouaille, 14 Avenue Yves Thépot, 29000 Quimper, France",47.98593535,-4.09577692495834,"-4,09580559447,98601815",Centre hospitalier intercommunal de Cornouaille,14,Avenue Yves Thépot,29000,La Tourelle,Quatre Chemins,Quimper,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-4,2719276","48,4662099",8.49490692564657,"Rue de Kergonidec, 29800 Landerneau, France",48.466202,-4.271813,"-4,271927648,4662099",,,Rue de Kergonidec,29800,Zone Industrielle de Bel Air,Landerneau,Landerneau,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-3,5426833","47,8690934",6.64079923785911,"20 P Rue de Lorient, 29300 Quimperlé, France",47.8690347,-3.5426997,"-3,542683347,8690934",,20 P,Rue de Lorient,29300,Bourgneuf,Quimperle,Quimperlé,,Finistère,Brittany,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
