unit,wstatus,isco08,geo\time	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 	1968 	1967 	1966 	1965 	1964 	1963 	1962 	1961 	1960 
P_HTHAB,PACT,OC2262,DE	: 	81.60 	80.85 	79.34 	77.89 	76.44 	76.83 	76.53 	75.79 	74.28 	73.86 	72.74 	70.61 	70.00 	68.95 	67.32 	66.09 	65.66 	65.19 	65.56 	64.60 	64.74 	64.56 	63.65 	63.48 	61.49 	60.52 	59.42 	58.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,DK	: 	: 	56.74 	66.12 	64.77 	64.19 	63.87 	63.31 	62.81 	62.54 	61.99 	61.41 	59.42 	59.14 	59.42 	58.47 	57.83 	55.42 	55.67 	54.39 	53.69 	49.42 	50.85 	50.34 	49.42 	47.08 	48.23 	47.02 	43.48 	42.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,EL	: 	106.68 	106.22 	101.88 	104.61 	104.86 	104.42 	106.30 	104.52 	101.37 	101.14 	100.35 	97.13 	95.64 	88.72 	89.26 	87.11 	86.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,ES	: 	146.95 	137.05 	132.06 	130.49 	138.26 	136.65 	133.67 	126.27 	117.80 	104.83 	103.13 	105.04 	110.11 	103.04 	99.93 	92.93 	91.87 	89.20 	91.80 	89.02 	80.93 	72.30 	66.79 	69.23 	66.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,FI	: 	: 	: 	117.14 	116.63 	114.43 	113.42 	115.98 	116.81 	116.88 	111.30 	111.09 	109.48 	109.99 	107.55 	106.11 	104.12 	106.88 	137.64 	134.60 	134.35 	131.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,FR	: 	108.97 	109.72 	109.73 	110.22 	111.25 	111.92 	112.10 	112.01 	112.47 	111.56 	113.08 b	116.94 	116.03 	115.13 	113.19 	112.16 	109.79 	106.75 	105.40 	103.06 	100.90 	98.25 	94.93 	94.46 	93.97 	94.18 	92.23 	91.30 	90.93 	94.03 	93.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,FX	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92.0216 	95.2759 	95.3643 	94.7851 	93.4763 	91.6452 	89.3161 	86.2108 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	72.64 	69.77 	69.44 	72.45 	69.18 	58.34 b	76.23 	72.23 	72.62 	70.32 	67.64 	64.92 	61.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,IS	: 	113.24 	108.44 	111.14 	109.20 	109.11 	111.85 	110.88 	111.19 	111.63 	119.12 	114.77 	111.77 	112.16 	114.26 	113.57 	111.88 	109.90 	109.49 	108.51 	98.96 	96.02 	99.50 b	121.88 	121.35 	116.39 	109.55 	98.11 	91.00 	90.40 	86.11 	87.51 	83.84 	84.09 	74.43 	74.02 	73.74 	69.31 	70.89 	68.42 	68.04 	66.19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,IT	: 	127.04 e	127.83 e	122.85 e	120.13 e	116.75 e	116.33 e	116.78 e	114.83 be	96.88 	96.98 	87.44 	89.87 	101.28 	94.25 	75.67 	86.25 	91.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,LI	128.02 ep	120.82 ep	124.47 e	128.12 e	118.54 e	106.06 e	109.35 e	88.60 e	81.12 e	76.38 e	74.36 e	72.18 b	25.18 	14.10 	14.18 	14.27 	14.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,LT	: 	107.48 	107.73 	108.19 	104.41 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	69.98 	65.00 	65.29 	62.72 	61.26 	60.29 	60.03 	60.28 	61.59 	54.77 	: 	: 	53.67 	54.09 	53.17 	51.24 	50.66 	52.70 	50.22 	49.71 	47.46 	45.50 	43.23 	40.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,LU	: 	: 	: 	: 	86.19 	85.01 	85.50 	84.12 	83.55 	85.13 	85.85 	86.79 	84.98 	83.50 	84.38 	84.84 	82.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,LV	88.00 	88.40 	87.42 	88.63 	96.13 	93.95 	90.31 	86.37 	83.92 b	77.13 	74.23 	75.47 	71.58 b	73.67 	73.49 b	68.56 	65.57 	63.58 	64.69 	63.89 	62.17 	60.57 	67.52 	63.78 	66.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,ME	: 	23.02 d	20.42 d	19.28 d	17.51 d	17.35 d	17.52 d	17.05 d	16.90 d	14.99 d	14.84 d	14.69 d	14.88 d	16.06 d	17.07 d	18.08 d	16.96 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,MK	: 	53.41 	50.90 	53.22 	51.58 	49.17 	49.70 	48.47 	45.06 	43.08 	37.99 	33.67 	33.16 	31.71 b	: 	44.50 	43.11 b	15.84 	15.74 	15.85 	15.19 	15.35 	15.72 	16.39 	16.78 	17.26 	17.77 	18.34 	17.91 	20.86 	20.69 	19.77 	20.34 	17.71 	16.46 	15.58 	13.73 	11.95 	11.13 	12.10 	8.09 	9.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,MT	: 	204.14 	199.18 	201.39 	204.49 	210.17 	219.30 	227.36 e	224.20 e	224.03 be	150.14 e	145.47 d	118.31 bd	169.04 	154.90 	194.91 	: 	: 	: 	: 	: 	192.26 	179.06 	181.16 	169.28 	170.57 	153.68 	: 	: 	141.45 	: 	: 	106.64 	96.45 	97.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,NL	: 	30.67 	30.20 	29.47 	28.94 b	32.24 	31.70 	23.58 b	26.70 	26.07 	25.73 	24.89 	24.83 	24.90 	24.63 	24.90 	23.71 	23.28 	23.02 	22.01 	21.22 	20.78 	20.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,NO	113.63 	108.88 	105.91 	101.60 	99.00 	96.55 	91.74 b	88.30 	85.18 	83.33 	79.93 	78.38 	76.94 	75.06 	71.03 	67.07 	63.70 	62.09 	61.14 	58.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,PL	: 	: 	: 	: 	79.60 	79.75 	75.58 	75.64 	74.56 	73.14 	71.82 	68.94 	65.87 	62.03 	63.30 	61.77 	60.82 	61.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,PT	: 	151.16 	134.68 	131.06 	126.29 	120.92 	117.00 	113.08 	: 	104.42 	112.59 	103.04 	107.37 	101.62 	95.96 	95.90 	90.39 	86.52 	82.57 	76.41 	73.24 	70.88 	69.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,RO	: 	101.10 	93.40 	90.48 	91.04 	87.20 	86.47 	85.89 	81.57 	76.95 	72.34 	67.29 	58.90 	56.99 	53.19 	46.86 	43.54 	40.85 	36.12 	33.72 	32.97 	32.03 	29.41 b	7.30 	7.49 	11.40 	11.66 	12.38 	12.26 	16.75 	22.09 	27.09 	27.77 	28.09 	28.40 	28.34 	28.85 	28.79 	28.79 	29.31 	29.82 	29.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,RS	20.62 	20.41 b	: 	27.15 	28.60 	30.86 	33.08 	32.87 	33.29 	33.03 	32.57 	30.87 	30.23 	29.54 	28.06 	27.63 	27.05 	26.95 	25.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,SE	: 	: 	86.27 	85.76 	83.72 	83.69 	83.58 	82.83 	82.17 	82.81 	82.41 	80.98 	79.04 	80.52 	80.80 	79.00 	78.43 	78.06 	76.32 	75.60 	74.79 	73.76 	66.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,SI	: 	80.43 	78.43 	76.86 	74.38 	71.28 	68.38 	65.57 	75.49 	73.89 	88.07 	85.67 	82.46 	76.44 	77.80 	75.79 	70.48 	69.15 	58.73 	62.92 	60.99 	54.25 	46.24 	44.76 	53.12 	52.40 	48.80 	49.21 	35.90 	: 	: 	32.63 	31.51 	48.22 	45.73 	43.49 	42.13 	: 	: 	: 	: 	33.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,SK	: 	83.72 	81.79 	79.94 	78.01 	77.02 	70.54 	67.25 	61.57 	65.13 	62.65 	60.60 	54.15 	51.62 	60.30 	56.43 	49.99 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PACT,OC2262,TR	: 	42.41 	40.98 	39.35 b	35.50 	35.15 	35.20 	35.24 	35.47 	35.35 	35.15 	36.24 	34.98 	34.87 	34.18 	33.39 	33.25 	33.44 	33.49 	33.77 	33.94 	33.32 	33.09 	32.65 	31.85 	31.08 	30.72 	30.29 	29.73 	28.41 	27.94 	28.15 	27.72 	27.19 	26.10 	24.78 	24.32 	23.63 	24.11 	24.50 	25.49 	27.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,AL	: 	: 	: 	: 	: 	: 	: 	: 	128.11 	127.43 	123.16 	124.96 	124.88 	: 	122.09 	121.17 	: 	122.20 	121.69 	119.83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	138.35 	: 	: 	: 	140.28 	140.48 	141.35 	: 	: 	136.64 	: 	: 	105.07 	: 	: 	: 	: 	84.93 	91.41 	74.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,AT	545.25 	534.65 	531.81 	524.14 	518.28 	512.96 	509.12 	504.61 	498.85 	489.54 	484.22 	479.53 	468.91 	460.41 	453.78 	444.96 	431.68 	420.14 	411.38 	403.06 	396.14 	385.33 	376.80 	377.47 	365.57 	357.95 	351.31 	340.71 	329.52 	321.34 	308.84 	300.83 	290.24 	280.25 	270.48 	267.22 	257.12 	250.20 	242.04 	233.29 	226.62 	221.01 	213.59 	207.29 	201.26 	195.10 	187.19 	180.83 	176.34 	171.50 	169.96 	166.57 	163.10 	160.31 	158.38 	157.22 	156.10 	156.04 	156.30 	157.09 	158.21 	159.33 
P_HTHAB,PRACT,OC221,BE	: 	321.28 	316.33 	312.96 	308.29 	307.41 	301.75 	297.55 	295.71 	293.36 	291.55 	291.34 	292.48 	292.07 	290.50 	288.59 	287.07 	286.83 	285.71 	285.86 	284.87 	282.88 	280.08 b	373.51 	367.84 	360.79 	354.32 	350.80 	344.45 	339.16 	332.56 	326.54 	323.35 	309.92 	302.13 	292.30 	283.91 	274.94 	281.32 	251.93 	242.74 	230.84 	223.76 	214.87 	200.46 	191.08 	188.82 	176.74 	169.15 	163.61 	153.90 	: 	155.41 	155.13 	151.52 	148.79 	145.75 	143.66 	142.48 	139.77 	134.95 	128.15 
P_HTHAB,PRACT,OC221,BG	: 	427.69 	423.60 	421.71 	418.40 	410.66 	404.04 	397.75 	395.24 	387.43 	385.41 	376.83 b	375.47 	366.42 	369.53 	369.50 	367.86 	355.14 	361.76 	353.29 	339.44 	336.91 	344.20 	344.88 	344.74 	353.85 	345.81 	332.73 	335.88 	316.61 	310.00 	326.86 	317.88 	308.97 	302.15 	295.27 	286.42 	275.85 	268.76 	258.83 	248.43 	245.96 	240.76 	232.06 	225.79 	220.49 	215.23 	210.15 	204.17 	198.49 	189.58 	186.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,CH	445.51 	438.96 	434.97 	433.86 	429.78 	425.06 	419.71 	412.58 	404.00 	391.57 	383.28 	380.72 	383.27 	381.74 	378.47 e	378.72 e	373.68 e	369.32 e	365.50 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,CY	: 	: 	427.23 d	407.32 d	386.84 d	376.84 d	359.34 d	337.83 bd	319.51 	301.64 	297.22 	289.23 	280.93 e	278.40 	275.97 	255.80 	263.90 	265.39 	257.55 	258.59 	262.14 	259.36 	256.60 	253.45 	251.21 	248.74 	246.90 	239.06 	230.16 	223.84 	212.57 	206.59 	206.28 	193.34 	180.05 	166.32 	156.23 	148.98 	140.32 	128.50 	116.12 	110.01 	108.23 	101.07 	99.24 	96.03 	: 	: 	: 	: 	: 	83.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,CZ	: 	409.52 e	406.67 e	403.76 be	: 	: 	: 	: 	368.79 	367.47 	363.67 	359.55 	357.63 	355.54 	357.47 	357.41 	356.28 	352.13 	352.76 	350.60 	344.75 	337.43 b	307.79 	303.00 	311.19 	298.43 	299.62 	293.28 	286.44 	267.90 	267.50 	271.32 	272.17 	269.52 	262.34 	260.65 	257.80 	250.32 	245.46 	238.34 	232.38 	226.15 	219.27 	214.11 	210.00 	205.23 	201.19 	197.87 	194.44 	190.89 	186.72 	177.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,DE	453.22 	446.79 	439.39 	431.09 	424.88 	418.65 	413.93 	410.82 	403.50 	394.64 	387.70 	374.81 	361.89 	354.06 	348.63 	343.67 	339.53 	337.44 	335.19 	332.12 	329.27 	324.61 	319.61 	316.21 	311.64 	310.05 	305.42 	298.88 	291.55 	282.64 	275.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,DK	: 	: 	425.06 	419.53 	410.91 	399.86 	392.98 	387.72 	384.87 	383.72 	378.90 	372.57 	365.09 	357.92 	345.81 	342.36 	333.47 	322.66 	308.09 	303.65 	293.29 	291.28 	288.29 	285.51 	277.62 	269.94 	268.24 	264.32 	261.55 	259.76 b	243.12 	249.53 	245.90 	241.93 	235.03 	234.49 	230.07 	226.11 	211.56 	204.68 	183.46 	177.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,EE	: 	347.94 	346.90 	348.34 	346.82 	345.65 	341.49 	335.88 	333.46 b	328.34 	329.36 	324.38 	328.06 	334.23 	325.95 	318.23 	314.22 	302.37 	299.62 	296.44 	278.29 	294.21 	302.11 	299.97 b	323.89 	314.85 	319.15 	320.00 	320.72 	326.40 b	353.55 	350.38 	349.01 	347.97 	347.12 	338.98 	332.88 b	399.44 	392.11 	380.54 	369.71 	361.83 	352.85 	347.01 	337.40 	328.08 	317.91 	311.11 	306.70 	295.87 	289.41 	283.81 	271.40 	267.58 	264.07 	258.06 	251.28 	242.98 	235.21 	224.87 	220.39 	207.84 
P_HTHAB,PRACT,OC221,ES	: 	457.67 	440.36 	402.08 	387.68 	382.35 	384.54 	380.08 	381.09 	382.34 	383.52 	375.79 	359.77 	354.48 	356.06 	362.48 	354.54 	344.42 	322.37 	312.97 	313.58 	313.55 	305.05 	292.28 	286.76 	274.76 	: 	: 	: 	: 	: 	204.80 	: 	: 	: 	: 	204.58 	: 	: 	: 	: 	183.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,FI	: 	: 	: 	348.02 	346.05 	341.67 	341.11 	338.07 	330.98 	325.05 	324.54 	317.12 	312.84 	306.85 	300.24 	295.71 	293.09 	286.22 b	256.38 	252.68 	249.96 	249.91 	240.07 	232.04 	229.52 	226.05 	219.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,FR	: 	318.07 	317.03 	313.80 	313.87 	312.13 	310.62 	309.21 	308.50 	307.30 	305.70 b	303.56 e	303.02 be	307.09 e	307.40 e	308.99 e	309.64 e	309.68 e	308.24 e	306.91 e	304.85 e	302.22 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,HR	359.95 	352.24 	351.89 	344.06 	336.21 	323.65 	319.15 	314.02 	303.35 	299.18 	291.62 	286.38 	274.32 b	273.75 	273.58 	260.84 	257.44 	257.48 	251.30 	245.94 	245.37 	237.44 	231.26 	227.24 	227.81 	221.85 	210.45 	206.51 	210.70 	206.43 	198.40 	212.50 	213.39 	209.35 	206.59 	201.68 	194.39 	186.72 	184.81 	180.14 	173.41 	166.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	113.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,HU	328.35 p	313.94 b	349.37 	338.37 	332.48 	321.12 	309.72 b	332.35 	320.91 	308.87 	296.22 	286.86 b	302.08 	309.06 b	280.33 b	303.58 	278.13 b	333.69 	324.68 	319.45 b	289.06 	268.24 be	310.38 	308.17 	307.56 	304.02 	300.36 	299.61 	295.53 	300.67 	302.98 	294.22 	290.74 	280.01 	277.58 	266.30 	262.74 	246.23 	240.65 	238.55 	232.99 	228.83 b	245.80 	238.13 	232.84 	227.92 	223.78 	220.40 	215.78 	211.41 	206.90 	201.95 	196.96 	191.64 	199.87 	192.45 	186.25 	179.47 	172.55 	166.02 	159.61 	153.81 
P_HTHAB,PRACT,OC221,IE	404.56 b	345.61 	331.68 	327.94 	325.75 	319.18 	311.91 	301.20 b	267.46 e	270.68 e	266.70 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,IS	: 	: 	389.39 	389.26 	387.30 	385.17 b	377.55 	364.40 	360.76 	356.08 	350.46 	359.07 	364.84 	364.19 	361.40 	360.46 	361.27 b	361.55 	361.63 	357.88 	347.41 	344.23 	338.16 	331.70 	326.05 	311.99 	302.47 	299.60 	295.38 	295.34 	284.72 	284.90 	282.77 	270.28 	270.48 	259.89 	259.32 	239.65 	229.98 	227.49 	220.58 	213.91 	203.34 	196.39 	191.16 	185.32 	183.50 	172.86 	161.55 	159.23 	147.99 	142.34 	129.32 	126.06 	121.26 	122.21 	123.77 	122.76 	122.81 	122.82 	118.42 	116.76 
P_HTHAB,PRACT,OC221,IT	412.51 p	400.08 	405.07 	399.50 	398.95 	395.27 	383.83 	388.04 	390.01 	387.34 	389.83 e	381.91 e	379.04 e	378.67 e	379.51 e	372.38 e	372.16 e	369.77 e	363.08 e	356.61 e	350.68 e	344.34 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,LI	343.11 	362.46 	373.42 	352.98 	363.52 	328.77 	320.05 	319.48 	324.47 	316.45 	305.68 	288.72 b	249.01 d	239.62 d	226.87 d	228.33 d	224.44 d	197.40 d	187.80 d	189.94 d	171.72 d	150.10 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,LT	: 	448.28 	456.96 	459.78 	455.63 	446.69 	433.92 	430.74 	427.70 	421.85 	409.73 	394.73 	385.44 	388.12 	388.42 	379.12 	372.04 	362.65 	366.89 	370.28 	363.06 	362.68 	371.48 	372.15 	375.85 	371.75 	368.41 	369.28 	360.75 	358.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,LU	: 	: 	: 	: 	298.49 	288.45 	290.73 b	288.14 	283.05 	280.63 	277.81 	276.95 	270.40 	271.56 	268.34 	260.67 	254.97 	242.31 	237.81 	225.70 	221.05 	214.99 b	249.26 	244.17 	240.31 	231.28 	223.68 	215.92 	213.35 	207.56 	201.55 	200.60 	197.30 	189.85 	179.64 	186.23 	180.80 	174.04 	171.49 	165.52 	154.15 	170.53 	158.47 	146.41 	125.91 	126.41 	125.92 	119.70 	116.99 	116.27 	115.94 	113.22 	108.15 	106.89 	104.18 	103.63 	101.96 	100.99 	101.51 	101.64 	101.63 	101.28 
P_HTHAB,PRACT,OC221,LV	: 	333.92 	326.73 	330.38 	320.50 	321.25 	319.79 	321.60 	319.13 	314.40 	313.44 	310.70 	315.31 	323.33 	314.32 	302.88 	296.05 b	291.77 	283.13 	278.90 	268.74 b	288.02 	271.70 	273.94 	286.66 	283.49 	282.81 	289.16 	290.49 	313.31 	361.09 	354.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,ME	: 	: 	272.98 	276.41 	265.11 	255.34 	235.63 	217.11 	213.46 	202.55 	200.14 	203.41 	209.03 	209.78 	197.86 	198.25 	194.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
P_HTHAB,PRACT,OC221,MT	: 	418.76 	402.53 	397.21 	396.37 	382.78 	367.60 	360.37 	344.16 	328.79 	316.86 b	308.56 	304.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
