NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,3035327,"Bain-de-Bretagne",2,"Nurses",24138,61.0691
1,3035327,"Bain-de-Bretagne",3,"OtherCadres",24138,30.1727
1,3035327,"Bain-de-Bretagne",4,"CommunityBased",24138,117.7935
1,3035327,"Bain-de-Bretagne",5,"Beds",24138,0
1,3035327,"Bain-de-Bretagne",6,"CTScanner",24138,0
1,3035327,"Bain-de-Bretagne",7,"MRIUnit",24138,0
1,3035327,"Bain-de-Bretagne",8,"Mammography",24138,0
1,3035327,"Bain-de-Bretagne",9,"Radiotherapy",24138,0
1,2994245,"Lesneven",1,"Physicians",90288,37.0182
1,2994245,"Lesneven",2,"Nurses",90288,228.4285
1,2994245,"Lesneven",3,"OtherCadres",90288,112.8606
1,2994245,"Lesneven",4,"CommunityBased",90288,440.6055
1,2994245,"Lesneven",5,"Beds",90288,0
1,2994245,"Lesneven",6,"CTScanner",90288,0
1,2994245,"Lesneven",7,"MRIUnit",90288,0
1,2994245,"Lesneven",8,"Mammography",90288,0
1,2994245,"Lesneven",9,"Radiotherapy",90288,0
1,2988796,"Paimpol",1,"Physicians",27254,11.1742
1,2988796,"Paimpol",2,"Nurses",27254,68.9526
1,2988796,"Paimpol",3,"OtherCadres",27254,34.0678
1,2988796,"Paimpol",4,"CommunityBased",27254,132.9995
1,2988796,"Paimpol",5,"Beds",27254,0
1,2988796,"Paimpol",6,"CTScanner",27254,0
1,2988796,"Paimpol",7,"MRIUnit",27254,0
1,2988796,"Paimpol",8,"Mammography",27254,0
1,2988796,"Paimpol",9,"Radiotherapy",27254,0
1,3028603,"Carhaix-Plouguer",1,"Physicians",22313,9.1483
1,3028603,"Carhaix-Plouguer",2,"Nurses",22313,56.4519
1,3028603,"Carhaix-Plouguer",3,"OtherCadres",22313,27.8914
1,3028603,"Carhaix-Plouguer",4,"CommunityBased",22313,108.8874
1,3028603,"Carhaix-Plouguer",5,"Beds",22313,0
1,3028603,"Carhaix-Plouguer",6,"CTScanner",22313,0
1,3028603,"Carhaix-Plouguer",7,"MRIUnit",22313,0
1,3028603,"Carhaix-Plouguer",8,"Mammography",22313,0
1,3028603,"Carhaix-Plouguer",9,"Radiotherapy",22313,0
1,3014221,"Guingamp",1,"Physicians",7022,2.879
1,3014221,"Guingamp",2,"Nurses",7022,17.7657
1,3014221,"Guingamp",3,"OtherCadres",7022,8.7775
1,3014221,"Guingamp",4,"CommunityBased",7022,34.2674
1,3014221,"Guingamp",5,"Beds",7022,0
1,3014221,"Guingamp",6,"CTScanner",7022,0
1,3014221,"Guingamp",7,"MRIUnit",7022,0
1,3014221,"Guingamp",8,"Mammography",7022,0
1,3014221,"Guingamp",9,"Radiotherapy",7022,0
1,2992581,"Montfort-sur-Meu",1,"Physicians",12141,4.9778
1,2992581,"Montfort-sur-Meu",2,"Nurses",12141,30.7167
1,2992581,"Montfort-sur-Meu",3,"OtherCadres",12141,15.1763
1,2992581,"Montfort-sur-Meu",4,"CommunityBased",12141,59.2481
1,2992581,"Montfort-sur-Meu",5,"Beds",12141,0
1,2992581,"Montfort-sur-Meu",6,"CTScanner",12141,0
1,2992581,"Montfort-sur-Meu",7,"MRIUnit",12141,0
1,2992581,"Montfort-sur-Meu",8,"Mammography",12141,0
1,2992581,"Montfort-sur-Meu",9,"Radiotherapy",12141,0
1,2986708,"Plonéour-Lanvern",1,"Physicians",75346,30.8921
1,2986708,"Plonéour-Lanvern",2,"Nurses",75346,190.6252
1,2986708,"Plonéour-Lanvern",3,"OtherCadres",75346,94.183
1,2986708,"Plonéour-Lanvern",4,"CommunityBased",75346,367.6885
1,2986708,"Plonéour-Lanvern",5,"Beds",75346,0
1,2986708,"Plonéour-Lanvern",6,"CTScanner",75346,0
1,2986708,"Plonéour-Lanvern",7,"MRIUnit",75346,0
1,2986708,"Plonéour-Lanvern",8,"Mammography",75346,0
1,2986708,"Plonéour-Lanvern",9,"Radiotherapy",75346,0
1,3014393,"Guer",1,"Physicians",7164,2.9372
1,3014393,"Guer",2,"Nurses",7164,18.1249
1,3014393,"Guer",3,"OtherCadres",7164,8.9551
1,3014393,"Guer",4,"CommunityBased",7164,34.9603
1,3014393,"Guer",5,"Beds",7164,0
1,3014393,"Guer",6,"CTScanner",7164,0
1,3014393,"Guer",7,"MRIUnit",7164,0
1,3014393,"Guer",8,"Mammography",7164,0
1,3014393,"Guer",9,"Radiotherapy",7164,0
1,3024137,"Combourg",1,"Physicians",11223,4.6013
1,3024137,"Combourg",2,"Nurses",11223,28.3942
1,3024137,"Combourg",3,"OtherCadres",11223,14.0288
1,3024137,"Combourg",4,"CommunityBased",11223,54.7682
1,3024137,"Combourg",5,"Beds",11223,0
1,3024137,"Combourg",6,"CTScanner",11223,0
1,3024137,"Combourg",7,"MRIUnit",11223,0
