codigo,nome,latitude,longitude,codigo_re,population,admin_name,capital
2996255,Mandelieu-la-Napoule,43.5464,6.9381,13,21836,Provence-Alpes-Côte d’Azur,
2988888,Oyonnax,46.2561,5.6556,3,22336,Auvergne-Rhône-Alpes,
3024107,Combs-la-Ville,48.67,2.56,8,21811,Île-de-France,
6425528,Manosque,43.8342,5.7839,13,22333,Provence-Alpes-Côte d’Azur,
3021516,Deuil-la-Barre,48.9767,2.3272,8,22165,Île-de-France,
6441798,Tassin-la-Demi-Lune,45.764,4.78,3,22297,Auvergne-Rhône-Alpes,
6454415,Loos,50.6128,3.0144,11,22233,Hauts-de-France,
2993875,Millau,44.0986,3.0783,9,22002,Occitanie,minor
8293285,Villeneuve-sur-Lot,44.4081,0.705,2,21915,Nouvelle-Aquitaine,minor
6509676,Vélizy-Villacoublay,48.7834,2.1834,8,22036,Île-de-France,
2980586,Sainte-Foy-lès-Lyon,45.73,4.8,3,22012,Auvergne-Rhône-Alpes,
6456462,Le Petit-Quevilly,49.4311,1.0539,10,21995,Normandie,
2989611,Olivet,47.8639,1.9006,6,21951,Centre-Val de Loire,
3025892,Chaumont,48.1117,5.1389,1,21945,Grand Est,minor
3036281,Auch,43.6465,0.5855,9,21935,Occitanie,minor
3021852,Dammarie-lè-Lys,48.5177,2.6402,8,21835,Île-de-France,
2992402,Montigny-lès-Metz,49.1006,6.1539,1,21749,Grand Est,
6614182,Le Creusot,46.8014,4.4411,4,21491,Bourgogne-Franche-Comté,
6612927,Montigny-lès-Cormeilles,48.9944,2.1958,8,21601,Île-de-France,
6443056,Seynod,45.8889,6.0961,3,21595,Auvergne-Rhône-Alpes,
6454357,Forbach,49.19,6.9,1,21552,Grand Est,minor
3016292,Arcueil,48.8075,2.3361,8,21501,Île-de-France,
6454892,Montmorency,48.9906,2.3228,8,21461,Île-de-France,
8286238,Hazebrouck,50.725,2.5392,11,21353,Hauts-de-France,
3037540,Annecy-le-Vieux,45.9192,6.1419,3,21390,Auvergne-Rhône-Alpes,
6613167,Villeneuve-le-Roi,48.7333,2.4167,8,21214,Île-de-France,
2994477,Gif-sur-Yvette,48.7018,2.1339,8,21308,Île-de-France,
6449087,Couëron,47.2156,-1.7228,12,21372,Pays de la Loire,
6455408,Thorigny-sur-Marne,48.8788,2.7075,8,10263,Île-de-France,
8297845,Longjumeau,48.6943,2.2958,8,20964,Île-de-France,
2979985,Saint-Genis-Laval,45.696,4.793,3,21019,Auvergne-Rhône-Alpes,
3038159,Allauch,43.3369,5.4828,13,20860,Provence-Alpes-Côte d’Azur,
6441606,Saint-Louis,47.59,7.57,1,21177,Grand Est,
6525129,La Madeleine,50.6558,3.071,11,21173,Hauts-de-France,
3014175,Gujan-Mestras,44.6364,-1.0667,2,21152,Nouvelle-Aquitaine,
2990616,Neuilly-Plaisance,48.8619,2.5064,8,20915,Île-de-France,
3023356,Coudekerque-Branche,51.0253,2.3917,11,20925,Hauts-de-France,
3000047,Les Pennes-Mirabeau,43.4106,5.3103,13,21046,Provence-Alpes-Côte d’Azur,
3005267,Croix,50.6781,3.1508,11,21041,Hauts-de-France,
6490278,Beaune,47.025,4.8397,4,20711,Bourgogne-Franche-Comté,minor
2976050,Fleury-les-Aubrais,47.9512,1.8745,6,21026,Centre-Val de Loire,
3038712,Achères,48.9602,2.0684,8,21017,Île-de-France,
3010529,La Celle-Saint-Cloud,48.8411,2.1344,8,20830,Île-de-France,
2991719,Morsang-sur-Orge,48.6618,2.3461,8,20619,Île-de-France,
3003481,Le Mée-sur-Seine,48.5333,2.6289,8,20816,Île-de-France,
6438272,Halluin,50.7836,3.1256,11,20800,Hauts-de-France,
3016667,Gardanne,43.4553,5.476,13,20794,Provence-Alpes-Côte d’Azur,
2975964,Sarreguemines,49.11,7.07,1,20783,Grand Est,minor
6617196,Mons-en-Baroeul,50.6369,3.1103,11,20782,Hauts-de-France,
6434714,Saint-Jean-de-Braye,47.9128,1.9719,6,20751,Centre-Val de Loire,
6446329,Saint-Gratien,48.9719,2.2828,8,20682,Île-de-France,
3021670,Dax,43.71,-1.05,2,20681,Nouvelle-Aquitaine,minor
3030990,Bourg-la-Reine,48.7796,2.3151,8,20667,Île-de-France,
3027513,Challans,46.8467,-1.8781,12,20662,Pays de la Loire,
3025715,Chaville,48.8086,2.1886,8,20520,Île-de-France,
3028337,Castelnau-le-Lez,43.6369,3.9019,9,20480,Occitanie,
2977388,Saint-Pol-sur-Mer,51.0314,2.3439,11,20479,Hauts-de-France,
2967438,Wasquehal,50.6694,3.1308,11,20479,Hauts-de-France,
8296740,Mantes-la-Ville,48.975,1.7117,8,20452,Île-de-France,
3017609,Fougères,48.3525,-1.1986,5,20418,Bretagne,minor
2987825,Pertuis,43.695,5.5036,13,20380,Provence-Alpes-Côte d’Azur,
2993679,Mitry-Mory,48.9839,2.6164,8,20353,Île-de-France,
9177111,Ozoir-la-Ferrière,48.778,2.68,8,20191,Île-de-France,
2979422,Lisieux,49.15,0.23,10,20171,Normandie,minor
2992671,Montereau-faut-Yonne,48.3853,2.9508,8,20206,Île-de-France,
8286678,Chilly-Mazarin,48.7025,2.3125,8,19858,Île-de-France,
3002647,Le Plessis-Trévise,48.8111,2.5717,8,20025,Île-de-France,
3015902,Givors,45.5906,4.7689,3,20121,Auvergne-Rhône-Alpes,
6433470,Voiron,45.3642,5.5906,3,20108,Auvergne-Rhône-Alpes,
3022988,Cournon-d’Auvergne,45.7422,3.1972,3,20043,Auvergne-Rhône-Alpes,
3007609,Lannion,48.7325,-3.4553,5,20040,Bretagne,minor
6438865,Nogent-sur-Oise,49.2756,2.4683,11,20033,Hauts-de-France,
3028535,Carquefou,47.2969,-1.4928,12,20032,Pays de la Loire,
3006025,Saint-Michel-sur-Orge,48.6325,2.3028,8,19965,Île-de-France,
6454406,Denain,50.3286,3.395,11,19933,Hauts-de-France,
3029213,Cahors,44.4475,1.4406,9,19907,Occitanie,minor
3030985,Bourg-lès-Valence,44.9475,4.8953,3,19889,Auvergne-Rhône-Alpes,
3025314,Chevilly-Larue,48.7664,2.3533,8,19863,Île-de-France,
3030303,Bressuire,46.84,-0.4886,2,19733,Nouvelle-Aquitaine,minor
2980827,Saint-Dié-des-Vosges,48.2842,6.9492,1,19724,Grand Est,minor
2998127,L’Isle-sur-la-Sorgue,43.9194,5.0514,13,19706,Provence-Alpes-Côte d’Azur,
6492231,Bouguenais,47.1775,-1.6214,12,19658,Pays de la Loire,
2975469,Sceaux,48.7786,2.2906,8,19606,Île-de-France,
2991481,Moulins,46.5647,3.3325,3,19563,Auvergne-Rhône-Alpes,minor
3010237,La Chapelle-sur-Erdre,47.2989,-1.5528,12,19526,Pays de la Loire,
6452022,Joinville-le-Pont,48.8214,2.4728,8,19516,Île-de-France,
3024035,Concarneau,47.8753,-3.9189,5,19502,Bretagne,
2991551,Mougins,43.6,6.9947,13,19489,Provence-Alpes-Côte d’Azur,
6438449,Ronchin,50.6047,3.0878,11,19477,Hauts-de-France,
2975233,Sélestat,48.2594,7.4542,1,19360,Grand Est,minor
2992003,Mont-Saint-Aignan,49.4625,1.0872,10,19262,Normandie,
2980097,Saint-Fons,45.7086,4.8533,3,19254,Auvergne-Rhône-Alpes,
2976931,Albertville,45.6758,6.3925,3,19214,Auvergne-Rhône-Alpes,minor
3002465,Le Puy-en-Velay,45.0433,3.885,3,19061,Auvergne-Rhône-Alpes,minor
2978757,Saint-Lô,49.1144,-1.0917,10,19024,Normandie,minor
6444066,Saint-Cyr-l’École,48.8003,2.0625,8,19011,Île-de-France,
2983489,Riom,45.8936,3.1125,3,19011,Auvergne-Rhône-Alpes,minor
2998224,Lingolsheim,48.5575,7.6831,1,18930,Grand Est,
2986933,Plaisance-du-Touch,43.5656,1.2964,9,18888,Occitanie,
2968771,Villefontaine,45.6133,5.1486,3,18808,Auvergne-Rhône-Alpes,
2974188,Sorgues,44.0083,4.8725,13,18802,Provence-Alpes-Côte d’Azur,
2970148,Vence,43.7225,7.1119,13,18670,Provence-Alpes-Côte d’Azur,
2974331,Cognac,45.6958,-0.3292,2,18628,Nouvelle-Aquitaine,minor
6454411,Hem,50.6553,3.1878,11,18621,Hauts-de-France,
3020392,Écully,45.7744,4.7775,3,18587,Auvergne-Rhône-Alpes,
3016292,Gentilly,48.8133,2.3444,8,18577,Île-de-France,
3029713,Bruz,48.0247,-1.7458,5,18516,Bretagne,
2999891,La Crau,43.1497,6.0742,13,18506,Provence-Alpes-Côte d’Azur,
2982341,Royan,45.6231,-1.0431,2,18499,Nouvelle-Aquitaine,
3013563,Hellemmes-Lille,50.6283,3.11,11,18437,Hauts-de-France,
2997336,Louviers,49.2153,1.1656,10,18348,Normandie,
3022700,Cran-Gévrier,45.9036,6.1039,3,18330,Auvergne-Rhône-Alpes,
3029799,Bruges,44.8828,-0.6125,2,18316,Nouvelle-Aquitaine,
3022151,Cugnaux,43.5378,1.3436,9,18267,Occitanie,
2967879,Vitré,48.1233,-1.2094,5,18267,Bretagne,
3018794,Fécamp,49.7575,0.3792,10,18251,Normandie,
2974385,Soisy-sous-Montmorency,48.9878,2.2997,8,18243,Île-de-France,
3030101,Brie-Comte-Robert,48.6925,2.6111,8,18237,Île-de-France,
6614164,Fâches-Thumesnil,50.5989,3.0736,11,18165,Hauts-de-France,
6612921,Éragny,49.0172,2.0914,8,18162,Île-de-France,
6452015,Chennevières-sur-Marne,48.7983,2.5339,8,18142,Île-de-France,
3035396,Bagnols-sur-Cèze,44.1625,4.62,9,18072,Occitanie,
6452010,Bonneuil-sur-Marne,48.7742,2.4875,8,18045,Île-de-France,
6454301,Lunéville,48.5894,6.5017,1,18027,Grand Est,minor
3009094,Maurepas,48.7628,1.9456,8,18019,Île-de-France,
2992863,Montceau-les-Mines,46.6669,4.3689,4,17897,Bourgogne-Franche-Comté,
6432224,Floirac,44.8364,-0.5258,2,17882,Nouvelle-Aquitaine,
6443740,Moissy-Cramayel,48.6261,2.5922,8,17882,Île-de-France,
2986732,Ploemeur,47.7358,-3.4311,5,17790,Bretagne,
3013657,Garches,48.8456,2.1869,8,17762,Île-de-France,
3035667,Avion,50.4097,2.8328,11,17583,Hauts-de-France,
6456496,Les Clayes-sous-Bois,48.8206,1.9836,8,17560,Île-de-France,
2995642,Marmande,44.5,0.1653,2,17534,Nouvelle-Aquitaine,minor
3002499,Le Pré-Saint-Gervais,48.885,2.4039,8,17485,Île-de-France,
2994087,Meylan,45.2086,5.7794,3,17448,Auvergne-Rhône-Alpes,
3026227,Châteauneuf-les-Martigues,43.3831,5.1642,13,17425,Provence-Alpes-Côte d’Azur,
6446317,Osny,49.0592,2.0625,8,17402,Île-de-France,
3028486,Carvin,50.4931,2.9581,11,17399,Hauts-de-France,
6429944,Pontarlier,46.9061,6.3547,4,17393,Bourgogne-Franche-Comté,minor
3030057,Brignoles,43.4058,6.0617,13,17364,Provence-Alpes-Côte d’Azur,minor
6433608,Lons-le-Saunier,46.6744,5.5539,4,17320,Bourgogne-Franche-Comté,minor
3027767,Cesson-Sévigné,48.1208,-1.6036,5,17312,Bretagne,
3002570,Le Pontet,43.9642,4.86,13,17273,Provence-Alpes-Côte d’Azur,
3027453,Chamalières,45.7736,3.0669,3,17210,Auvergne-Rhône-Alpes,
2969958,Verdun,49.1597,5.3828,1,17161,Grand Est,minor
6444000,Limay,48.9933,1.7358,8,17147,Île-de-France,
6450593,Bischheim,48.6139,7.7519,1,17137,Grand Est,
6446153,Juvisy-sur-Orge,48.6883,2.3775,8,17007,Île-de-France,
3024532,Cluses,46.0603,6.5786,3,16996,Auvergne-Rhône-Alpes,
3018455,Firminy,45.3881,4.2872,3,16981,Auvergne-Rhône-Alpes,
6432187,Cestas,44.7444,-0.6822,2,16936,Nouvelle-Aquitaine,
6452011,Bry-sur-Marne,48.8411,2.5222,8,16919,Île-de-France,
3013534,Hendaye,43.3586,-1.7744,2,16805,Nouvelle-Aquitaine,
2995121,Mauguio,43.6164,4.0075,9,16735,Occitanie,
3006121,Lattes,43.5678,3.9021,9,16710,Occitanie,
2976258,Sanary-sur-Mer,43.1192,5.8022,13,16696,Provence-Alpes-Côte d’Azur,
3013701,Yutz,49.3589,6.1886,1,16633,Grand Est,
12307023,Vauréal,49.03,2.0214,8,16575,Île-de-France,
2978100,Saint-Maximin-la-Sainte-Baume,43.4533,5.8619,13,16574,Provence-Alpes-Côte d’Azur,
6447156,Port-de-Bouc,43.405,4.9886,13,16569,Provence-Alpes-Côte d’Azur,
3037956,Ambarès-et-Lagrave,44.9247,-0.4867,2,16563,Nouvelle-Aquitaine,
3035204,Balma,43.6103,1.4986,9,16520,Occitanie,
2976406,Sallanches,45.9364,6.6319,3,16508,Auvergne-Rhône-Alpes,
3031898,Boissy-Saint-Léger,48.7503,2.5097,8,16487,Île-de-France,
2979316,Saint-Jean-de-la-Ruelle,47.9131,1.8733,6,16445,Centre-Val de Loire,
6444102,Viroflay,48.8,2.1722,8,16406,Île-de-France,
2976050,Saran,47.9514,1.8803,6,16344,Centre-Val de Loire,
6444014,Marly-le-Roi,48.8669,2.0942,8,16335,Île-de-France,
6618043,Digne-les-Bains,44.0925,6.2356,13,16333,Provence-Alpes-Côte d’Azur,minor
3037514,Annonay,45.24,4.6708,3,16288,Auvergne-Rhône-Alpes,
3028521,Carrières-sous-Poissy,48.9478,2.0386,8,16248,Île-de-France,
3012162,Jouy-le-Moutier,49.0108,2.0386,8,16214,Île-de-France,
6454686,Elbeuf,49.2858,1.0083,10,16205,Normandie,
2975349,Sedan,49.7019,4.9403,1,16193,Grand Est,minor
2998136,L’Isle-d’Abeau,45.6194,5.2331,3,16169,Auvergne-Rhône-Alpes,
6455393,Le Bourget,48.9344,2.4244,8,16139,Île-de-France,
6456561,Les Herbiers,46.8711,-1.0136,12,16135,Pays de la Loire,
2970110,Vendôme,47.7928,1.0656,6,16133,Centre-Val de Loire,minor
3033114,Escoublac,47.2858,-2.3922,12,16117,Pays de la Loire,
3014392,Guérande,47.3281,-2.4292,12,16107,Pays de la Loire,
2981839,Saint-Amand-les-Eaux,50.4481,3.4269,11,16053,Hauts-de-France,
3231095,Tourlaville,49.6408,-1.5789,10,16040,Normandie,
3026211,Châteaurenard,43.8825,4.855,13,16012,Provence-Alpes-Côte d’Azur,
6433106,Saint-Cyr-sur-Loire,47.4028,0.6781,6,15991,Centre-Val de Loire,
6444094,Verneuil-sur-Seine,48.9797,1.9739,8,15982,Île-de-France,
6456504,Le Pecq,48.8967,2.1061,8,15949,Île-de-France,
3007874,Landerneau,48.4508,-4.2494,5,15914,Bretagne,
3013627,Hayange,49.3297,6.0619,1,15888,Grand Est,
2998854,Le Vésinet,48.8939,2.1322,8,15865,Île-de-France,
6449866,Hennebont,47.8042,-3.2789,5,15858,Bretagne,
2989204,Orsay,48.6981,2.1875,8,15844,Île-de-France,
2978768,Saint-Leu-la-Forêt,49.0169,2.2464,8,15829,Île-de-France,
2980636,Saint-Égrève,45.2317,5.6831,3,15801,Auvergne-Rhône-Alpes,
2968533,Villeneuve-Loubet,43.6581,7.1214,13,15780,Provence-Alpes-Côte d’Azur,
6433124,Saint-Pierre-des-Corps,47.3908,0.7281,6,15766,Centre-Val de Loire,
3034382,Beaucaire,43.8072,4.6433,9,15718,Occitanie,
6443774,Noisiel,48.8547,2.6289,8,15676,Île-de-France,
2992890,Montbrison,45.6075,4.0653,3,15656,Auvergne-Rhône-Alpes,minor
2988670,Pamiers,43.1164,1.6108,9,15603,Occitanie,minor
3017651,Fos-sur-Mer,43.4544,4.9436,13,15602,Provence-Alpes-Côte d’Azur,
2986060,Pornic,47.1156,-2.1033,12,15570,Pays de la Loire,
2992367,Montivilliers,49.5461,0.1881,10,15564,Normandie,
6438498,Sin-le-Noble,50.3631,3.1131,11,15522,Hauts-de-France,
3032340,Blanquefort,44.9106,-0.6375,2,15510,Nouvelle-Aquitaine,
2979072,Saint-Julien-en-Genevois,46.1442,6.0842,3,15509,Auvergne-Rhône-Alpes,minor
2972350,Toul,48.675,5.8917,1,15470,Grand Est,minor
6424379,Lucé,48.4383,1.465,6,15435,Centre-Val de Loire,
6454369,Saint-Avold,49.1042,6.7081,1,15433,Grand Est,
3021150,Domont,49.0275,2.3267,8,15418,Île-de-France,
3018074,Fontainebleau,48.4089,2.7017,8,15407,Île-de-France,minor
6453474,Rumilly,45.8667,5.9444,3,15373,Auvergne-Rhône-Alpes,
3026194,Château-Thierry,49.0464,3.4031,11,15351,Hauts-de-France,minor
3016824,Gaillac,43.9006,1.8983,9,15345,Occitanie,
6434524,Sainte-Luce-sur-Loire,47.2494,-1.4867,12,15238,Pays de la Loire,
6451213,Bois-d’Arcy,48.8014,2.0317,8,15220,Île-de-France,
3012664,Issoire,45.5442,3.2489,3,15214,Auvergne-Rhône-Alpes,minor
2973393,Tarascon,43.805,4.6594,13,15195,Provence-Alpes-Côte d’Azur,
2983408,Rive-de-Gier,45.5294,4.6169,3,15105,Auvergne-Rhône-Alpes,
2989572,Olonne-sur-Mer,46.5361,-1.7728,12,15061,Pays de la Loire,
2977248,Saint-Rambert,45.4994,4.24,3,15034,Auvergne-Rhône-Alpes,
6455196,Bailleul,50.7375,2.7339,11,15019,Hauts-de-France,
6444032,Montesson,48.9086,2.1494,8,15013,Île-de-France,
6454607,Vesoul,47.6222,6.1553,4,14973,Bourgogne-Franche-Comté,minor
6433100,Saint-Avertin,47.3667,0.7267,6,14968,Centre-Val de Loire,
6446218,Verrières-le-Buisson,48.7475,2.2628,8,14941,Île-de-France,
3009443,La Flèche,47.6997,-0.0761,12,14902,Pays de la Loire,minor
2975088,Senlis,49.2072,2.5867,11,14891,Hauts-de-France,minor
6454341,Pontivy,48.0686,-2.9628,5,14889,Bretagne,minor
6446326,Saint-Brice-sous-Forêt,48.9986,2.3569,8,14875,Île-de-France,
3014213,Guipavas,48.4336,-4.4008,5,14842,Bretagne,
2971027,Valenton,48.745,2.4672,8,14837,Île-de-France,
3022569,Crépy-en-Valois,49.2344,2.8875,11,14796,Hauts-de-France,
2969779,Montargis,47.9969,2.7325,6,14789,Centre-Val de Loire,minor
3031387,Bouc-Bel-Air,43.4544,5.4144,13,14784,Provence-Alpes-Côte d’Azur,
6439093,Flers,48.7483,-0.5694,10,14779,Normandie,
3013862,Haubourdin,50.6092,2.9869,11,14775,Hauts-de-France,
2971896,Trélazé,47.4461,-0.4664,12,14759,Pays de la Loire,
6443622,Coulommiers,48.8156,3.0836,8,14757,Île-de-France,
2967423,Wattignies,50.585,3.0431,11,14736,Hauts-de-France,
6449768,Bar-le-Duc,48.7717,5.1672,1,14733,Grand Est,minor
2997638,Longwy,49.5197,5.7606,1,14730,Grand Est,
2991772,Morlaix,48.5775,-3.8278,5,14729,Bretagne,minor
2977845,Saint-Omer,50.7483,2.2608,11,14726,Hauts-de-France,minor
3002401,Le Raincy,48.8992,2.5231,8,14708,Île-de-France,minor
2971482,Tulle,45.2658,1.7722,2,14705,Nouvelle-Aquitaine,minor
6441484,Illzach,47.7822,7.3481,1,14680,Grand Est,
2994534,Mennecy,48.5653,2.4361,8,14679,Île-de-France,
3017363,Francheville,45.7364,4.7636,3,14656,Auvergne-Rhône-Alpes,
2982875,Roquebrune-sur-Argens,43.4433,6.6378,13,14626,Provence-Alpes-Côte d’Azur,
2994306,Méru,49.2358,2.135,11,14609,Hauts-de-France,
3013681,Hautmont,50.2481,3.9244,11,14601,Hauts-de-France,
6436922,Villers-lès-Nancy,48.6731,6.1547,1,14558,Grand Est,
6441676,Wittenheim,47.8075,7.3369,1,14541,Grand Est,
3028205,Caudry,50.125,3.4117,11,14487,Hauts-de-France,
2984493,Ramonville-Saint-Agne,43.5461,1.4756,9,14467,Occitanie,
6454309,Pont-à-Mousson,48.9044,6.0542,1,14434,Grand Est,
3026291,Château-d’Olonne,46.5042,-1.7372,12,14411,Pays de la Loire,
6452048,Arnouville-lès-Gonesse,48.9872,2.4167,8,14329,Île-de-France,
6426538,Romilly-sur-Seine,48.5158,3.7267,1,14328,Grand Est,
8296353,Bois-Guillaume,49.47,1.1194,10,14309,Normandie,
6436699,Laxou,48.6856,6.1522,1,14300,Grand Est,
3021356,Dinan,48.4556,-2.0503,5,14281,Bretagne,minor
2997904,Lognes,48.8361,2.6278,8,14268,Île-de-France,
8296360,Canteleu,49.4511,1.0361,10,14244,Normandie,
3019077,Fameck,49.2992,6.1097,1,14243,Grand Est,
2980402,Sainte-Maxime,43.3089,6.6378,13,14240,Provence-Alpes-Côte d’Azur,
3025496,Chenôve,47.2911,5.0072,4,14216,Bourgogne-Franche-Comté,
6618079,Ambérieu-en-Bugey,45.9581,5.3578,3,14204,Auvergne-Rhône-Alpes,
2979309,Saint-Jean-de-Luz,43.3903,-1.6597,2,14198,Nouvelle-Aquitaine,
6453802,Plérin,48.5344,-2.7708,5,14158,Bretagne,
2992287,Montmagny,48.9736,2.3458,8,14145,Île-de-France,
2981296,Saint-Brevin-les-Pins,47.2464,-2.1669,12,14118,Pays de la Loire,
6455395,Saint-Fargeau,48.5328,2.5447,8,14109,Île-de-France,
2983369,Rixheim,47.7486,7.4044,1,14071,Grand Est,
3035612,Avrillé,47.5069,-0.5889,12,14065,Pays de la Loire,
2983743,Douarnenez,48.0922,-4.3303,5,14015,Bretagne,
6455344,Saint-Maurice,48.8183,2.4347,8,14001,Île-de-France,
2967297,Woippy,49.1511,6.1514,1,13998,Grand Est,
6455089,Biscarrosse,44.3931,-1.1639,2,13946,Nouvelle-Aquitaine,
2986215,Auray,47.6678,-2.9825,5,13945,Bretagne,
3028322,Castelsarrasin,44.04,1.1069,9,13934,Occitanie,minor
6454751,Thouars,46.975,-0.2153,2,13932,Nouvelle-Aquitaine,
6446138,Fleury-Mérogis,48.6294,2.3614,8,13917,Île-de-France,
3028409,Castanet-Tolosan,43.5156,1.4981,9,13811,Occitanie,
6617275,Berck-sur-Mer,50.4083,1.5928,11,13791,Hauts-de-France,
2979679,Saint-Gilles,43.6778,4.4311,9,13787,Occitanie,
2989590,Ollioules,43.1394,5.8469,13,13771,Provence-Alpes-Côte d’Azur,
3016097,Gien,47.6981,2.625,6,13732,Centre-Val de Loire,
3037051,Argentan,48.7444,-0.0203,10,13730,Normandie,minor
2997628,Lons,43.315,-0.4108,2,13720,Nouvelle-Aquitaine,
2993780,Mions,45.6631,4.9531,3,13665,Auvergne-Rhône-Alpes,
6451134,Avon,48.4089,2.725,8,13662,Île-de-France,
3034041,Beausoleil,43.7419,7.4236,13,13576,Provence-Alpes-Côte d’Azur,
6439779,Outreau,50.7039,1.5939,11,13575,Hauts-de-France,
2978396,Saint-Martin-de-Crau,43.6397,4.8125,13,13558,Provence-Alpes-Côte d’Azur,
2967667,Tergnier,49.6558,3.2872,11,13547,Hauts-de-France,
6432839,Saint-Jacques-de-la-Lande,48.0903,-1.6956,5,13533,Bretagne,
3033241,Berre-l’Étang,43.4756,5.1681,13,13520,Provence-Alpes-Côte d’Azur,
3031868,Bollène,44.2803,4.7489,13,13509,Provence-Alpes-Côte d’Azur,
3017919,Fontenay-le-Fleury,48.8136,2.0486,8,13494,Île-de-France,
3007601,Lys-lès-Lannoy,50.6714,3.2144,11,13471,Hauts-de-France,
2993004,Montataire,49.2556,2.4383,11,13461,Hauts-de-France,
6446175,Morangis,48.7064,2.3347,8,13453,Île-de-France,
2987259,Pierrelatte,44.3775,4.6961,3,13452,Auvergne-Rhône-Alpes,
2977648,Saint-Paul-lès-Dax,43.7256,-1.0528,2,13436,Nouvelle-Aquitaine,
6455406,Lieusaint,48.6322,2.5486,8,13410,Île-de-France,
2987847,Persan,49.1533,2.2711,8,13386,Île-de-France,
6443883,Vaires-sur-Marne,48.8742,2.6381,8,13383,Île-de-France,
2982938,Roncq,50.7536,3.1203,11,13361,Hauts-de-France,
6447821,Audincourt,47.4828,6.8397,4,13336,Bourgogne-Franche-Comté,
2986674,Plougastel-Daoulas,48.3725,-4.3706,5,13330,Bretagne,
3037397,Anzin,50.3714,3.5044,11,13303,Hauts-de-France,
3017921,Fontenay-le-Comte,46.4669,-0.8064,12,13302,Pays de la Loire,minor
6441496,Kingersheim,47.7914,7.3381,1,13267,Grand Est,
6425693,Valbonne,43.6414,7.0089,13,13257,Provence-Alpes-Côte d’Azur,
2979983,Saint-Genis-Pouilly,46.2433,6.0214,3,13243,Auvergne-Rhône-Alpes,
2989877,Noyon,49.5811,2.9989,11,13235,Hauts-de-France,
2997395,Lourdes,43.095,-0.0453,9,13210,Occitanie,
2993586,Moissac,44.1047,1.0853,9,13195,Occitanie,
6438379,Mouvaux,50.7033,3.1406,11,13173,Hauts-de-France,
6454726,Nemours,48.2686,2.6936,8,13165,Île-de-France,
3035883,Autun,46.9511,4.2986,4,13157,Bourgogne-Franche-Comté,minor
3005811,Amilly,47.9731,2.7703,6,13099,Centre-Val de Loire,
3016143,Gex,46.3333,6.0578,3,13093,Auvergne-Rhône-Alpes,minor
3037692,Andrésy,48.9808,2.0583,8,13078,Île-de-France,
3026285,Châteaudun,48.0708,1.3378,6,13078,Centre-Val de Loire,minor
3022513,Creutzwald,49.2053,6.6958,1,13070,Grand Est,
3016387,Genas,45.7314,5.0022,3,13022,Auvergne-Rhône-Alpes,
3034483,Bayeux,49.2786,-0.7039,10,13017,Normandie,minor
8291241,Plouzané,48.38,-4.6006,5,12979,Bretagne,
2981780,Saint-André,50.6603,3.0439,11,12966,Hauts-de-France,
2967166,Yzeure,46.5658,3.3544,3,12899,Auvergne-Rhône-Alpes,
3014383,Guéret,46.1706,1.8683,2,12889,Nouvelle-Aquitaine,minor
2992638,Monteux,44.0356,4.9972,13,12875,Provence-Alpes-Côte d’Azur,
2994935,Mayenne,48.3031,-0.6136,12,12874,Pays de la Loire,minor
2999908,Les Ponts-de-Cé,47.4244,-0.5253,12,12811,Pays de la Loire,
3027531,Châlette-sur-Loing,48.0117,2.7358,6,12790,Centre-Val de Loire,
6444834,Graulhet,43.7608,1.9886,9,12789,Occitanie,
3036012,Auriol,43.3694,5.6314,13,12771,Provence-Alpes-Côte d’Azur,
6443750,Montévrain,48.8753,2.7456,8,12764,Île-de-France,
2995246,Amboise,47.4114,0.9825,6,12693,Centre-Val de Loire,
6446572,Cusset,46.1344,3.4564,3,12685,Auvergne-Rhône-Alpes,
2983629,Riedisheim,47.7483,7.3669,1,12660,Grand Est,
3032639,Billère,43.3025,-0.3972,2,12628,Nouvelle-Aquitaine,
6450596,Bischwiller,48.7664,7.8569,1,12615,Grand Est,
6438896,Pont-Sainte-Maxence,49.3011,2.6036,11,12601,Hauts-de-France,
8295366,Ostwald,48.5511,7.7136,1,12586,Grand Est,
6426546,Saint-André-les-Vergers,48.2797,4.0539,1,12581,Grand Est,
3008225,Lamballe,48.4686,-2.5178,5,12579,Bretagne,
6612581,Granville,48.8381,-1.5869,10,12567,Normandie,
3031517,Bonneville,46.0789,6.4008,3,12557,Auvergne-Rhône-Alpes,minor
6430921,Vernouillet,48.7208,1.3606,6,12522,Centre-Val de Loire,
2977832,Saint-Orens-de-Gameville,43.5514,1.5342,9,12522,Occitanie,
3024102,Comines,50.7611,3.0078,11,12498,Hauts-de-France,
2973355,Tarnos,43.5406,-1.4614,2,12498,Nouvelle-Aquitaine,
8288967,Carros,43.7725,7.1933,13,12489,Provence-Alpes-Côte d’Azur,
